AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,score,num_associations,annotation_index
3YGXWBAF713J63O5XMQ87NONF684CP,A1HKYY6XI2OHO1,3V7ICJJAZA2YAEY5TKPB7JMDDHJ4BB,Submitted,2022-05-20 21:35:10+03:00,random_1243,"[""circus.jpg"", ""mall.jpg""]","[""radish.jpg"", ""leaf.jpg""]",100,0,stacked,unprocessed,"[""circus"", ""mall"", ""curry"", ""ketchup"", ""radish"", ""leaf""]",stacked,"[""circus"", ""mall""]",100,2,14
3YGXWBAF713J63O5XMQ87NONF684CP,A1HKYY6XI2OHO1,3V7ICJJAZA2YAEY5TKPB7JMDDHJ4BB,Submitted,2022-05-20 21:35:10+03:00,random_1243,"[""circus.jpg"", ""mall.jpg""]","[""radish.jpg"", ""leaf.jpg""]",100,0,stacked,unprocessed,"[""circus"", ""mall"", ""curry"", ""ketchup"", ""radish"", ""leaf""]",unprocessed,"[""radish"", ""leaf""]",0,2,15
3OWEPKL08AYZGU3FOAXTQA295D8N78,AZLZA0Q87TJZO,3V7ICJJAZA2YAEY5TKPB7JMDDHJ4BB,Submitted,2022-05-21 00:24:44+03:00,random_1243,"[""curry.jpg"", ""radish.jpg"", ""leaf.jpg""]","[""circus.jpg"", ""leaf.jpg""]",50,67,fertilize,faith,"[""circus"", ""mall"", ""curry"", ""ketchup"", ""radish"", ""leaf""]",fertilize,"[""curry"", ""radish"", ""leaf""]",50,3,16
3OWEPKL08AYZGU3FOAXTQA295D8N78,AZLZA0Q87TJZO,3V7ICJJAZA2YAEY5TKPB7JMDDHJ4BB,Submitted,2022-05-21 00:24:44+03:00,random_1243,"[""curry.jpg"", ""radish.jpg"", ""leaf.jpg""]","[""circus.jpg"", ""leaf.jpg""]",50,67,fertilize,faith,"[""circus"", ""mall"", ""curry"", ""ketchup"", ""radish"", ""leaf""]",faith,"[""circus"", ""leaf""]",67,2,17
33M4IA01QHNEA71YZUI8TTK78Y6RXF,A302KOFOYLD89A,3EHIMLB7F7L9KSOT5FPKA65GAGK8H2,Submitted,2022-05-20 13:22:04+03:00,random_1741,"[""bug.jpg"", ""poo.jpg""]","[""bug.jpg"", ""porcupine.jpg""]",67,0,repulsive,alive,"[""bug"", ""bottle"", ""porcupine"", ""poo"", ""pentagon"", ""kit""]",repulsive,"[""bug"", ""poo""]",67,2,18
33M4IA01QHNEA71YZUI8TTK78Y6RXF,A302KOFOYLD89A,3EHIMLB7F7L9KSOT5FPKA65GAGK8H2,Submitted,2022-05-20 13:22:04+03:00,random_1741,"[""bug.jpg"", ""poo.jpg""]","[""bug.jpg"", ""porcupine.jpg""]",67,0,repulsive,alive,"[""bug"", ""bottle"", ""porcupine"", ""poo"", ""pentagon"", ""kit""]",alive,"[""bug"", ""porcupine""]",0,2,19
3DR23U6WE60IKMN98EXB5J0IGD6ETK,A1HKYY6XI2OHO1,3EHIMLB7F7L9KSOT5FPKA65GAGK8H2,Submitted,2022-05-20 15:48:42+03:00,random_1741,"[""porcupine.jpg"", ""kit.jpg""]","[""pentagon.jpg"", ""kit.jpg""]",67,100,pierce,defend,"[""bug"", ""bottle"", ""porcupine"", ""poo"", ""pentagon"", ""kit""]",pierce,"[""porcupine"", ""kit""]",67,2,20
3DR23U6WE60IKMN98EXB5J0IGD6ETK,A1HKYY6XI2OHO1,3EHIMLB7F7L9KSOT5FPKA65GAGK8H2,Submitted,2022-05-20 15:48:42+03:00,random_1741,"[""porcupine.jpg"", ""kit.jpg""]","[""pentagon.jpg"", ""kit.jpg""]",67,100,pierce,defend,"[""bug"", ""bottle"", ""porcupine"", ""poo"", ""pentagon"", ""kit""]",defend,"[""pentagon"", ""kit""]",100,2,21
3WLEIWSYHP30KXKYF0LLPZO58LG2H1,A2QX3YJXAAHHVV,3EHIMLB7F7L9KSOT5FPKA65GAGK8H2,Submitted,2022-05-21 00:34:02+03:00,random_1741,"[""bug.jpg"", ""poo.jpg""]","[""pentagon.jpg"", ""kit.jpg""]",67,100,dung,SEAL,"[""bug"", ""bottle"", ""porcupine"", ""poo"", ""pentagon"", ""kit""]",dung,"[""bug"", ""poo""]",67,2,22
3WLEIWSYHP30KXKYF0LLPZO58LG2H1,A2QX3YJXAAHHVV,3EHIMLB7F7L9KSOT5FPKA65GAGK8H2,Submitted,2022-05-21 00:34:02+03:00,random_1741,"[""bug.jpg"", ""poo.jpg""]","[""pentagon.jpg"", ""kit.jpg""]",67,100,dung,SEAL,"[""bug"", ""bottle"", ""porcupine"", ""poo"", ""pentagon"", ""kit""]",SEAL,"[""pentagon"", ""kit""]",100,2,23
3VNXK88KKD4G2I0H5YH4ENNSM5LV9U,AZLZA0Q87TJZO,3ZQX1VYFTDRJC9AG9SKAUF2HM1XO83,Submitted,2022-05-20 21:10:44+03:00,random_994,"[""bolt.jpg"", ""pub.jpg"", ""meter.jpg""]","[""bolt.jpg"", ""shake.jpg"", ""pub.jpg"", ""pentagon.jpg""]",50,40,handy,turn,"[""shop"", ""bolt"", ""shake"", ""pub"", ""meter"", ""pentagon""]",handy,"[""bolt"", ""pub"", ""meter""]",50,3,24
3VNXK88KKD4G2I0H5YH4ENNSM5LV9U,AZLZA0Q87TJZO,3ZQX1VYFTDRJC9AG9SKAUF2HM1XO83,Submitted,2022-05-20 21:10:44+03:00,random_994,"[""bolt.jpg"", ""pub.jpg"", ""meter.jpg""]","[""bolt.jpg"", ""shake.jpg"", ""pub.jpg"", ""pentagon.jpg""]",50,40,handy,turn,"[""shop"", ""bolt"", ""shake"", ""pub"", ""meter"", ""pentagon""]",turn,"[""bolt"", ""shake"", ""pub"", ""pentagon""]",40,4,25
3GGAI1SQEWKZATDB3QQ4TH5N1YKMCV,A1HKYY6XI2OHO1,3ZQX1VYFTDRJC9AG9SKAUF2HM1XO83,Submitted,2022-05-20 23:43:52+03:00,random_994,"[""bolt.jpg"", ""meter.jpg""]","[""shake.jpg"", ""pub.jpg""]",67,67,size,fountain,"[""shop"", ""bolt"", ""shake"", ""pub"", ""meter"", ""pentagon""]",size,"[""bolt"", ""meter""]",67,2,26
3GGAI1SQEWKZATDB3QQ4TH5N1YKMCV,A1HKYY6XI2OHO1,3ZQX1VYFTDRJC9AG9SKAUF2HM1XO83,Submitted,2022-05-20 23:43:52+03:00,random_994,"[""bolt.jpg"", ""meter.jpg""]","[""shake.jpg"", ""pub.jpg""]",67,67,size,fountain,"[""shop"", ""bolt"", ""shake"", ""pub"", ""meter"", ""pentagon""]",fountain,"[""shake"", ""pub""]",67,2,27
340UGXU9DZNEMAOK39CVAJA6ZRFUV6,A16184N1RO5OJV,3ZQX1VYFTDRJC9AG9SKAUF2HM1XO83,Submitted,2022-05-21 01:12:27+03:00,random_994,"[""shake.jpg"", ""pub.jpg""]","[""bolt.jpg"", ""meter.jpg"", ""pentagon.jpg""]",0,0,hangout,construction,"[""shop"", ""bolt"", ""shake"", ""pub"", ""meter"", ""pentagon""]",hangout,"[""shake"", ""pub""]",0,2,28
340UGXU9DZNEMAOK39CVAJA6ZRFUV6,A16184N1RO5OJV,3ZQX1VYFTDRJC9AG9SKAUF2HM1XO83,Submitted,2022-05-21 01:12:27+03:00,random_994,"[""shake.jpg"", ""pub.jpg""]","[""bolt.jpg"", ""meter.jpg"", ""pentagon.jpg""]",0,0,hangout,construction,"[""shop"", ""bolt"", ""shake"", ""pub"", ""meter"", ""pentagon""]",construction,"[""bolt"", ""meter"", ""pentagon""]",0,3,29
31LVTDXBL8WJADK9LBFKIZPK1R3LRY,AZLZA0Q87TJZO,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 19:06:22+03:00,random_332,"[""radio.jpg"", ""director.jpg""]","[""radio.jpg"", ""director.jpg""]",67,67,engineer,signal,"[""scotch"", ""hyena"", ""radio"", ""railing"", ""director""]",engineer,"[""radio"", ""director""]",67,2,30
31LVTDXBL8WJADK9LBFKIZPK1R3LRY,AZLZA0Q87TJZO,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 19:06:22+03:00,random_332,"[""radio.jpg"", ""director.jpg""]","[""radio.jpg"", ""director.jpg""]",67,67,engineer,signal,"[""scotch"", ""hyena"", ""radio"", ""railing"", ""director""]",signal,"[""radio"", ""director""]",67,2,31
3K2755HG5TP39BR8HZH2IX3WPWXFDS,A1HKYY6XI2OHO1,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 21:44:22+03:00,random_332,"[""hyena.jpg"", ""railing.jpg""]","[""radio.jpg"", ""director.jpg""]",0,100,climb,message,"[""scotch"", ""hyena"", ""radio"", ""railing"", ""director""]",climb,"[""hyena"", ""railing""]",0,2,32
3K2755HG5TP39BR8HZH2IX3WPWXFDS,A1HKYY6XI2OHO1,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 21:44:22+03:00,random_332,"[""hyena.jpg"", ""railing.jpg""]","[""radio.jpg"", ""director.jpg""]",0,100,climb,message,"[""scotch"", ""hyena"", ""radio"", ""railing"", ""director""]",message,"[""radio"", ""director""]",100,2,33
35USIKEBNS2GCUPA50S1KW2DA246N8,A2QX3YJXAAHHVV,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 22:10:41+03:00,random_332,"[""hyena.jpg"", ""railing.jpg""]","[""scotch.jpg"", ""railing.jpg""]",0,67,wall,trademark,"[""scotch"", ""hyena"", ""radio"", ""railing"", ""director""]",wall,"[""hyena"", ""railing""]",0,2,34
35USIKEBNS2GCUPA50S1KW2DA246N8,A2QX3YJXAAHHVV,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 22:10:41+03:00,random_332,"[""hyena.jpg"", ""railing.jpg""]","[""scotch.jpg"", ""railing.jpg""]",0,67,wall,trademark,"[""scotch"", ""hyena"", ""radio"", ""railing"", ""director""]",trademark,"[""scotch"", ""railing""]",67,2,35
3EJPLAJKEN2ATJ3T8O3VFJ9MKBU6ZX,A382S0KJMW3K9S,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-20 14:13:57+03:00,random_579,"[""thyme.jpg"", ""manure.jpg""]","[""thyme.jpg"", ""manure.jpg""]",67,67,herbs,herb,"[""earth"", ""bouquet"", ""piercing"", ""thyme"", ""manure""]",herbs,"[""thyme"", ""manure""]",67,2,36
3EJPLAJKEN2ATJ3T8O3VFJ9MKBU6ZX,A382S0KJMW3K9S,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-20 14:13:57+03:00,random_579,"[""thyme.jpg"", ""manure.jpg""]","[""thyme.jpg"", ""manure.jpg""]",67,67,herbs,herb,"[""earth"", ""bouquet"", ""piercing"", ""thyme"", ""manure""]",herb,"[""thyme"", ""manure""]",67,2,37
3C8HJ7UOP8GCIMOLV4AC4F68AFGZMF,A1HKYY6XI2OHO1,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-20 21:40:06+03:00,random_579,"[""piercing.jpg"", ""manure.jpg""]","[""bouquet.jpg"", ""thyme.jpg""]",67,67,worm,buyable,"[""earth"", ""bouquet"", ""piercing"", ""thyme"", ""manure""]",worm,"[""piercing"", ""manure""]",67,2,38
3C8HJ7UOP8GCIMOLV4AC4F68AFGZMF,A1HKYY6XI2OHO1,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-20 21:40:06+03:00,random_579,"[""piercing.jpg"", ""manure.jpg""]","[""bouquet.jpg"", ""thyme.jpg""]",67,67,worm,buyable,"[""earth"", ""bouquet"", ""piercing"", ""thyme"", ""manure""]",buyable,"[""bouquet"", ""thyme""]",67,2,39
3018Q3ZVOJC2EUT5OKQU9L997I9RAX,A2QX3YJXAAHHVV,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-21 01:00:23+03:00,random_579,"[""bouquet.jpg"", ""piercing.jpg""]","[""earth.jpg"", ""piercing.jpg""]",67,67,gift,dark,"[""earth"", ""bouquet"", ""piercing"", ""thyme"", ""manure""]",gift,"[""bouquet"", ""piercing""]",67,2,40
3018Q3ZVOJC2EUT5OKQU9L997I9RAX,A2QX3YJXAAHHVV,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-21 01:00:23+03:00,random_579,"[""bouquet.jpg"", ""piercing.jpg""]","[""earth.jpg"", ""piercing.jpg""]",67,67,gift,dark,"[""earth"", ""bouquet"", ""piercing"", ""thyme"", ""manure""]",dark,"[""earth"", ""piercing""]",67,2,41
3W2LOLRXLC18Q72R0B3J3ZC5CPURKT,A382S0KJMW3K9S,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-20 14:10:07+03:00,random_33,"[""calculator.jpg"", ""flannel.jpg""]","[""calculator.jpg"", ""flannel.jpg""]",67,67,brain,abacus,"[""metal"", ""cog"", ""wrist"", ""calculator"", ""flannel""]",brain,"[""calculator"", ""flannel""]",67,2,42
3W2LOLRXLC18Q72R0B3J3ZC5CPURKT,A382S0KJMW3K9S,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-20 14:10:07+03:00,random_33,"[""calculator.jpg"", ""flannel.jpg""]","[""calculator.jpg"", ""flannel.jpg""]",67,67,brain,abacus,"[""metal"", ""cog"", ""wrist"", ""calculator"", ""flannel""]",abacus,"[""calculator"", ""flannel""]",67,2,43
3PJUZCGDJ72IR644X56UM93KB3598G,A1HKYY6XI2OHO1,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-20 15:46:44+03:00,random_33,"[""cog.jpg"", ""calculator.jpg""]","[""calculator.jpg"", ""flannel.jpg""]",100,67,precision,researcher,"[""metal"", ""cog"", ""wrist"", ""calculator"", ""flannel""]",precision,"[""cog"", ""calculator""]",100,2,44
3PJUZCGDJ72IR644X56UM93KB3598G,A1HKYY6XI2OHO1,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-20 15:46:44+03:00,random_33,"[""cog.jpg"", ""calculator.jpg""]","[""calculator.jpg"", ""flannel.jpg""]",100,67,precision,researcher,"[""metal"", ""cog"", ""wrist"", ""calculator"", ""flannel""]",researcher,"[""calculator"", ""flannel""]",67,2,45
3C2NJ6JBKB3SUT69IYGYUJL1UXSN2Y,A302KOFOYLD89A,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-21 01:17:36+03:00,random_33,"[""metal.jpg"", ""cog.jpg""]","[""metal.jpg"", ""calculator.jpg""]",0,67,alloy,flat,"[""metal"", ""cog"", ""wrist"", ""calculator"", ""flannel""]",alloy,"[""metal"", ""cog""]",0,2,46
3C2NJ6JBKB3SUT69IYGYUJL1UXSN2Y,A302KOFOYLD89A,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-21 01:17:36+03:00,random_33,"[""metal.jpg"", ""cog.jpg""]","[""metal.jpg"", ""calculator.jpg""]",0,67,alloy,flat,"[""metal"", ""cog"", ""wrist"", ""calculator"", ""flannel""]",flat,"[""metal"", ""calculator""]",67,2,47
3A0EX8ZRN9AGU5AJ8TIKCSMCSNJYBB,A2QX3YJXAAHHVV,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 22:13:50+03:00,random_645,"[""orthodontist.jpg"", ""toilet.jpg""]","[""cooker.jpg"", ""rifle.jpg""]",0,0,porcelain,black,"[""orthodontist"", ""cooker"", ""insulin"", ""toilet"", ""rifle""]",porcelain,"[""orthodontist"", ""toilet""]",0,2,48
3A0EX8ZRN9AGU5AJ8TIKCSMCSNJYBB,A2QX3YJXAAHHVV,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 22:13:50+03:00,random_645,"[""orthodontist.jpg"", ""toilet.jpg""]","[""cooker.jpg"", ""rifle.jpg""]",0,0,porcelain,black,"[""orthodontist"", ""cooker"", ""insulin"", ""toilet"", ""rifle""]",black,"[""cooker"", ""rifle""]",0,2,49
3PJUZCGDJ72IR644X56UM93KB8E89Y,A1HKYY6XI2OHO1,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 22:14:45+03:00,random_645,"[""orthodontist.jpg"", ""toilet.jpg""]","[""cooker.jpg"", ""toilet.jpg""]",67,0,brush,lid,"[""orthodontist"", ""cooker"", ""insulin"", ""toilet"", ""rifle""]",brush,"[""orthodontist"", ""toilet""]",67,2,50
3PJUZCGDJ72IR644X56UM93KB8E89Y,A1HKYY6XI2OHO1,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 22:14:45+03:00,random_645,"[""orthodontist.jpg"", ""toilet.jpg""]","[""cooker.jpg"", ""toilet.jpg""]",67,0,brush,lid,"[""orthodontist"", ""cooker"", ""insulin"", ""toilet"", ""rifle""]",lid,"[""cooker"", ""toilet""]",0,2,51
37TRT2X24RDQZGFKMTHH257OFJQBJA,A16184N1RO5OJV,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 23:46:52+03:00,random_645,"[""insulin.jpg"", ""rifle.jpg""]","[""orthodontist.jpg"", ""toilet.jpg""]",67,0,shot,hygiene,"[""orthodontist"", ""cooker"", ""insulin"", ""toilet"", ""rifle""]",shot,"[""insulin"", ""rifle""]",67,2,52
37TRT2X24RDQZGFKMTHH257OFJQBJA,A16184N1RO5OJV,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 23:46:52+03:00,random_645,"[""insulin.jpg"", ""rifle.jpg""]","[""orthodontist.jpg"", ""toilet.jpg""]",67,0,shot,hygiene,"[""orthodontist"", ""cooker"", ""insulin"", ""toilet"", ""rifle""]",hygiene,"[""orthodontist"", ""toilet""]",0,2,53
336KAV9KYREM6SANP0P9BZJ8YCM2YJ,A382S0KJMW3K9S,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 13:49:50+03:00,random_793,"[""doll.jpg"", ""parent.jpg""]","[""doll.jpg"", ""parent.jpg""]",100,0,play,toys,"[""doll"", ""euro"", ""toaster"", ""sheath"", ""parent""]",play,"[""doll"", ""parent""]",100,2,54
336KAV9KYREM6SANP0P9BZJ8YCM2YJ,A382S0KJMW3K9S,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 13:49:50+03:00,random_793,"[""doll.jpg"", ""parent.jpg""]","[""doll.jpg"", ""parent.jpg""]",100,0,play,toys,"[""doll"", ""euro"", ""toaster"", ""sheath"", ""parent""]",toys,"[""doll"", ""parent""]",0,2,55
3IKZ72A5B52CVNIL6TV5E2FQ3ZKFNT,A16184N1RO5OJV,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 20:04:35+03:00,random_793,"[""doll.jpg"", ""parent.jpg""]","[""toaster.jpg"", ""parent.jpg""]",100,67,play,mom,"[""doll"", ""euro"", ""toaster"", ""sheath"", ""parent""]",play,"[""doll"", ""parent""]",100,2,56
3IKZ72A5B52CVNIL6TV5E2FQ3ZKFNT,A16184N1RO5OJV,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 20:04:35+03:00,random_793,"[""doll.jpg"", ""parent.jpg""]","[""toaster.jpg"", ""parent.jpg""]",100,67,play,mom,"[""doll"", ""euro"", ""toaster"", ""sheath"", ""parent""]",mom,"[""toaster"", ""parent""]",67,2,57
3ATTHHXXWBA1H8YF97OZF1JGL78XIC,A1HKYY6XI2OHO1,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 22:08:43+03:00,random_793,"[""sheath.jpg"", ""parent.jpg""]","[""euro.jpg"", ""toaster.jpg""]",67,67,provider,exchange,"[""doll"", ""euro"", ""toaster"", ""sheath"", ""parent""]",provider,"[""sheath"", ""parent""]",67,2,58
3ATTHHXXWBA1H8YF97OZF1JGL78XIC,A1HKYY6XI2OHO1,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 22:08:43+03:00,random_793,"[""sheath.jpg"", ""parent.jpg""]","[""euro.jpg"", ""toaster.jpg""]",67,67,provider,exchange,"[""doll"", ""euro"", ""toaster"", ""sheath"", ""parent""]",exchange,"[""euro"", ""toaster""]",67,2,59
33CID57105FRRBZ7ALEO01M4VFRL32,A1HKYY6XI2OHO1,3ZUE82NE0ANP6WXNAP1K7LT3U178F4,Submitted,2022-05-20 21:37:58+03:00,random_147,"[""target.jpg"", ""buttons.jpg""]","[""poodle.jpg"", ""landlord.jpg""]",0,67,thread,deposit,"[""insulin"", ""target"", ""buttons"", ""poodle"", ""landlord""]",thread,"[""target"", ""buttons""]",0,2,60
33CID57105FRRBZ7ALEO01M4VFRL32,A1HKYY6XI2OHO1,3ZUE82NE0ANP6WXNAP1K7LT3U178F4,Submitted,2022-05-20 21:37:58+03:00,random_147,"[""target.jpg"", ""buttons.jpg""]","[""poodle.jpg"", ""landlord.jpg""]",0,67,thread,deposit,"[""insulin"", ""target"", ""buttons"", ""poodle"", ""landlord""]",deposit,"[""poodle"", ""landlord""]",67,2,61
