AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,score,num_associations,annotation_index
3E4GGUZ1T9DRMNL6LLOI2R4X0BCK2X,A302KOFOYLD89A,3ECKRY5B1QIO0J00KN7IN23Z923ZIO,Submitted,2022-05-24 01:24:52+03:00,random_10_12_candidates_399,"[""bread.jpg"", ""dip.jpg""]","[""dancing.jpg"", ""asylum.jpg""]",0,100,savory,control,"[""bread"", ""dancing"", ""pad"", ""soap"", ""column"", ""cabinet"", ""porch"", ""asylum"", ""dip"", ""pod""]",savory,"[""bread"", ""dip""]",0,2,10
3E4GGUZ1T9DRMNL6LLOI2R4X0BCK2X,A302KOFOYLD89A,3ECKRY5B1QIO0J00KN7IN23Z923ZIO,Submitted,2022-05-24 01:24:52+03:00,random_10_12_candidates_399,"[""bread.jpg"", ""dip.jpg""]","[""dancing.jpg"", ""asylum.jpg""]",0,100,savory,control,"[""bread"", ""dancing"", ""pad"", ""soap"", ""column"", ""cabinet"", ""porch"", ""asylum"", ""dip"", ""pod""]",control,"[""dancing"", ""asylum""]",100,2,11
3KAKFY4PGVOP1AR1PIHB8LUCEGBI39,A1HKYY6XI2OHO1,32LAQ1JNT9BXNYM18C7EKHQTI14UTB,Submitted,2022-05-23 07:15:49+03:00,random_10_12_candidates_103,"[""monk.jpg"", ""mermaid.jpg""]","[""ski.jpg"", ""zoo.jpg""]",0,100,solitude,above,"[""whirlwind"", ""monk"", ""handyman"", ""ski"", ""zoo"", ""rope"", ""barn"", ""mermaid"", ""throat"", ""saw""]",solitude,"[""monk"", ""mermaid""]",0,2,12
3KAKFY4PGVOP1AR1PIHB8LUCEGBI39,A1HKYY6XI2OHO1,32LAQ1JNT9BXNYM18C7EKHQTI14UTB,Submitted,2022-05-23 07:15:49+03:00,random_10_12_candidates_103,"[""monk.jpg"", ""mermaid.jpg""]","[""ski.jpg"", ""zoo.jpg""]",0,100,solitude,above,"[""whirlwind"", ""monk"", ""handyman"", ""ski"", ""zoo"", ""rope"", ""barn"", ""mermaid"", ""throat"", ""saw""]",above,"[""ski"", ""zoo""]",100,2,13
3WQQ9FUS6BG1FZJ1VPKQDFYAZGGB8Q,A377LTGWJKY2IW,32LAQ1JNT9BXNYM18C7EKHQTI14UTB,Submitted,2022-05-23 21:19:01+03:00,random_10_12_candidates_103,"[""handyman.jpg"", ""zoo.jpg"", ""barn.jpg""]","[""zoo.jpg"", ""rope.jpg""]",80,67,multiple,capture,"[""whirlwind"", ""monk"", ""handyman"", ""ski"", ""zoo"", ""rope"", ""barn"", ""mermaid"", ""throat"", ""saw""]",multiple,"[""handyman"", ""zoo"", ""barn""]",80,3,14
3WQQ9FUS6BG1FZJ1VPKQDFYAZGGB8Q,A377LTGWJKY2IW,32LAQ1JNT9BXNYM18C7EKHQTI14UTB,Submitted,2022-05-23 21:19:01+03:00,random_10_12_candidates_103,"[""handyman.jpg"", ""zoo.jpg"", ""barn.jpg""]","[""zoo.jpg"", ""rope.jpg""]",80,67,multiple,capture,"[""whirlwind"", ""monk"", ""handyman"", ""ski"", ""zoo"", ""rope"", ""barn"", ""mermaid"", ""throat"", ""saw""]",capture,"[""zoo"", ""rope""]",67,2,15
3HPZF4IVNNFZ4A2PMTEFNCSUAGNYC2,A16184N1RO5OJV,32LAQ1JNT9BXNYM18C7EKHQTI14UTB,Submitted,2022-05-23 21:35:54+03:00,random_10_12_candidates_103,"[""handyman.jpg"", ""barn.jpg"", ""saw.jpg""]","[""whirlwind.jpg"", ""mermaid.jpg""]",50,67,building,ocean,"[""whirlwind"", ""monk"", ""handyman"", ""ski"", ""zoo"", ""rope"", ""barn"", ""mermaid"", ""throat"", ""saw""]",building,"[""handyman"", ""barn"", ""saw""]",50,3,16
3HPZF4IVNNFZ4A2PMTEFNCSUAGNYC2,A16184N1RO5OJV,32LAQ1JNT9BXNYM18C7EKHQTI14UTB,Submitted,2022-05-23 21:35:54+03:00,random_10_12_candidates_103,"[""handyman.jpg"", ""barn.jpg"", ""saw.jpg""]","[""whirlwind.jpg"", ""mermaid.jpg""]",50,67,building,ocean,"[""whirlwind"", ""monk"", ""handyman"", ""ski"", ""zoo"", ""rope"", ""barn"", ""mermaid"", ""throat"", ""saw""]",ocean,"[""whirlwind"", ""mermaid""]",67,2,17
3IHR8NYAM8N20SX92RCERNNUETM4PA,A2QX3YJXAAHHVV,3E22YV8GG1SM0G9LUUM81CX2L2QPN9,Submitted,2022-05-23 02:09:28+03:00,random_10_12_candidates_643,"[""godfather.jpg"", ""reporter.jpg""]","[""camera.jpg"", ""reporter.jpg"", ""ark.jpg""]",100,50,important,shoot,"[""flood"", ""pancreas"", ""island"", ""godfather"", ""shower"", ""camera"", ""darts"", ""reporter"", ""blender"", ""airplane"", ""drool"", ""ark""]",important,"[""godfather"", ""reporter""]",100,2,18
3IHR8NYAM8N20SX92RCERNNUETM4PA,A2QX3YJXAAHHVV,3E22YV8GG1SM0G9LUUM81CX2L2QPN9,Submitted,2022-05-23 02:09:28+03:00,random_10_12_candidates_643,"[""godfather.jpg"", ""reporter.jpg""]","[""camera.jpg"", ""reporter.jpg"", ""ark.jpg""]",100,50,important,shoot,"[""flood"", ""pancreas"", ""island"", ""godfather"", ""shower"", ""camera"", ""darts"", ""reporter"", ""blender"", ""airplane"", ""drool"", ""ark""]",shoot,"[""camera"", ""reporter"", ""ark""]",50,3,19
38BQUHLA9XM0JIAETVZVOHZ4QFJMOE,A382S0KJMW3K9S,3E22YV8GG1SM0G9LUUM81CX2L2QPN9,Submitted,2022-05-23 05:46:09+03:00,random_10_12_candidates_643,"[""camera.jpg"", ""reporter.jpg""]","[""flood.jpg"", ""island.jpg"", ""shower.jpg""]",67,50,camera,water,"[""flood"", ""pancreas"", ""island"", ""godfather"", ""shower"", ""camera"", ""darts"", ""reporter"", ""blender"", ""airplane"", ""drool"", ""ark""]",camera,"[""camera"", ""reporter""]",67,2,20
38BQUHLA9XM0JIAETVZVOHZ4QFJMOE,A382S0KJMW3K9S,3E22YV8GG1SM0G9LUUM81CX2L2QPN9,Submitted,2022-05-23 05:46:09+03:00,random_10_12_candidates_643,"[""camera.jpg"", ""reporter.jpg""]","[""flood.jpg"", ""island.jpg"", ""shower.jpg""]",67,50,camera,water,"[""flood"", ""pancreas"", ""island"", ""godfather"", ""shower"", ""camera"", ""darts"", ""reporter"", ""blender"", ""airplane"", ""drool"", ""ark""]",water,"[""flood"", ""island"", ""shower""]",50,3,21
3VHP9MDGRO6T4JLUH3MRYRLE41SFC9,A1HKYY6XI2OHO1,3E22YV8GG1SM0G9LUUM81CX2L2QPN9,Submitted,2022-05-23 06:28:40+03:00,random_10_12_candidates_643,"[""flood.jpg"", ""island.jpg""]","[""godfather.jpg"", ""reporter.jpg""]",100,0,lifejacket,mob,"[""flood"", ""pancreas"", ""island"", ""godfather"", ""shower"", ""camera"", ""darts"", ""reporter"", ""blender"", ""airplane"", ""drool"", ""ark""]",lifejacket,"[""flood"", ""island""]",100,2,22
3VHP9MDGRO6T4JLUH3MRYRLE41SFC9,A1HKYY6XI2OHO1,3E22YV8GG1SM0G9LUUM81CX2L2QPN9,Submitted,2022-05-23 06:28:40+03:00,random_10_12_candidates_643,"[""flood.jpg"", ""island.jpg""]","[""godfather.jpg"", ""reporter.jpg""]",100,0,lifejacket,mob,"[""flood"", ""pancreas"", ""island"", ""godfather"", ""shower"", ""camera"", ""darts"", ""reporter"", ""blender"", ""airplane"", ""drool"", ""ark""]",mob,"[""godfather"", ""reporter""]",0,2,23
34Q075JO1YZIKCW6YOEMEOFJU2C101,A1HKYY6XI2OHO1,34KYK9TV2RUHCZ0GJLLT5M2JRXJSB3,Submitted,2022-05-23 06:30:22+03:00,random_10_12_candidates_1496,"[""bag.jpg"", ""snack.jpg""]","[""bunny.jpg"", ""airplane.jpg""]",67,67,sale,flaps,"[""bunny"", ""darts"", ""cloak"", ""hog"", ""gift"", ""airplane"", ""icing"", ""structure"", ""border"", ""bag"", ""snack"", ""clerk""]",sale,"[""bag"", ""snack""]",67,2,24
34Q075JO1YZIKCW6YOEMEOFJU2C101,A1HKYY6XI2OHO1,34KYK9TV2RUHCZ0GJLLT5M2JRXJSB3,Submitted,2022-05-23 06:30:22+03:00,random_10_12_candidates_1496,"[""bag.jpg"", ""snack.jpg""]","[""bunny.jpg"", ""airplane.jpg""]",67,67,sale,flaps,"[""bunny"", ""darts"", ""cloak"", ""hog"", ""gift"", ""airplane"", ""icing"", ""structure"", ""border"", ""bag"", ""snack"", ""clerk""]",flaps,"[""bunny"", ""airplane""]",67,2,25
3U0SRXB7CER9YDNUXOVZVRT96X6RNV,A2QX3YJXAAHHVV,34KYK9TV2RUHCZ0GJLLT5M2JRXJSB3,Submitted,2022-05-23 22:59:05+03:00,random_10_12_candidates_1496,"[""gift.jpg"", ""bag.jpg""]","[""gift.jpg"", ""icing.jpg""]",67,100,shop,party,"[""bunny"", ""darts"", ""cloak"", ""hog"", ""gift"", ""airplane"", ""icing"", ""structure"", ""border"", ""bag"", ""snack"", ""clerk""]",shop,"[""gift"", ""bag""]",67,2,26
3U0SRXB7CER9YDNUXOVZVRT96X6RNV,A2QX3YJXAAHHVV,34KYK9TV2RUHCZ0GJLLT5M2JRXJSB3,Submitted,2022-05-23 22:59:05+03:00,random_10_12_candidates_1496,"[""gift.jpg"", ""bag.jpg""]","[""gift.jpg"", ""icing.jpg""]",67,100,shop,party,"[""bunny"", ""darts"", ""cloak"", ""hog"", ""gift"", ""airplane"", ""icing"", ""structure"", ""border"", ""bag"", ""snack"", ""clerk""]",party,"[""gift"", ""icing""]",100,2,27
3AZHRG4CU56EUFALLSS52HUGSRD03P,A3RTW9UWYKSNWX,34KYK9TV2RUHCZ0GJLLT5M2JRXJSB3,Submitted,2022-05-24 02:24:46+03:00,random_10_12_candidates_1496,"[""bunny.jpg"", ""cloak.jpg""]","[""bunny.jpg"", ""hog.jpg""]",67,0,coat,quadruped,"[""bunny"", ""darts"", ""cloak"", ""hog"", ""gift"", ""airplane"", ""icing"", ""structure"", ""border"", ""bag"", ""snack"", ""clerk""]",coat,"[""bunny"", ""cloak""]",67,2,28
3AZHRG4CU56EUFALLSS52HUGSRD03P,A3RTW9UWYKSNWX,34KYK9TV2RUHCZ0GJLLT5M2JRXJSB3,Submitted,2022-05-24 02:24:46+03:00,random_10_12_candidates_1496,"[""bunny.jpg"", ""cloak.jpg""]","[""bunny.jpg"", ""hog.jpg""]",67,0,coat,quadruped,"[""bunny"", ""darts"", ""cloak"", ""hog"", ""gift"", ""airplane"", ""icing"", ""structure"", ""border"", ""bag"", ""snack"", ""clerk""]",quadruped,"[""bunny"", ""hog""]",0,2,29
3R8YZBNQ9I4KJRG742PAU4XEARYQ77,A2QX3YJXAAHHVV,3MA5N0ATTCXBCJLJ938N1EOUK4OWK6,Submitted,2022-05-23 02:27:43+03:00,random_10_12_candidates_147,"[""chin.jpg"", ""bottom.jpg""]","[""bottom.jpg"", ""tree.jpg""]",67,0,cleavage,orchard,"[""chin"", ""liter"", ""pretzel"", ""tea"", ""bottom"", ""sweater"", ""tower"", ""cutlery"", ""mommy"", ""tree""]",cleavage,"[""chin"", ""bottom""]",67,2,30
3R8YZBNQ9I4KJRG742PAU4XEARYQ77,A2QX3YJXAAHHVV,3MA5N0ATTCXBCJLJ938N1EOUK4OWK6,Submitted,2022-05-23 02:27:43+03:00,random_10_12_candidates_147,"[""chin.jpg"", ""bottom.jpg""]","[""bottom.jpg"", ""tree.jpg""]",67,0,cleavage,orchard,"[""chin"", ""liter"", ""pretzel"", ""tea"", ""bottom"", ""sweater"", ""tower"", ""cutlery"", ""mommy"", ""tree""]",orchard,"[""bottom"", ""tree""]",0,2,31
3137ONMDKHREFH13OEY460LTQRXEGQ,A3RTW9UWYKSNWX,3MA5N0ATTCXBCJLJ938N1EOUK4OWK6,Submitted,2022-05-23 04:03:18+03:00,random_10_12_candidates_147,"[""liter.jpg"", ""bottom.jpg""]","[""liter.jpg"", ""tea.jpg""]",67,0,pop,urine,"[""chin"", ""liter"", ""pretzel"", ""tea"", ""bottom"", ""sweater"", ""tower"", ""cutlery"", ""mommy"", ""tree""]",pop,"[""liter"", ""bottom""]",67,2,32
3137ONMDKHREFH13OEY460LTQRXEGQ,A3RTW9UWYKSNWX,3MA5N0ATTCXBCJLJ938N1EOUK4OWK6,Submitted,2022-05-23 04:03:18+03:00,random_10_12_candidates_147,"[""liter.jpg"", ""bottom.jpg""]","[""liter.jpg"", ""tea.jpg""]",67,0,pop,urine,"[""chin"", ""liter"", ""pretzel"", ""tea"", ""bottom"", ""sweater"", ""tower"", ""cutlery"", ""mommy"", ""tree""]",urine,"[""liter"", ""tea""]",0,2,33
39JEC7537VNI0G7KHIRVGDO0SUECVQ,A1HKYY6XI2OHO1,3MA5N0ATTCXBCJLJ938N1EOUK4OWK6,Submitted,2022-05-23 06:04:01+03:00,random_10_12_candidates_147,"[""pretzel.jpg"", ""mommy.jpg""]","[""liter.jpg"", ""tea.jpg""]",67,67,entwine,gulp,"[""chin"", ""liter"", ""pretzel"", ""tea"", ""bottom"", ""sweater"", ""tower"", ""cutlery"", ""mommy"", ""tree""]",entwine,"[""pretzel"", ""mommy""]",67,2,34
39JEC7537VNI0G7KHIRVGDO0SUECVQ,A1HKYY6XI2OHO1,3MA5N0ATTCXBCJLJ938N1EOUK4OWK6,Submitted,2022-05-23 06:04:01+03:00,random_10_12_candidates_147,"[""pretzel.jpg"", ""mommy.jpg""]","[""liter.jpg"", ""tea.jpg""]",67,67,entwine,gulp,"[""chin"", ""liter"", ""pretzel"", ""tea"", ""bottom"", ""sweater"", ""tower"", ""cutlery"", ""mommy"", ""tree""]",gulp,"[""liter"", ""tea""]",67,2,35
32Q90QCQ1T7JH3XME5JJ4SDMX8AKEV,A2QX3YJXAAHHVV,3MDWE879UHOZ7K4HAFL2ORXTZ9V9BA,Submitted,2022-05-23 02:18:34+03:00,random_10_12_candidates_1287,"[""chlorine.jpg"", ""credit card.jpg"", ""dice.jpg""]","[""chlorine.jpg"", ""credit card.jpg"", ""dice.jpg""]",50,50,number,four,"[""batman"", ""needle"", ""mule"", ""stereo"", ""hook"", ""chlorine"", ""credit card"", ""dice"", ""pine"", ""kitten""]",number,"[""chlorine"", ""credit card"", ""dice""]",50,3,36
32Q90QCQ1T7JH3XME5JJ4SDMX8AKEV,A2QX3YJXAAHHVV,3MDWE879UHOZ7K4HAFL2ORXTZ9V9BA,Submitted,2022-05-23 02:18:34+03:00,random_10_12_candidates_1287,"[""chlorine.jpg"", ""credit card.jpg"", ""dice.jpg""]","[""chlorine.jpg"", ""credit card.jpg"", ""dice.jpg""]",50,50,number,four,"[""batman"", ""needle"", ""mule"", ""stereo"", ""hook"", ""chlorine"", ""credit card"", ""dice"", ""pine"", ""kitten""]",four,"[""chlorine"", ""credit card"", ""dice""]",50,3,37
3A1COHJ8NKHB6CMNVHUMZQ18UPQ8H0,A1HKYY6XI2OHO1,3MDWE879UHOZ7K4HAFL2ORXTZ9V9BA,Submitted,2022-05-23 07:29:13+03:00,random_10_12_candidates_1287,"[""batman.jpg"", ""kitten.jpg""]","[""mule.jpg"", ""stereo.jpg""]",0,100,nocturnal,dance,"[""batman"", ""needle"", ""mule"", ""stereo"", ""hook"", ""chlorine"", ""credit card"", ""dice"", ""pine"", ""kitten""]",nocturnal,"[""batman"", ""kitten""]",0,2,38
3A1COHJ8NKHB6CMNVHUMZQ18UPQ8H0,A1HKYY6XI2OHO1,3MDWE879UHOZ7K4HAFL2ORXTZ9V9BA,Submitted,2022-05-23 07:29:13+03:00,random_10_12_candidates_1287,"[""batman.jpg"", ""kitten.jpg""]","[""mule.jpg"", ""stereo.jpg""]",0,100,nocturnal,dance,"[""batman"", ""needle"", ""mule"", ""stereo"", ""hook"", ""chlorine"", ""credit card"", ""dice"", ""pine"", ""kitten""]",dance,"[""mule"", ""stereo""]",100,2,39
3X87C8JFV7X62P0ZS5NLPVTAXB9SQ6,A3RTW9UWYKSNWX,3MDWE879UHOZ7K4HAFL2ORXTZ9V9BA,Submitted,2022-05-24 02:27:00+03:00,random_10_12_candidates_1287,"[""credit card.jpg"", ""dice.jpg""]","[""batman.jpg"", ""stereo.jpg""]",67,67,gamble,dark,"[""batman"", ""needle"", ""mule"", ""stereo"", ""hook"", ""chlorine"", ""credit card"", ""dice"", ""pine"", ""kitten""]",gamble,"[""credit card"", ""dice""]",67,2,40
3X87C8JFV7X62P0ZS5NLPVTAXB9SQ6,A3RTW9UWYKSNWX,3MDWE879UHOZ7K4HAFL2ORXTZ9V9BA,Submitted,2022-05-24 02:27:00+03:00,random_10_12_candidates_1287,"[""credit card.jpg"", ""dice.jpg""]","[""batman.jpg"", ""stereo.jpg""]",67,67,gamble,dark,"[""batman"", ""needle"", ""mule"", ""stereo"", ""hook"", ""chlorine"", ""credit card"", ""dice"", ""pine"", ""kitten""]",dark,"[""batman"", ""stereo""]",67,2,41
31UV0MXWNRYSFPE53154NISWSBMI5H,A382S0KJMW3K9S,36BTXXLZ2VULQLFUPHB17YRHV3K4RM,Submitted,2022-05-23 02:28:34+03:00,random_10_12_candidates_1251,"[""walrus.jpg"", ""shepherd.jpg""]","[""tennis.jpg"", ""prince.jpg"", ""sunburn.jpg""]",67,50,animal,human,"[""clicker"", ""walrus"", ""antarctic"", ""colt"", ""singer"", ""tennis"", ""night"", ""prince"", ""hot"", ""sunburn"", ""roller coaster"", ""shepherd""]",animal,"[""walrus"", ""shepherd""]",67,2,42
31UV0MXWNRYSFPE53154NISWSBMI5H,A382S0KJMW3K9S,36BTXXLZ2VULQLFUPHB17YRHV3K4RM,Submitted,2022-05-23 02:28:34+03:00,random_10_12_candidates_1251,"[""walrus.jpg"", ""shepherd.jpg""]","[""tennis.jpg"", ""prince.jpg"", ""sunburn.jpg""]",67,50,animal,human,"[""clicker"", ""walrus"", ""antarctic"", ""colt"", ""singer"", ""tennis"", ""night"", ""prince"", ""hot"", ""sunburn"", ""roller coaster"", ""shepherd""]",human,"[""tennis"", ""prince"", ""sunburn""]",50,3,43
32SCWG5HIIQGFF1NLF5TOL78AKTP6H,A2QX3YJXAAHHVV,36BTXXLZ2VULQLFUPHB17YRHV3K4RM,Submitted,2022-05-23 02:44:15+03:00,random_10_12_candidates_1251,"[""tennis.jpg"", ""sunburn.jpg""]","[""prince.jpg"", ""sunburn.jpg"", ""roller coaster.jpg""]",100,50,strap,strapless,"[""clicker"", ""walrus"", ""antarctic"", ""colt"", ""singer"", ""tennis"", ""night"", ""prince"", ""hot"", ""sunburn"", ""roller coaster"", ""shepherd""]",strap,"[""tennis"", ""sunburn""]",100,2,44
32SCWG5HIIQGFF1NLF5TOL78AKTP6H,A2QX3YJXAAHHVV,36BTXXLZ2VULQLFUPHB17YRHV3K4RM,Submitted,2022-05-23 02:44:15+03:00,random_10_12_candidates_1251,"[""tennis.jpg"", ""sunburn.jpg""]","[""prince.jpg"", ""sunburn.jpg"", ""roller coaster.jpg""]",100,50,strap,strapless,"[""clicker"", ""walrus"", ""antarctic"", ""colt"", ""singer"", ""tennis"", ""night"", ""prince"", ""hot"", ""sunburn"", ""roller coaster"", ""shepherd""]",strapless,"[""prince"", ""sunburn"", ""roller coaster""]",50,3,45
3IOEN3P9S85DYNIL0DU3NPPA74T16V,A1HKYY6XI2OHO1,36BTXXLZ2VULQLFUPHB17YRHV3K4RM,Submitted,2022-05-23 05:09:30+03:00,random_10_12_candidates_1251,"[""tennis.jpg"", ""roller coaster.jpg""]","[""prince.jpg"", ""sunburn.jpg""]",67,100,velocity,impression,"[""clicker"", ""walrus"", ""antarctic"", ""colt"", ""singer"", ""tennis"", ""night"", ""prince"", ""hot"", ""sunburn"", ""roller coaster"", ""shepherd""]",velocity,"[""tennis"", ""roller coaster""]",67,2,46
3IOEN3P9S85DYNIL0DU3NPPA74T16V,A1HKYY6XI2OHO1,36BTXXLZ2VULQLFUPHB17YRHV3K4RM,Submitted,2022-05-23 05:09:30+03:00,random_10_12_candidates_1251,"[""tennis.jpg"", ""roller coaster.jpg""]","[""prince.jpg"", ""sunburn.jpg""]",67,100,velocity,impression,"[""clicker"", ""walrus"", ""antarctic"", ""colt"", ""singer"", ""tennis"", ""night"", ""prince"", ""hot"", ""sunburn"", ""roller coaster"", ""shepherd""]",impression,"[""prince"", ""sunburn""]",100,2,47
3NOKK93PR2UGV35CIJ8G6X0HDBFEE6,A1HKYY6XI2OHO1,3AC6MFV69K4O4OPGE5PXNQ2K9POZHV,Submitted,2022-05-23 02:42:29+03:00,random_10_12_candidates_1305,"[""queen.jpg"", ""billboard.jpg""]","[""shoelace.jpg"", ""fender.jpg""]",67,67,boss,stretch,"[""clap"", ""furniture"", ""china"", ""shoelace"", ""fender"", ""mug"", ""queen"", ""television"", ""splinter"", ""cola"", ""jigsaw"", ""billboard""]",boss,"[""queen"", ""billboard""]",67,2,48
3NOKK93PR2UGV35CIJ8G6X0HDBFEE6,A1HKYY6XI2OHO1,3AC6MFV69K4O4OPGE5PXNQ2K9POZHV,Submitted,2022-05-23 02:42:29+03:00,random_10_12_candidates_1305,"[""queen.jpg"", ""billboard.jpg""]","[""shoelace.jpg"", ""fender.jpg""]",67,67,boss,stretch,"[""clap"", ""furniture"", ""china"", ""shoelace"", ""fender"", ""mug"", ""queen"", ""television"", ""splinter"", ""cola"", ""jigsaw"", ""billboard""]",stretch,"[""shoelace"", ""fender""]",67,2,49
34T446B1C1027F64EL36VKYAY3HC0O,A16184N1RO5OJV,3AC6MFV69K4O4OPGE5PXNQ2K9POZHV,Submitted,2022-05-23 22:12:47+03:00,random_10_12_candidates_1305,"[""china.jpg"", ""splinter.jpg""]","[""mug.jpg"", ""cola.jpg""]",100,0,health,drink,"[""clap"", ""furniture"", ""china"", ""shoelace"", ""fender"", ""mug"", ""queen"", ""television"", ""splinter"", ""cola"", ""jigsaw"", ""billboard""]",health,"[""china"", ""splinter""]",100,2,50
