AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,score,num_associations,annotation_index
3KMS4QQVK3CBNHXI9G3PMAYMAR1FKL,A16184N1RO5OJV,3S1L4CQSFXR3PKQ27NLY3CZYKRDFAP,Submitted,2022-05-26 00:39:42+03:00,random_10_12_candidates_785,"[""mice.jpg"", ""rice.jpg""]","[""swamp.jpg"", ""rice.jpg"", ""grass.jpg""]",67,80,food,abundant,"[""mice"", ""swamp"", ""honk"", ""clock"", ""yellow"", ""rice"", ""notebook"", ""grass"", ""joint"", ""scale"", ""elevator"", ""tag""]",food,"[""mice"", ""rice""]",67,2,10
3KMS4QQVK3CBNHXI9G3PMAYMAR1FKL,A16184N1RO5OJV,3S1L4CQSFXR3PKQ27NLY3CZYKRDFAP,Submitted,2022-05-26 00:39:42+03:00,random_10_12_candidates_785,"[""mice.jpg"", ""rice.jpg""]","[""swamp.jpg"", ""rice.jpg"", ""grass.jpg""]",67,80,food,abundant,"[""mice"", ""swamp"", ""honk"", ""clock"", ""yellow"", ""rice"", ""notebook"", ""grass"", ""joint"", ""scale"", ""elevator"", ""tag""]",abundant,"[""swamp"", ""rice"", ""grass""]",80,3,11
3K2755HG5TP39BR8HZH2IX3WPCYDFN,A1HKYY6XI2OHO1,39AYGO6AFF6EQARGFYNZVC6LQZ9N6E,Submitted,2022-05-25 05:46:47+03:00,random_10_12_candidates_1693,"[""court.jpg"", ""employee.jpg""]","[""court.jpg"", ""contract.jpg""]",67,100,confer,resolution,"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",confer,"[""court"", ""employee""]",67,2,12
3K2755HG5TP39BR8HZH2IX3WPCYDFN,A1HKYY6XI2OHO1,39AYGO6AFF6EQARGFYNZVC6LQZ9N6E,Submitted,2022-05-25 05:46:47+03:00,random_10_12_candidates_1693,"[""court.jpg"", ""employee.jpg""]","[""court.jpg"", ""contract.jpg""]",67,100,confer,resolution,"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",resolution,"[""court"", ""contract""]",100,2,13
3OLF68YTNAN5B4OWXPQ0SWVQ5BOFAF,A382S0KJMW3K9S,39AYGO6AFF6EQARGFYNZVC6LQZ9N6E,Submitted,2022-05-25 15:11:44+03:00,random_10_12_candidates_1693,"[""court.jpg"", ""contract.jpg""]","[""court.jpg"", ""employee.jpg""]",100,67,lawsuit,group,"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",lawsuit,"[""court"", ""contract""]",100,2,14
3OLF68YTNAN5B4OWXPQ0SWVQ5BOFAF,A382S0KJMW3K9S,39AYGO6AFF6EQARGFYNZVC6LQZ9N6E,Submitted,2022-05-25 15:11:44+03:00,random_10_12_candidates_1693,"[""court.jpg"", ""contract.jpg""]","[""court.jpg"", ""employee.jpg""]",100,67,lawsuit,group,"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",group,"[""court"", ""employee""]",67,2,15
3VHHR074H439SU0UCXHEDIYK10EL7B,A2QX3YJXAAHHVV,39AYGO6AFF6EQARGFYNZVC6LQZ9N6E,Submitted,2022-05-25 18:48:16+03:00,random_10_12_candidates_1693,"[""court.jpg"", ""contract.jpg""]","[""smile.jpg"", ""employee.jpg"", ""quiz.jpg""]",67,50,Law,emotion,"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",Law,"[""court"", ""contract""]",67,2,16
3VHHR074H439SU0UCXHEDIYK10EL7B,A2QX3YJXAAHHVV,39AYGO6AFF6EQARGFYNZVC6LQZ9N6E,Submitted,2022-05-25 18:48:16+03:00,random_10_12_candidates_1693,"[""court.jpg"", ""contract.jpg""]","[""smile.jpg"", ""employee.jpg"", ""quiz.jpg""]",67,50,Law,emotion,"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",emotion,"[""smile"", ""employee"", ""quiz""]",50,3,17
3JNQLM5FT5826T3O6L0JHRHCPH22LF,A2QX3YJXAAHHVV,30IRMPJWDZ564N4XA9YHEFGDSRIKR4,Submitted,2022-05-25 00:12:06+03:00,random_10_12_candidates_1109,"[""strangle.jpg"", ""nun.jpg""]","[""choir.jpg"", ""kneel.jpg""]",100,100,throttled,practice,"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",throttled,"[""strangle"", ""nun""]",100,2,18
3JNQLM5FT5826T3O6L0JHRHCPH22LF,A2QX3YJXAAHHVV,30IRMPJWDZ564N4XA9YHEFGDSRIKR4,Submitted,2022-05-25 00:12:06+03:00,random_10_12_candidates_1109,"[""strangle.jpg"", ""nun.jpg""]","[""choir.jpg"", ""kneel.jpg""]",100,100,throttled,practice,"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",practice,"[""choir"", ""kneel""]",100,2,19
3ERET4BTVNV2M7656U3XCECB7OB9KI,A1HKYY6XI2OHO1,30IRMPJWDZ564N4XA9YHEFGDSRIKR4,Submitted,2022-05-25 07:19:59+03:00,random_10_12_candidates_1109,"[""choir.jpg"", ""kneel.jpg""]","[""target.jpg"", ""bomb.jpg""]",100,100,pray,gotcha,"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",pray,"[""choir"", ""kneel""]",100,2,20
3ERET4BTVNV2M7656U3XCECB7OB9KI,A1HKYY6XI2OHO1,30IRMPJWDZ564N4XA9YHEFGDSRIKR4,Submitted,2022-05-25 07:19:59+03:00,random_10_12_candidates_1109,"[""choir.jpg"", ""kneel.jpg""]","[""target.jpg"", ""bomb.jpg""]",100,100,pray,gotcha,"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",gotcha,"[""target"", ""bomb""]",100,2,21
3MD9PLUKKJ0I049L75PCHUV8GN5NZJ,A382S0KJMW3K9S,30IRMPJWDZ564N4XA9YHEFGDSRIKR4,Submitted,2022-05-25 13:17:01+03:00,random_10_12_candidates_1109,"[""choir.jpg"", ""kneel.jpg""]","[""calf.jpg"", ""kneel.jpg"", ""hot tub.jpg""]",100,80,male,grass,"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",male,"[""choir"", ""kneel""]",100,2,22
3MD9PLUKKJ0I049L75PCHUV8GN5NZJ,A382S0KJMW3K9S,30IRMPJWDZ564N4XA9YHEFGDSRIKR4,Submitted,2022-05-25 13:17:01+03:00,random_10_12_candidates_1109,"[""choir.jpg"", ""kneel.jpg""]","[""calf.jpg"", ""kneel.jpg"", ""hot tub.jpg""]",100,80,male,grass,"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",grass,"[""calf"", ""kneel"", ""hot tub""]",80,3,23
3L2IS5HSFB41E5FB1IQ402GTE4OUNX,A1HKYY6XI2OHO1,32LAQ1JNT9BXNYM18C7EKHQTI3DUTO,Submitted,2022-05-25 07:06:46+03:00,random_10_12_candidates_235,"[""diarrhea.jpg"", ""air force.jpg""]","[""diarrhea.jpg"", ""porridge.jpg""]",100,100,squished,runny,"[""diarrhea"", ""pirate"", ""slide"", ""juice"", ""dot"", ""porridge"", ""quarter"", ""stage"", ""air force"", ""bike""]",squished,"[""diarrhea"", ""air force""]",100,2,24
3L2IS5HSFB41E5FB1IQ402GTE4OUNX,A1HKYY6XI2OHO1,32LAQ1JNT9BXNYM18C7EKHQTI3DUTO,Submitted,2022-05-25 07:06:46+03:00,random_10_12_candidates_235,"[""diarrhea.jpg"", ""air force.jpg""]","[""diarrhea.jpg"", ""porridge.jpg""]",100,100,squished,runny,"[""diarrhea"", ""pirate"", ""slide"", ""juice"", ""dot"", ""porridge"", ""quarter"", ""stage"", ""air force"", ""bike""]",runny,"[""diarrhea"", ""porridge""]",100,2,25
30BXRYBRP5JMWDI5TKASD64UD91HWN,A382S0KJMW3K9S,32LAQ1JNT9BXNYM18C7EKHQTI3DUTO,Submitted,2022-05-25 14:38:31+03:00,random_10_12_candidates_235,"[""diarrhea.jpg"", ""porridge.jpg""]","[""juice.jpg"", ""porridge.jpg""]",67,0,diarrhea,breakfast,"[""diarrhea"", ""pirate"", ""slide"", ""juice"", ""dot"", ""porridge"", ""quarter"", ""stage"", ""air force"", ""bike""]",diarrhea,"[""diarrhea"", ""porridge""]",67,2,26
30BXRYBRP5JMWDI5TKASD64UD91HWN,A382S0KJMW3K9S,32LAQ1JNT9BXNYM18C7EKHQTI3DUTO,Submitted,2022-05-25 14:38:31+03:00,random_10_12_candidates_235,"[""diarrhea.jpg"", ""porridge.jpg""]","[""juice.jpg"", ""porridge.jpg""]",67,0,diarrhea,breakfast,"[""diarrhea"", ""pirate"", ""slide"", ""juice"", ""dot"", ""porridge"", ""quarter"", ""stage"", ""air force"", ""bike""]",breakfast,"[""juice"", ""porridge""]",0,2,27
3Z4GS9HPNWWAD9BS83G4UDGJ6LI777,A3RTW9UWYKSNWX,32LAQ1JNT9BXNYM18C7EKHQTI3DUTO,Submitted,2022-05-26 11:27:17+03:00,random_10_12_candidates_235,"[""diarrhea.jpg"", ""porridge.jpg""]","[""air force.jpg"", ""bike.jpg""]",100,67,lumpy,pedal,"[""diarrhea"", ""pirate"", ""slide"", ""juice"", ""dot"", ""porridge"", ""quarter"", ""stage"", ""air force"", ""bike""]",lumpy,"[""diarrhea"", ""porridge""]",100,2,28
3Z4GS9HPNWWAD9BS83G4UDGJ6LI777,A3RTW9UWYKSNWX,32LAQ1JNT9BXNYM18C7EKHQTI3DUTO,Submitted,2022-05-26 11:27:17+03:00,random_10_12_candidates_235,"[""diarrhea.jpg"", ""porridge.jpg""]","[""air force.jpg"", ""bike.jpg""]",100,67,lumpy,pedal,"[""diarrhea"", ""pirate"", ""slide"", ""juice"", ""dot"", ""porridge"", ""quarter"", ""stage"", ""air force"", ""bike""]",pedal,"[""air force"", ""bike""]",67,2,29
3ZSY5X72NYXRGYN6Y3VCAGTEWESOR2,A382S0KJMW3K9S,3NOEP8XAU4ORCANPW09HZEO0NI9PX6,Submitted,2022-05-25 00:46:52+03:00,random_10_12_candidates_724,"[""shower.jpg"", ""country.jpg"", ""hot tub.jpg""]","[""arms.jpg"", ""prison.jpg"", ""armor.jpg""]",80,50,water,arm,"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",water,"[""shower"", ""country"", ""hot tub""]",80,3,30
3ZSY5X72NYXRGYN6Y3VCAGTEWESOR2,A382S0KJMW3K9S,3NOEP8XAU4ORCANPW09HZEO0NI9PX6,Submitted,2022-05-25 00:46:52+03:00,random_10_12_candidates_724,"[""shower.jpg"", ""country.jpg"", ""hot tub.jpg""]","[""arms.jpg"", ""prison.jpg"", ""armor.jpg""]",80,50,water,arm,"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",arm,"[""arms"", ""prison"", ""armor""]",50,3,31
3Y5140Z9DY2W8ZWONGEILOXDJNFPIQ,A16184N1RO5OJV,3NOEP8XAU4ORCANPW09HZEO0NI9PX6,Submitted,2022-05-25 02:26:37+03:00,random_10_12_candidates_724,"[""shower.jpg"", ""stairs.jpg"", ""hot tub.jpg""]","[""bench.jpg"", ""hot tub.jpg""]",0,0,home,outdoor,"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",home,"[""shower"", ""stairs"", ""hot tub""]",0,3,32
3Y5140Z9DY2W8ZWONGEILOXDJNFPIQ,A16184N1RO5OJV,3NOEP8XAU4ORCANPW09HZEO0NI9PX6,Submitted,2022-05-25 02:26:37+03:00,random_10_12_candidates_724,"[""shower.jpg"", ""stairs.jpg"", ""hot tub.jpg""]","[""bench.jpg"", ""hot tub.jpg""]",0,0,home,outdoor,"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",outdoor,"[""bench"", ""hot tub""]",0,2,33
3Y9N9SS8LZX8TZBFX4G0HOEZMMOD39,A1HKYY6XI2OHO1,3NOEP8XAU4ORCANPW09HZEO0NI9PX6,Submitted,2022-05-25 04:47:08+03:00,random_10_12_candidates_724,"[""country.jpg"", ""armor.jpg""]","[""stairs.jpg"", ""bench.jpg""]",67,67,chivalry,stained,"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",chivalry,"[""country"", ""armor""]",67,2,34
3Y9N9SS8LZX8TZBFX4G0HOEZMMOD39,A1HKYY6XI2OHO1,3NOEP8XAU4ORCANPW09HZEO0NI9PX6,Submitted,2022-05-25 04:47:08+03:00,random_10_12_candidates_724,"[""country.jpg"", ""armor.jpg""]","[""stairs.jpg"", ""bench.jpg""]",67,67,chivalry,stained,"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",stained,"[""stairs"", ""bench""]",67,2,35
3PPTZCWALR6331MDNXHTLOQDKW4ZQP,A382S0KJMW3K9S,3IH9TRB0FBLR5NFSCCYQV8JNWPZI1V,Submitted,2022-05-25 02:50:58+03:00,random_10_12_candidates_14,"[""gondola.jpg"", ""tsunami.jpg""]","[""gondola.jpg"", ""tsunami.jpg""]",67,67,water,ocean,"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",water,"[""gondola"", ""tsunami""]",67,2,36
3PPTZCWALR6331MDNXHTLOQDKW4ZQP,A382S0KJMW3K9S,3IH9TRB0FBLR5NFSCCYQV8JNWPZI1V,Submitted,2022-05-25 02:50:58+03:00,random_10_12_candidates_14,"[""gondola.jpg"", ""tsunami.jpg""]","[""gondola.jpg"", ""tsunami.jpg""]",67,67,water,ocean,"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",ocean,"[""gondola"", ""tsunami""]",67,2,37
33TIN5LC05WX6CVMA94OLMRM4269YW,A1HKYY6XI2OHO1,3IH9TRB0FBLR5NFSCCYQV8JNWPZI1V,Submitted,2022-05-25 05:15:22+03:00,random_10_12_candidates_14,"[""gondola.jpg"", ""ski.jpg""]","[""tsunami.jpg"", ""ski.jpg""]",100,67,steer,bank,"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",steer,"[""gondola"", ""ski""]",100,2,38
33TIN5LC05WX6CVMA94OLMRM4269YW,A1HKYY6XI2OHO1,3IH9TRB0FBLR5NFSCCYQV8JNWPZI1V,Submitted,2022-05-25 05:15:22+03:00,random_10_12_candidates_14,"[""gondola.jpg"", ""ski.jpg""]","[""tsunami.jpg"", ""ski.jpg""]",100,67,steer,bank,"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",bank,"[""tsunami"", ""ski""]",67,2,39
3BGYGHDBBY6W57HGWFIE2VI3KN122T,A3RTW9UWYKSNWX,3IH9TRB0FBLR5NFSCCYQV8JNWPZI1V,Submitted,2022-05-26 05:49:43+03:00,random_10_12_candidates_14,"[""climb.jpg"", ""artery.jpg""]","[""gondola.jpg"", ""couch.jpg""]",67,100,hold,relax,"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",hold,"[""climb"", ""artery""]",67,2,40
3BGYGHDBBY6W57HGWFIE2VI3KN122T,A3RTW9UWYKSNWX,3IH9TRB0FBLR5NFSCCYQV8JNWPZI1V,Submitted,2022-05-26 05:49:43+03:00,random_10_12_candidates_14,"[""climb.jpg"", ""artery.jpg""]","[""gondola.jpg"", ""couch.jpg""]",67,100,hold,relax,"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",relax,"[""gondola"", ""couch""]",100,2,41
34YB12FSQZACR5TG5CMNJ8Q2Z59GMQ,A382S0KJMW3K9S,3B9J25CZ25Z0M4SMXLHOG6819KSCS7,Submitted,2022-05-25 01:50:28+03:00,random_10_12_candidates_1651,"[""duck.jpg"", ""calf.jpg""]","[""duck.jpg"", ""calf.jpg""]",67,67,animal,creature,"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",animal,"[""duck"", ""calf""]",67,2,42
34YB12FSQZACR5TG5CMNJ8Q2Z59GMQ,A382S0KJMW3K9S,3B9J25CZ25Z0M4SMXLHOG6819KSCS7,Submitted,2022-05-25 01:50:28+03:00,random_10_12_candidates_1651,"[""duck.jpg"", ""calf.jpg""]","[""duck.jpg"", ""calf.jpg""]",67,67,animal,creature,"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",creature,"[""duck"", ""calf""]",67,2,43
3HYA4D452S5G61TSKAXLMECSSLUF21,A16184N1RO5OJV,3B9J25CZ25Z0M4SMXLHOG6819KSCS7,Submitted,2022-05-25 02:12:22+03:00,random_10_12_candidates_1651,"[""microscope.jpg"", ""seed.jpg""]","[""clothing.jpg"", ""running.jpg""]",67,67,science,shorts,"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",science,"[""microscope"", ""seed""]",67,2,44
3HYA4D452S5G61TSKAXLMECSSLUF21,A16184N1RO5OJV,3B9J25CZ25Z0M4SMXLHOG6819KSCS7,Submitted,2022-05-25 02:12:22+03:00,random_10_12_candidates_1651,"[""microscope.jpg"", ""seed.jpg""]","[""clothing.jpg"", ""running.jpg""]",67,67,science,shorts,"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",shorts,"[""clothing"", ""running""]",67,2,45
337RC3OW06OB3K1QUVKUJWENMFNLVY,A1HKYY6XI2OHO1,3B9J25CZ25Z0M4SMXLHOG6819KSCS7,Submitted,2022-05-25 05:41:36+03:00,random_10_12_candidates_1651,"[""calf.jpg"", ""tusk.jpg""]","[""microscope.jpg"", ""seed.jpg""]",67,67,awkward,science,"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",awkward,"[""calf"", ""tusk""]",67,2,46
337RC3OW06OB3K1QUVKUJWENMFNLVY,A1HKYY6XI2OHO1,3B9J25CZ25Z0M4SMXLHOG6819KSCS7,Submitted,2022-05-25 05:41:36+03:00,random_10_12_candidates_1651,"[""calf.jpg"", ""tusk.jpg""]","[""microscope.jpg"", ""seed.jpg""]",67,67,awkward,science,"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",science,"[""microscope"", ""seed""]",67,2,47
3VHP9MDGRO6T4JLUH3MRYRLE4CVCFV,A2QX3YJXAAHHVV,36QZ6V1589ZW8Y9MJC2OACU7GKZUSZ,Submitted,2022-05-25 00:17:22+03:00,random_10_12_candidates_1677,"[""biscuit.jpg"", ""seafood.jpg""]","[""biscuit.jpg"", ""laboratory.jpg"", ""seafood.jpg""]",100,50,South,Mama,"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",South,"[""biscuit"", ""seafood""]",100,2,48
3VHP9MDGRO6T4JLUH3MRYRLE4CVCFV,A2QX3YJXAAHHVV,36QZ6V1589ZW8Y9MJC2OACU7GKZUSZ,Submitted,2022-05-25 00:17:22+03:00,random_10_12_candidates_1677,"[""biscuit.jpg"", ""seafood.jpg""]","[""biscuit.jpg"", ""laboratory.jpg"", ""seafood.jpg""]",100,50,South,Mama,"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",Mama,"[""biscuit"", ""laboratory"", ""seafood""]",50,3,49
358010RM5FF63EIF8ENIUQ9ATONXVM,A382S0KJMW3K9S,36QZ6V1589ZW8Y9MJC2OACU7GKZUSZ,Submitted,2022-05-25 03:10:19+03:00,random_10_12_candidates_1677,"[""witness.jpg"", ""laboratory.jpg"", ""dad.jpg""]","[""witness.jpg"", ""laboratory.jpg"", ""dad.jpg""]",50,80,human,male,"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",human,"[""witness"", ""laboratory"", ""dad""]",50,3,50
