AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,score,num_associations,annotation_index
38YMOXR4MVL6ZOYOX1JOGFF42HSW6E,A1HKYY6XI2OHO1,360ZO6N6J15VQB8E14BB278NB3DM9G,Submitted,2022-05-13 21:18:05+03:00,1592,"[""disc.jpg"", ""yak.jpg""]","[""disc.jpg"", ""field.jpg"", ""grass.jpg""]",100,80,charge,blade,"[""disc"", ""field"", ""spy"", ""yak"", ""green"", ""grass""]",blade,"[""disc"", ""field"", ""grass""]",80,3,17
3F1567XTNXROXA40JZNU80OK4GWQ9Q,A2QX3YJXAAHHVV,3MGHRFQY2LBDOY9FKBGT3RU1H9XY06,Submitted,2022-05-13 19:44:13+03:00,814,"[""drugs.jpg"", ""film.jpg"", ""venus.jpg""]","[""drugs.jpg"", ""puppy.jpg""]",50,100,circular,depression,"[""drugs"", ""film"", ""puppy"", ""needle"", ""venus""]",circular,"[""drugs"", ""film"", ""venus""]",50,3,18
3F1567XTNXROXA40JZNU80OK4GWQ9Q,A2QX3YJXAAHHVV,3MGHRFQY2LBDOY9FKBGT3RU1H9XY06,Submitted,2022-05-13 19:44:13+03:00,814,"[""drugs.jpg"", ""film.jpg"", ""venus.jpg""]","[""drugs.jpg"", ""puppy.jpg""]",50,100,circular,depression,"[""drugs"", ""film"", ""puppy"", ""needle"", ""venus""]",depression,"[""drugs"", ""puppy""]",100,2,19
337RC3OW06OB3K1QUVKUJWENL33VLZ,A382S0KJMW3K9S,3MGHRFQY2LBDOY9FKBGT3RU1H9XY06,Submitted,2022-05-13 20:38:46+03:00,814,"[""puppy.jpg"", ""venus.jpg""]","[""film.jpg"", ""puppy.jpg""]",67,67,werewolf,family,"[""drugs"", ""film"", ""puppy"", ""needle"", ""venus""]",werewolf,"[""puppy"", ""venus""]",67,2,20
337RC3OW06OB3K1QUVKUJWENL33VLZ,A382S0KJMW3K9S,3MGHRFQY2LBDOY9FKBGT3RU1H9XY06,Submitted,2022-05-13 20:38:46+03:00,814,"[""puppy.jpg"", ""venus.jpg""]","[""film.jpg"", ""puppy.jpg""]",67,67,werewolf,family,"[""drugs"", ""film"", ""puppy"", ""needle"", ""venus""]",family,"[""film"", ""puppy""]",67,2,21
3TESA3PJ32WCJFP2GFKIWDAZUF3MMX,A1HKYY6XI2OHO1,3MGHRFQY2LBDOY9FKBGT3RU1H9XY06,Submitted,2022-05-13 21:55:22+03:00,814,"[""drugs.jpg"", ""puppy.jpg""]","[""film.jpg"", ""venus.jpg""]",67,0,guilty,yellow,"[""drugs"", ""film"", ""puppy"", ""needle"", ""venus""]",guilty,"[""drugs"", ""puppy""]",67,2,22
3TESA3PJ32WCJFP2GFKIWDAZUF3MMX,A1HKYY6XI2OHO1,3MGHRFQY2LBDOY9FKBGT3RU1H9XY06,Submitted,2022-05-13 21:55:22+03:00,814,"[""drugs.jpg"", ""puppy.jpg""]","[""film.jpg"", ""venus.jpg""]",67,0,guilty,yellow,"[""drugs"", ""film"", ""puppy"", ""needle"", ""venus""]",yellow,"[""film"", ""venus""]",0,2,23
3Z7EFSHGNA0A45CFHXSD4YLL75EXC5,A1HKYY6XI2OHO1,3I4E7AFQ2KLO9IB7WD30DFHI1GLJT9,Submitted,2022-05-13 21:38:02+03:00,714,"[""thief.jpg"", ""bush.jpg""]","[""cone.jpg"", ""peak.jpg""]",0,67,criminal,pinnacle,"[""thief"", ""cone"", ""bush"", ""peak"", ""cheese""]",criminal,"[""thief"", ""bush""]",0,2,24
3Z7EFSHGNA0A45CFHXSD4YLL75EXC5,A1HKYY6XI2OHO1,3I4E7AFQ2KLO9IB7WD30DFHI1GLJT9,Submitted,2022-05-13 21:38:02+03:00,714,"[""thief.jpg"", ""bush.jpg""]","[""cone.jpg"", ""peak.jpg""]",0,67,criminal,pinnacle,"[""thief"", ""cone"", ""bush"", ""peak"", ""cheese""]",pinnacle,"[""cone"", ""peak""]",67,2,25
3OWEPKL08AYZGU3FOAXTQA294HON7V,A3RTW9UWYKSNWX,3I4E7AFQ2KLO9IB7WD30DFHI1GLJT9,Submitted,2022-05-13 22:22:20+03:00,714,"[""thief.jpg"", ""bush.jpg"", ""peak.jpg""]","[""cone.jpg"", ""peak.jpg""]",50,67,claim,barrier,"[""thief"", ""cone"", ""bush"", ""peak"", ""cheese""]",claim,"[""thief"", ""bush"", ""peak""]",50,3,26
3OWEPKL08AYZGU3FOAXTQA294HON7V,A3RTW9UWYKSNWX,3I4E7AFQ2KLO9IB7WD30DFHI1GLJT9,Submitted,2022-05-13 22:22:20+03:00,714,"[""thief.jpg"", ""bush.jpg"", ""peak.jpg""]","[""cone.jpg"", ""peak.jpg""]",50,67,claim,barrier,"[""thief"", ""cone"", ""bush"", ""peak"", ""cheese""]",barrier,"[""cone"", ""peak""]",67,2,27
3ZSANO2JCGT9B0AQEPCRDWPWP4GFS4,AZLZA0Q87TJZO,3I4E7AFQ2KLO9IB7WD30DFHI1GLJT9,Submitted,2022-05-13 22:28:52+03:00,714,"[""bush.jpg"", ""peak.jpg""]","[""thief.jpg"", ""cone.jpg"", ""peak.jpg""]",0,50,pride,danger,"[""thief"", ""cone"", ""bush"", ""peak"", ""cheese""]",pride,"[""bush"", ""peak""]",0,2,28
3ZSANO2JCGT9B0AQEPCRDWPWP4GFS4,AZLZA0Q87TJZO,3I4E7AFQ2KLO9IB7WD30DFHI1GLJT9,Submitted,2022-05-13 22:28:52+03:00,714,"[""bush.jpg"", ""peak.jpg""]","[""thief.jpg"", ""cone.jpg"", ""peak.jpg""]",0,50,pride,danger,"[""thief"", ""cone"", ""bush"", ""peak"", ""cheese""]",danger,"[""thief"", ""cone"", ""peak""]",50,3,29
3J2UYBXQQMYDRYX34UQ39K601BQ60X,AZLZA0Q87TJZO,3PUV2Q8SV4QBAAHYMVQ4ANGJQPOBDX,Submitted,2022-05-13 19:47:17+03:00,666,"[""prune.jpg"", ""newt.jpg""]","[""food.jpg"", ""water.jpg""]",67,67,rainforest,fresh,"[""food"", ""prune"", ""art"", ""water"", ""newt""]",rainforest,"[""prune"", ""newt""]",67,2,30
3J2UYBXQQMYDRYX34UQ39K601BQ60X,AZLZA0Q87TJZO,3PUV2Q8SV4QBAAHYMVQ4ANGJQPOBDX,Submitted,2022-05-13 19:47:17+03:00,666,"[""prune.jpg"", ""newt.jpg""]","[""food.jpg"", ""water.jpg""]",67,67,rainforest,fresh,"[""food"", ""prune"", ""art"", ""water"", ""newt""]",fresh,"[""food"", ""water""]",67,2,31
3IQ1VMJRYU6WAUXJU3Q8I09F0ZD9A7,A1HKYY6XI2OHO1,3PUV2Q8SV4QBAAHYMVQ4ANGJQPOBDX,Submitted,2022-05-13 19:54:47+03:00,666,"[""art.jpg"", ""newt.jpg""]","[""food.jpg"", ""prune.jpg""]",67,100,yikes,regularity,"[""food"", ""prune"", ""art"", ""water"", ""newt""]",yikes,"[""art"", ""newt""]",67,2,32
3IQ1VMJRYU6WAUXJU3Q8I09F0ZD9A7,A1HKYY6XI2OHO1,3PUV2Q8SV4QBAAHYMVQ4ANGJQPOBDX,Submitted,2022-05-13 19:54:47+03:00,666,"[""art.jpg"", ""newt.jpg""]","[""food.jpg"", ""prune.jpg""]",67,100,yikes,regularity,"[""food"", ""prune"", ""art"", ""water"", ""newt""]",regularity,"[""food"", ""prune""]",100,2,33
3M0NZ3JDP2KEAF3F35TQNDVMNP0Z58,A3RTW9UWYKSNWX,3PUV2Q8SV4QBAAHYMVQ4ANGJQPOBDX,Submitted,2022-05-13 22:16:54+03:00,666,"[""art.jpg"", ""water.jpg""]","[""prune.jpg"", ""water.jpg""]",0,67,flow,waste,"[""food"", ""prune"", ""art"", ""water"", ""newt""]",flow,"[""art"", ""water""]",0,2,34
3M0NZ3JDP2KEAF3F35TQNDVMNP0Z58,A3RTW9UWYKSNWX,3PUV2Q8SV4QBAAHYMVQ4ANGJQPOBDX,Submitted,2022-05-13 22:16:54+03:00,666,"[""art.jpg"", ""water.jpg""]","[""prune.jpg"", ""water.jpg""]",0,67,flow,waste,"[""food"", ""prune"", ""art"", ""water"", ""newt""]",waste,"[""prune"", ""water""]",67,2,35
30MVJZJNHNZ7BN0NO93LBZCYQMG9JW,A3UJSDFJ9LBQ6Z,38LRF35D5LISOHO7TX1N24MVOX6U3Z,Submitted,2022-05-13 20:38:22+03:00,304,"[""nose.jpg"", ""snot.jpg""]","[""quiz.jpg"", ""supermarket.jpg""]",0,100,lips,repetition,"[""quiz"", ""supermarket"", ""green"", ""nose"", ""snot""]",lips,"[""nose"", ""snot""]",0,2,36
30MVJZJNHNZ7BN0NO93LBZCYQMG9JW,A3UJSDFJ9LBQ6Z,38LRF35D5LISOHO7TX1N24MVOX6U3Z,Submitted,2022-05-13 20:38:22+03:00,304,"[""nose.jpg"", ""snot.jpg""]","[""quiz.jpg"", ""supermarket.jpg""]",0,100,lips,repetition,"[""quiz"", ""supermarket"", ""green"", ""nose"", ""snot""]",repetition,"[""quiz"", ""supermarket""]",100,2,37
3GM6G9ZBKOJGWAFMPCLUIR5RONYMTX,A1HKYY6XI2OHO1,38LRF35D5LISOHO7TX1N24MVOX6U3Z,Submitted,2022-05-13 21:51:12+03:00,304,"[""quiz.jpg"", ""snot.jpg""]","[""nose.jpg"", ""snot.jpg""]",0,67,question,snort,"[""quiz"", ""supermarket"", ""green"", ""nose"", ""snot""]",question,"[""quiz"", ""snot""]",0,2,38
3GM6G9ZBKOJGWAFMPCLUIR5RONYMTX,A1HKYY6XI2OHO1,38LRF35D5LISOHO7TX1N24MVOX6U3Z,Submitted,2022-05-13 21:51:12+03:00,304,"[""quiz.jpg"", ""snot.jpg""]","[""nose.jpg"", ""snot.jpg""]",0,67,question,snort,"[""quiz"", ""supermarket"", ""green"", ""nose"", ""snot""]",snort,"[""nose"", ""snot""]",67,2,39
3AMW0RGHOEOOM07FKWRAQWTU4ARNPX,A382S0KJMW3K9S,38LRF35D5LISOHO7TX1N24MVOX6U3Z,Submitted,2022-05-13 22:17:07+03:00,304,"[""supermarket.jpg"", ""green.jpg""]","[""supermarket.jpg"", ""green.jpg""]",67,67,apple,avocado,"[""quiz"", ""supermarket"", ""green"", ""nose"", ""snot""]",apple,"[""supermarket"", ""green""]",67,2,40
3AMW0RGHOEOOM07FKWRAQWTU4ARNPX,A382S0KJMW3K9S,38LRF35D5LISOHO7TX1N24MVOX6U3Z,Submitted,2022-05-13 22:17:07+03:00,304,"[""supermarket.jpg"", ""green.jpg""]","[""supermarket.jpg"", ""green.jpg""]",67,67,apple,avocado,"[""quiz"", ""supermarket"", ""green"", ""nose"", ""snot""]",avocado,"[""supermarket"", ""green""]",67,2,41
3SPJ033422PMCO8VWLV1AG5PZVYYJ7,A382S0KJMW3K9S,3UYRNV2KITL1UOA48DKXFQ2CWN58ND,Submitted,2022-05-13 20:28:07+03:00,591,"[""ring.jpg"", ""tag.jpg""]","[""chimp.jpg"", ""ring.jpg""]",100,67,taken,finger,"[""chimp"", ""ring"", ""money"", ""bill"", ""tag""]",taken,"[""ring"", ""tag""]",100,2,42
3SPJ033422PMCO8VWLV1AG5PZVYYJ7,A382S0KJMW3K9S,3UYRNV2KITL1UOA48DKXFQ2CWN58ND,Submitted,2022-05-13 20:28:07+03:00,591,"[""ring.jpg"", ""tag.jpg""]","[""chimp.jpg"", ""ring.jpg""]",100,67,taken,finger,"[""chimp"", ""ring"", ""money"", ""bill"", ""tag""]",finger,"[""chimp"", ""ring""]",67,2,43
3F0BG9B9MQ9TST7TVC647Q0G80JY7L,A1HKYY6XI2OHO1,3UYRNV2KITL1UOA48DKXFQ2CWN58ND,Submitted,2022-05-13 21:43:20+03:00,591,"[""chimp.jpg"", ""ring.jpg""]","[""ring.jpg"", ""tag.jpg""]",67,100,relationship,scarcity,"[""chimp"", ""ring"", ""money"", ""bill"", ""tag""]",relationship,"[""chimp"", ""ring""]",67,2,44
3F0BG9B9MQ9TST7TVC647Q0G80JY7L,A1HKYY6XI2OHO1,3UYRNV2KITL1UOA48DKXFQ2CWN58ND,Submitted,2022-05-13 21:43:20+03:00,591,"[""chimp.jpg"", ""ring.jpg""]","[""ring.jpg"", ""tag.jpg""]",67,100,relationship,scarcity,"[""chimp"", ""ring"", ""money"", ""bill"", ""tag""]",scarcity,"[""ring"", ""tag""]",100,2,45
3FQ5JJ512MANB9AZ74M2UF7VA1NKNX,A3RTW9UWYKSNWX,3UYRNV2KITL1UOA48DKXFQ2CWN58ND,Submitted,2022-05-13 22:16:03+03:00,591,"[""chimp.jpg"", ""tag.jpg""]","[""money.jpg"", ""bill.jpg"", ""tag.jpg""]",67,50,dissapointment,transaction,"[""chimp"", ""ring"", ""money"", ""bill"", ""tag""]",dissapointment,"[""chimp"", ""tag""]",67,2,46
3FQ5JJ512MANB9AZ74M2UF7VA1NKNX,A3RTW9UWYKSNWX,3UYRNV2KITL1UOA48DKXFQ2CWN58ND,Submitted,2022-05-13 22:16:03+03:00,591,"[""chimp.jpg"", ""tag.jpg""]","[""money.jpg"", ""bill.jpg"", ""tag.jpg""]",67,50,dissapointment,transaction,"[""chimp"", ""ring"", ""money"", ""bill"", ""tag""]",transaction,"[""money"", ""bill"", ""tag""]",50,3,47
345LHZDEDYEUA1M1JZ6PROIN79I3UH,A1OZPLHNIU1519,3ZFRE2BDQ90LQEPVJ97JQCQEXAMXZR,Submitted,2022-05-13 19:05:09+03:00,1681,"[""brake.jpg"", ""bathroom.jpg""]","[""sack.jpg"", ""salad.jpg"", ""green.jpg""]",67,0,symmetry,forage,"[""brake"", ""sack"", ""bathroom"", ""salad"", ""green"", ""kidney""]",symmetry,"[""brake"", ""bathroom""]",67,2,48
345LHZDEDYEUA1M1JZ6PROIN79I3UH,A1OZPLHNIU1519,3ZFRE2BDQ90LQEPVJ97JQCQEXAMXZR,Submitted,2022-05-13 19:05:09+03:00,1681,"[""brake.jpg"", ""bathroom.jpg""]","[""sack.jpg"", ""salad.jpg"", ""green.jpg""]",67,0,symmetry,forage,"[""brake"", ""sack"", ""bathroom"", ""salad"", ""green"", ""kidney""]",forage,"[""sack"", ""salad"", ""green""]",0,3,49
3ZSANO2JCGT9B0AQEPCRDWPWP36FSS,A1HKYY6XI2OHO1,3ZFRE2BDQ90LQEPVJ97JQCQEXAMXZR,Submitted,2022-05-13 21:41:59+03:00,1681,"[""bathroom.jpg"", ""kidney.jpg""]","[""bathroom.jpg"", ""kidney.jpg""]",67,67,waste,efficient,"[""brake"", ""sack"", ""bathroom"", ""salad"", ""green"", ""kidney""]",waste,"[""bathroom"", ""kidney""]",67,2,50
3ZSANO2JCGT9B0AQEPCRDWPWP36FSS,A1HKYY6XI2OHO1,3ZFRE2BDQ90LQEPVJ97JQCQEXAMXZR,Submitted,2022-05-13 21:41:59+03:00,1681,"[""bathroom.jpg"", ""kidney.jpg""]","[""bathroom.jpg"", ""kidney.jpg""]",67,67,waste,efficient,"[""brake"", ""sack"", ""bathroom"", ""salad"", ""green"", ""kidney""]",efficient,"[""bathroom"", ""kidney""]",67,2,51
3ZSY5X72NYXRGYN6Y3VCAGTEV2LOR6,A3RTW9UWYKSNWX,3ZFRE2BDQ90LQEPVJ97JQCQEXAMXZR,Submitted,2022-05-13 22:11:05+03:00,1681,"[""sack.jpg"", ""kidney.jpg""]","[""brake.jpg"", ""salad.jpg""]",67,67,holder,red,"[""brake"", ""sack"", ""bathroom"", ""salad"", ""green"", ""kidney""]",holder,"[""sack"", ""kidney""]",67,2,52
3ZSY5X72NYXRGYN6Y3VCAGTEV2LOR6,A3RTW9UWYKSNWX,3ZFRE2BDQ90LQEPVJ97JQCQEXAMXZR,Submitted,2022-05-13 22:11:05+03:00,1681,"[""sack.jpg"", ""kidney.jpg""]","[""brake.jpg"", ""salad.jpg""]",67,67,holder,red,"[""brake"", ""sack"", ""bathroom"", ""salad"", ""green"", ""kidney""]",red,"[""brake"", ""salad""]",67,2,53
3II4UPYCOKT000HHVFSWUW7AV16DQP,A1OZPLHNIU1519,3ZC62PVYDHWWLJPGIRJYTRA3PAOXXU,Submitted,2022-05-13 19:23:33+03:00,1236,"[""suit.jpg"", ""powder.jpg"", ""jewelry.jpg""]","[""suit.jpg"", ""jewelry.jpg""]",50,67,adorn,formal,"[""suit"", ""powder"", ""jewelry"", ""shirt"", ""trail"", ""sleeve""]",adorn,"[""suit"", ""powder"", ""jewelry""]",50,3,54
3II4UPYCOKT000HHVFSWUW7AV16DQP,A1OZPLHNIU1519,3ZC62PVYDHWWLJPGIRJYTRA3PAOXXU,Submitted,2022-05-13 19:23:33+03:00,1236,"[""suit.jpg"", ""powder.jpg"", ""jewelry.jpg""]","[""suit.jpg"", ""jewelry.jpg""]",50,67,adorn,formal,"[""suit"", ""powder"", ""jewelry"", ""shirt"", ""trail"", ""sleeve""]",formal,"[""suit"", ""jewelry""]",67,2,55
3O6CYIULEENR1ZOPTJHRWLTK53PUWT,A382S0KJMW3K9S,3ZC62PVYDHWWLJPGIRJYTRA3PAOXXU,Submitted,2022-05-13 19:54:23+03:00,1236,"[""powder.jpg"", ""jewelry.jpg""]","[""suit.jpg"", ""powder.jpg"", ""jewelry.jpg""]",67,80,women,party,"[""suit"", ""powder"", ""jewelry"", ""shirt"", ""trail"", ""sleeve""]",women,"[""powder"", ""jewelry""]",67,2,56
3O6CYIULEENR1ZOPTJHRWLTK53PUWT,A382S0KJMW3K9S,3ZC62PVYDHWWLJPGIRJYTRA3PAOXXU,Submitted,2022-05-13 19:54:23+03:00,1236,"[""powder.jpg"", ""jewelry.jpg""]","[""suit.jpg"", ""powder.jpg"", ""jewelry.jpg""]",67,80,women,party,"[""suit"", ""powder"", ""jewelry"", ""shirt"", ""trail"", ""sleeve""]",party,"[""suit"", ""powder"", ""jewelry""]",80,3,57
3RYC5T2D74F91YZ7D38RZGY457XRP6,AKQAI78JTXXC9,3ZC62PVYDHWWLJPGIRJYTRA3PAOXXU,Submitted,2022-05-13 20:59:43+03:00,1236,"[""powder.jpg"", ""jewelry.jpg""]","[""suit.jpg"", ""powder.jpg"", ""jewelry.jpg""]",67,50,adornment,presentable,"[""suit"", ""powder"", ""jewelry"", ""shirt"", ""trail"", ""sleeve""]",adornment,"[""powder"", ""jewelry""]",67,2,58
3RYC5T2D74F91YZ7D38RZGY457XRP6,AKQAI78JTXXC9,3ZC62PVYDHWWLJPGIRJYTRA3PAOXXU,Submitted,2022-05-13 20:59:43+03:00,1236,"[""powder.jpg"", ""jewelry.jpg""]","[""suit.jpg"", ""powder.jpg"", ""jewelry.jpg""]",67,50,adornment,presentable,"[""suit"", ""powder"", ""jewelry"", ""shirt"", ""trail"", ""sleeve""]",presentable,"[""suit"", ""powder"", ""jewelry""]",50,3,59
3ZSY5X72NYXRGYN6Y3VCAGTEV1DROZ,A3UJSDFJ9LBQ6Z,3KTZHH2ONI1VC6P4WC5X2BDCRXVM8R,Submitted,2022-05-13 19:16:48+03:00,1041,"[""butter.jpg"", ""hangman.jpg""]","[""tea.jpg"", ""food.jpg""]",67,67,text,round,"[""gravy"", ""butter"", ""tea"", ""writer"", ""food"", ""hangman""]",text,"[""butter"", ""hangman""]",67,2,60
3ZSY5X72NYXRGYN6Y3VCAGTEV1DROZ,A3UJSDFJ9LBQ6Z,3KTZHH2ONI1VC6P4WC5X2BDCRXVM8R,Submitted,2022-05-13 19:16:48+03:00,1041,"[""butter.jpg"", ""hangman.jpg""]","[""tea.jpg"", ""food.jpg""]",67,67,text,round,"[""gravy"", ""butter"", ""tea"", ""writer"", ""food"", ""hangman""]",round,"[""tea"", ""food""]",67,2,61
3LPW2N6LKUOXOG95XIUI6LG7L5I5UI,A2QX3YJXAAHHVV,3KTZHH2ONI1VC6P4WC5X2BDCRXVM8R,Submitted,2022-05-13 19:36:03+03:00,1041,"[""gravy.jpg"", ""butter.jpg"", ""tea.jpg""]","[""gravy.jpg"", ""tea.jpg"", ""food.jpg""]",50,50,fatty,meaty,"[""gravy"", ""butter"", ""tea"", ""writer"", ""food"", ""hangman""]",fatty,"[""gravy"", ""butter"", ""tea""]",50,3,62
