AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,score,num_associations,annotation_index
3X66WABAJX4B5JL6ZUH8N9HWZNJ3G6,A1HKYY6XI2OHO1,386T3MLZLNHY9SIX77IZ4E6ZOXD08J,Submitted,2022-05-19 02:51:35+03:00,random_1154,"[""hedge.jpg"", ""radar.jpg""]","[""downstairs.jpg"", ""jacket.jpg""]",0,67,location,shirts,"[""hedge"", ""downstairs"", ""next door"", ""vodka"", ""radar"", ""jacket""]",location,"[""hedge"", ""radar""]",0,2,44
3X66WABAJX4B5JL6ZUH8N9HWZNJ3G6,A1HKYY6XI2OHO1,386T3MLZLNHY9SIX77IZ4E6ZOXD08J,Submitted,2022-05-19 02:51:35+03:00,random_1154,"[""hedge.jpg"", ""radar.jpg""]","[""downstairs.jpg"", ""jacket.jpg""]",0,67,location,shirts,"[""hedge"", ""downstairs"", ""next door"", ""vodka"", ""radar"", ""jacket""]",shirts,"[""downstairs"", ""jacket""]",67,2,45
3KXIR214I5268LW30T12VAF1343240,A19UED74G8FXN3,386T3MLZLNHY9SIX77IZ4E6ZOXD08J,Submitted,2022-05-19 07:13:15+03:00,random_1154,"[""hedge.jpg"", ""radar.jpg""]","[""next door.jpg"", ""radar.jpg""]",0,67,Sky,Warning,"[""hedge"", ""downstairs"", ""next door"", ""vodka"", ""radar"", ""jacket""]",Sky,"[""hedge"", ""radar""]",0,2,46
3KXIR214I5268LW30T12VAF1343240,A19UED74G8FXN3,386T3MLZLNHY9SIX77IZ4E6ZOXD08J,Submitted,2022-05-19 07:13:15+03:00,random_1154,"[""hedge.jpg"", ""radar.jpg""]","[""next door.jpg"", ""radar.jpg""]",0,67,Sky,Warning,"[""hedge"", ""downstairs"", ""next door"", ""vodka"", ""radar"", ""jacket""]",Warning,"[""next door"", ""radar""]",67,2,47
32AT8R96GMVYUI7G9E7QZWQZ0AOUSE,A3RTW9UWYKSNWX,3G57RS03HHRMIK29OWFABIPNJ5W526,Submitted,2022-05-19 01:31:51+03:00,random_1031,"[""vacuum.jpg"", ""hole.jpg""]","[""knight.jpg"", ""medal.jpg""]",67,100,suck,fast,"[""knight"", ""vacuum"", ""balloon"", ""medal"", ""hole"", ""treasure""]",suck,"[""vacuum"", ""hole""]",67,2,48
32AT8R96GMVYUI7G9E7QZWQZ0AOUSE,A3RTW9UWYKSNWX,3G57RS03HHRMIK29OWFABIPNJ5W526,Submitted,2022-05-19 01:31:51+03:00,random_1031,"[""vacuum.jpg"", ""hole.jpg""]","[""knight.jpg"", ""medal.jpg""]",67,100,suck,fast,"[""knight"", ""vacuum"", ""balloon"", ""medal"", ""hole"", ""treasure""]",fast,"[""knight"", ""medal""]",100,2,49
3JAOYWH7VJQD6DONRUFYREPQVWYL9U,A1HKYY6XI2OHO1,3G57RS03HHRMIK29OWFABIPNJ5W526,Submitted,2022-05-19 04:50:27+03:00,random_1031,"[""balloon.jpg"", ""treasure.jpg""]","[""knight.jpg"", ""medal.jpg""]",67,100,pop,metal,"[""knight"", ""vacuum"", ""balloon"", ""medal"", ""hole"", ""treasure""]",pop,"[""balloon"", ""treasure""]",67,2,50
3JAOYWH7VJQD6DONRUFYREPQVWYL9U,A1HKYY6XI2OHO1,3G57RS03HHRMIK29OWFABIPNJ5W526,Submitted,2022-05-19 04:50:27+03:00,random_1031,"[""balloon.jpg"", ""treasure.jpg""]","[""knight.jpg"", ""medal.jpg""]",67,100,pop,metal,"[""knight"", ""vacuum"", ""balloon"", ""medal"", ""hole"", ""treasure""]",metal,"[""knight"", ""medal""]",100,2,51
3MD9PLUKKJ0I049L75PCHUV8FVRZNW,A382S0KJMW3K9S,3G57RS03HHRMIK29OWFABIPNJ5W526,Submitted,2022-05-19 15:59:12+03:00,random_1031,"[""balloon.jpg"", ""treasure.jpg""]","[""knight.jpg"", ""medal.jpg""]",67,67,pop,contest,"[""knight"", ""vacuum"", ""balloon"", ""medal"", ""hole"", ""treasure""]",pop,"[""balloon"", ""treasure""]",67,2,52
3MD9PLUKKJ0I049L75PCHUV8FVRZNW,A382S0KJMW3K9S,3G57RS03HHRMIK29OWFABIPNJ5W526,Submitted,2022-05-19 15:59:12+03:00,random_1031,"[""balloon.jpg"", ""treasure.jpg""]","[""knight.jpg"", ""medal.jpg""]",67,67,pop,contest,"[""knight"", ""vacuum"", ""balloon"", ""medal"", ""hole"", ""treasure""]",contest,"[""knight"", ""medal""]",67,2,53
3WR9XG3T64XDUMT965IXR1W9EJI74C,A1HKYY6XI2OHO1,3JMNNNO3B1QGV3HTKX2J1I203202WK,Submitted,2022-05-19 00:52:48+03:00,random_577,"[""son.jpg"", ""sparks.jpg""]","[""glass.jpg"", ""ivory.jpg""]",67,0,sweating,mead,"[""blanket"", ""son"", ""glass"", ""sparks"", ""ivory""]",sweating,"[""son"", ""sparks""]",67,2,54
3WR9XG3T64XDUMT965IXR1W9EJI74C,A1HKYY6XI2OHO1,3JMNNNO3B1QGV3HTKX2J1I203202WK,Submitted,2022-05-19 00:52:48+03:00,random_577,"[""son.jpg"", ""sparks.jpg""]","[""glass.jpg"", ""ivory.jpg""]",67,0,sweating,mead,"[""blanket"", ""son"", ""glass"", ""sparks"", ""ivory""]",mead,"[""glass"", ""ivory""]",0,2,55
33FOTY3KEN72E4RMA4769PHK3BA1CZ,A382S0KJMW3K9S,3JMNNNO3B1QGV3HTKX2J1I203202WK,Submitted,2022-05-19 02:15:01+03:00,random_577,"[""glass.jpg"", ""ivory.jpg""]","[""glass.jpg"", ""ivory.jpg""]",67,67,fill,overflow,"[""blanket"", ""son"", ""glass"", ""sparks"", ""ivory""]",fill,"[""glass"", ""ivory""]",67,2,56
33FOTY3KEN72E4RMA4769PHK3BA1CZ,A382S0KJMW3K9S,3JMNNNO3B1QGV3HTKX2J1I203202WK,Submitted,2022-05-19 02:15:01+03:00,random_577,"[""glass.jpg"", ""ivory.jpg""]","[""glass.jpg"", ""ivory.jpg""]",67,67,fill,overflow,"[""blanket"", ""son"", ""glass"", ""sparks"", ""ivory""]",overflow,"[""glass"", ""ivory""]",67,2,57
36V4Q8R5ZLM34UNU88RZDMU4515MQW,A3RTW9UWYKSNWX,3JMNNNO3B1QGV3HTKX2J1I203202WK,Submitted,2022-05-19 02:15:28+03:00,random_577,"[""glass.jpg"", ""ivory.jpg""]","[""blanket.jpg"", ""sparks.jpg""]",0,67,vessel,warm,"[""blanket"", ""son"", ""glass"", ""sparks"", ""ivory""]",vessel,"[""glass"", ""ivory""]",0,2,58
36V4Q8R5ZLM34UNU88RZDMU4515MQW,A3RTW9UWYKSNWX,3JMNNNO3B1QGV3HTKX2J1I203202WK,Submitted,2022-05-19 02:15:28+03:00,random_577,"[""glass.jpg"", ""ivory.jpg""]","[""blanket.jpg"", ""sparks.jpg""]",0,67,vessel,warm,"[""blanket"", ""son"", ""glass"", ""sparks"", ""ivory""]",warm,"[""blanket"", ""sparks""]",67,2,59
3DYGAII7PMU9PXK70OJRUQOZA5ZQPD,A2QX3YJXAAHHVV,3ZG552ORAMQ3GEHOUNXNFGJMWTY2VA,Submitted,2022-05-19 00:41:22+03:00,random_442,"[""walnut.jpg"", ""hurricane.jpg""]","[""hurricane.jpg"", ""tide.jpg""]",100,0,circular,ocean,"[""walnut"", ""hurricane"", ""beak"", ""tide"", ""baby""]",circular,"[""walnut"", ""hurricane""]",100,2,60
