,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard,personal_details
15,3KIBXJ1WD6G5TUAB8JMF9470Z1GKOF,A19Z68L0RHQVWL,335VBRURDJMXENG1K6NSPZ3E2S49EE,Submitted,2022-05-06 13:38:25+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'water.jpg', 'mirror.jpg', 'pond.jpg'}","{'mirror.jpg', 'pond.jpg', 'snot.jpg'}",0.5,"{'ages': 37, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
16,3KIBXJ1WD6G5TUAB8JMF9470Z1GKOF,A19Z68L0RHQVWL,335VBRURDJMXENG1K6NSPZ3E2S49EE,Submitted,2022-05-06 13:38:25+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'lizard.jpg', 'fire.jpg'}","{'horn.jpg', 'lizard.jpg', 'newt.jpg'}",0.5,"{'ages': 37, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
17,3KIBXJ1WD6G5TUAB8JMF9470Z1GKOF,A19Z68L0RHQVWL,335VBRURDJMXENG1K6NSPZ3E2S49EE,Submitted,2022-05-06 13:38:25+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'insect.jpg', 'clock.jpg'}","{'bug.jpg', 'insect.jpg', 'clock.jpg'}",1.0,"{'ages': 37, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
18,3KIBXJ1WD6G5TUAB8JMF9470Z1GKOF,A19Z68L0RHQVWL,335VBRURDJMXENG1K6NSPZ3E2S49EE,Submitted,2022-05-06 13:38:25+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'crust.jpg', 'diamond.jpg'}",0.3333333333333333,"{'ages': 37, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
19,3KIBXJ1WD6G5TUAB8JMF9470Z1GKOF,A19Z68L0RHQVWL,335VBRURDJMXENG1K6NSPZ3E2S49EE,Submitted,2022-05-06 13:38:25+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'morse code.jpg', 'road.jpg'}",0.3333333333333333,"{'ages': 37, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
20,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
21,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'ruler.jpg', 'penguin.jpg', 'king.jpg'}","{'cobra.jpg', 'penguin.jpg', 'king.jpg'}",0.5,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
22,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'woods.jpg', 'crane.jpg'}",0.3333333333333333,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
23,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'cheese.jpg', 'food.jpg', 'pie.jpg'}","{'cheese.jpg', 'food.jpg', 'pie.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
24,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
25,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'water.jpg', 'mirror.jpg', 'pond.jpg'}","{'water.jpg', 'mirror.jpg', 'pond.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
26,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'lizard.jpg', 'fire.jpg'}","{'newt.jpg', 'lizard.jpg', 'fire.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
27,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'insect.jpg', 'clock.jpg'}","{'bug.jpg', 'insect.jpg', 'clock.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
28,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'diamond.jpg', 'tin.jpg'}",0.3333333333333333,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
29,3K5TEWLKGWX9DJTK9SNHRGMV3QCIVS,A6KOTWP7N7RLU,311HQEI8RS2RBZJ41W3LWDDQV8OZ7X,Submitted,2022-05-06 10:23:09+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'morse code.jpg', 'road.jpg'}",0.3333333333333333,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
30,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'van.jpg', 'stewardess.jpg'}",0.0,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
31,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'ruler.jpg', 'penguin.jpg', 'king.jpg'}","{'notebook.jpg', 'ruler.jpg', 'king.jpg'}",0.5,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
32,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'woods.jpg', 'crane.jpg'}",0.3333333333333333,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
33,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'cheese.jpg', 'food.jpg', 'pie.jpg'}","{'cheese.jpg', 'food.jpg', 'pie.jpg'}",1.0,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
34,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
35,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'water.jpg', 'mirror.jpg', 'pond.jpg'}","{'snot.jpg', 'vitamin.jpg', 'water.jpg'}",0.2,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
36,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'lizard.jpg', 'fire.jpg'}","{'arc.jpg', 'lizard.jpg', 'newt.jpg'}",0.5,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
37,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'insect.jpg', 'clock.jpg'}","{'bug.jpg', 'insect.jpg', 'clock.jpg'}",1.0,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
38,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'diamond.jpg', 'tin.jpg'}",0.3333333333333333,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
39,3IOEN3P9S85DYNIL0DU3NPPA5VA16S,A2MV0W0ZK0T6O0,3P4ZBJFX2VP0WXT58SHQL1WPCU3WF8,Submitted,2022-05-06 10:21:03+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'homework.jpg', 'weed.jpg'}",0.0,"{'ages': 49, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
40,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
41,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'ruler.jpg', 'penguin.jpg', 'king.jpg'}","{'cobra.jpg', 'penguin.jpg', 'king.jpg'}",0.5,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
42,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'woods.jpg', 'crane.jpg'}",0.3333333333333333,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
43,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'cheese.jpg', 'food.jpg', 'pie.jpg'}","{'cheese.jpg', 'food.jpg', 'pie.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
44,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
45,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'water.jpg', 'mirror.jpg', 'pond.jpg'}","{'water.jpg', 'mirror.jpg', 'pond.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
46,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'lizard.jpg', 'fire.jpg'}","{'horn.jpg', 'lizard.jpg', 'newt.jpg'}",0.5,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
47,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'insect.jpg', 'clock.jpg'}","{'bug.jpg', 'clock.jpg', 'wrench.jpg'}",0.5,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
48,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'skin.jpg', 'diamond.jpg'}",1.0,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
49,3KXIR214I5268LW30T12VAF11AJ42S,A1H5Q9HRH4RPZU,3MDWE879UHOZ7K4HAFL2ORXTZVR9BE,Submitted,2022-05-06 10:39:21+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'morse code.jpg', 'road.jpg'}",0.3333333333333333,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
50,3XUHV3NRVLKSJU3LXJNJN6RHQP45HO,ADVCIFLB5A9B,30ZKOOGW2WSCZ5WU0O6DEAV4J1I1A2,Submitted,2022-05-06 13:03:28+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 61, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
51,3XUHV3NRVLKSJU3LXJNJN6RHQP45HO,ADVCIFLB5A9B,30ZKOOGW2WSCZ5WU0O6DEAV4J1I1A2,Submitted,2022-05-06 13:03:28+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'ruler.jpg', 'penguin.jpg', 'king.jpg'}","{'notebook.jpg', 'cobra.jpg', 'penguin.jpg'}",0.2,"{'ages': 61, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
52,3XUHV3NRVLKSJU3LXJNJN6RHQP45HO,ADVCIFLB5A9B,30ZKOOGW2WSCZ5WU0O6DEAV4J1I1A2,Submitted,2022-05-06 13:03:28+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'woods.jpg', 'crane.jpg'}",0.3333333333333333,"{'ages': 61, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
53,3XUHV3NRVLKSJU3LXJNJN6RHQP45HO,ADVCIFLB5A9B,30ZKOOGW2WSCZ5WU0O6DEAV4J1I1A2,Submitted,2022-05-06 13:03:28+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'cheese.jpg', 'food.jpg', 'pie.jpg'}","{'cheese.jpg', 'food.jpg', 'pie.jpg'}",1.0,"{'ages': 61, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
54,3XUHV3NRVLKSJU3LXJNJN6RHQP45HO,ADVCIFLB5A9B,30ZKOOGW2WSCZ5WU0O6DEAV4J1I1A2,Submitted,2022-05-06 13:03:28+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 61, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
