,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard
13,3IKZ72A5B52CVNIL6TV5E2FQ2Z1FN9,A1WY3YGT618GC0,3O71U79SRBBDVQ4DAAB2J2DD3Q7SM0,Submitted,2022-05-12 23:05:32+03:00,solve_create_qualification_0,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'waistband.jpg', 'mustache.jpg'}","{'waistband.jpg', 'mustache.jpg'}",1.0
14,38JBBYETQPWY318JTDW3XBOQZHT4EN,A302KOFOYLD89A,3O71U79SRBBDVQ4DAAB2J2DD3Q7SM0,Submitted,2022-05-12 23:08:58+03:00,solve_create_qualification_0,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'waistband.jpg', 'mustache.jpg'}","{'waistband.jpg', 'mustache.jpg'}",1.0
15,3Y9N9SS8LZX8TZBFX4G0HOEZL5PD3B,A35TUIBF05DKM4,3NI0WFPPI92B5EZ9ESL1K0A8IYA06C,Submitted,2022-05-12 22:47:08+03:00,solve_create_qualification_270,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'diary.jpg', 'cat.jpg'}","{'diary.jpg', 'cat.jpg'}",1.0
16,339ANSOTR6OVX8Z8AO9AP7BEOWOIKY,A1WY3YGT618GC0,3NI0WFPPI92B5EZ9ESL1K0A8IYA06C,Submitted,2022-05-12 23:05:29+03:00,solve_create_qualification_270,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'diary.jpg', 'cat.jpg'}","{'diary.jpg', 'cat.jpg'}",1.0
17,3NG53N1RLW53JTKBEU2R8Z3ZFAQ8PI,A302KOFOYLD89A,3NI0WFPPI92B5EZ9ESL1K0A8IYA06C,Submitted,2022-05-12 23:06:13+03:00,solve_create_qualification_270,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'diary.jpg', 'cat.jpg'}","{'cat.jpg', 'mustache.jpg'}",0.3333333333333333
18,30MVJZJNHNZ7BN0NO93LBZCYQHZ9J5,A5WWHKD82I8UE,32L724R85L6UMFYUXE9GW41LZXGIPU,Submitted,2022-05-12 22:56:28+03:00,solve_create_qualification_287,"['steakhouse.jpg', 'church.jpg', 'toaster.jpg', 'waterfall.jpg', 'bullseye.jpg', 'bible.jpg']","{'church.jpg', 'bible.jpg'}","{'church.jpg', 'bible.jpg'}",1.0
19,39JEC7537VNI0G7KHIRVGDO0RPCCVD,A35TUIBF05DKM4,32L724R85L6UMFYUXE9GW41LZXGIPU,Submitted,2022-05-12 23:05:14+03:00,solve_create_qualification_287,"['steakhouse.jpg', 'church.jpg', 'toaster.jpg', 'waterfall.jpg', 'bullseye.jpg', 'bible.jpg']","{'church.jpg', 'bible.jpg'}","{'church.jpg', 'bible.jpg'}",1.0
20,33CID57105FRRBZ7ALEO01M4UEXL35,AXID3RPK6NZT6,32L724R85L6UMFYUXE9GW41LZXGIPU,Submitted,2022-05-12 23:05:57+03:00,solve_create_qualification_287,"['steakhouse.jpg', 'church.jpg', 'toaster.jpg', 'waterfall.jpg', 'bullseye.jpg', 'bible.jpg']","{'church.jpg', 'bible.jpg'}","{'church.jpg', 'bible.jpg'}",1.0
21,3LS2AMNW5GCR4X86LO6C5QJ9ZBBOQN,AZLZA0Q87TJZO,3AFT28WXLFOC1FMTIEW174WVPSKIOD,Submitted,2022-05-12 22:52:54+03:00,solve_create_qualification_62,"['air.jpg', 'water.jpg', 'iris.jpg', 'submarine.jpg', 'sink.jpg']","{'water.jpg', 'submarine.jpg'}","{'water.jpg', 'submarine.jpg'}",1.0
22,3IAEQB9FMF65KXD37OR2MLPWJYODWM,AB7MYP65HZ2MH,3AFT28WXLFOC1FMTIEW174WVPSKIOD,Submitted,2022-05-12 23:01:15+03:00,solve_create_qualification_62,"['air.jpg', 'water.jpg', 'iris.jpg', 'submarine.jpg', 'sink.jpg']","{'water.jpg', 'submarine.jpg'}","{'water.jpg', 'submarine.jpg'}",1.0
23,3ZY8KE4ISKPMUHH3M0SQ0IDHV4DQVW,A302KOFOYLD89A,3AFT28WXLFOC1FMTIEW174WVPSKIOD,Submitted,2022-05-12 23:09:52+03:00,solve_create_qualification_62,"['air.jpg', 'water.jpg', 'iris.jpg', 'submarine.jpg', 'sink.jpg']","{'water.jpg', 'submarine.jpg'}","{'water.jpg', 'submarine.jpg'}",1.0
24,3HL8HNGX46NR6LER5JC0W1K6XAH9F1,AZLZA0Q87TJZO,35XW21VSVG0TP8MSAYANJPYO3LHSLY,Submitted,2022-05-12 22:53:47+03:00,solve_create_qualification_72,"['air.jpg', 'water.jpg', 'iris.jpg', 'submarine.jpg', 'sink.jpg']","{'water.jpg', 'submarine.jpg', 'sink.jpg'}","{'water.jpg', 'submarine.jpg', 'sink.jpg'}",1.0
25,3NPI0JQDAPRMHDCZHSDMZVZMTN7PTK,A14GKRTUEHBLBZ,35XW21VSVG0TP8MSAYANJPYO3LHSLY,Submitted,2022-05-12 22:54:38+03:00,solve_create_qualification_72,"['air.jpg', 'water.jpg', 'iris.jpg', 'submarine.jpg', 'sink.jpg']","{'water.jpg', 'submarine.jpg', 'sink.jpg'}","{'water.jpg', 'submarine.jpg', 'sink.jpg'}",1.0
26,3F1567XTNXROXA40JZNU80OK4CRQ9D,A1FA3QRISJ1RIP,35XW21VSVG0TP8MSAYANJPYO3LHSLY,Submitted,2022-05-12 22:57:59+03:00,solve_create_qualification_72,"['air.jpg', 'water.jpg', 'iris.jpg', 'submarine.jpg', 'sink.jpg']","{'water.jpg', 'submarine.jpg', 'sink.jpg'}","{'water.jpg', 'submarine.jpg', 'sink.jpg'}",1.0
27,3NQL1CS15SUV3J8PDA9KD4GJUDOVYY,A35TUIBF05DKM4,30EMX9PEVK5I524APYYM4PL9ELCSKV,Submitted,2022-05-12 22:48:52+03:00,solve_create_qualification_141,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg', 'candy.jpg', 'pigeon.jpg']","{'troll.jpg', 'costume.jpg'}","{'troll.jpg', 'costume.jpg'}",1.0
28,37FMASSAYDDU45VE4BWHQ4SO12BIBA,AZLZA0Q87TJZO,30EMX9PEVK5I524APYYM4PL9ELCSKV,Submitted,2022-05-12 22:52:07+03:00,solve_create_qualification_141,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg', 'candy.jpg', 'pigeon.jpg']","{'troll.jpg', 'costume.jpg'}","{'troll.jpg', 'costume.jpg'}",1.0
29,3RYC5T2D74F91YZ7D38RZGY4529PR6,A302KOFOYLD89A,30EMX9PEVK5I524APYYM4PL9ELCSKV,Submitted,2022-05-12 22:55:37+03:00,solve_create_qualification_141,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg', 'candy.jpg', 'pigeon.jpg']","{'troll.jpg', 'costume.jpg'}","{'troll.jpg', 'costume.jpg'}",1.0
30,3JV9LGBJWU00R8ESIS10BCF7TO4GOM,A1WY3YGT618GC0,3K1H3NEY7LL71RP92HIIBY7G61LGDM,Submitted,2022-05-12 23:00:05+03:00,solve_create_qualification_244,"['toothbrush.jpg', 'landscape.jpg', 'book.jpg', 'lobe.jpg', 'phone.jpg']","{'lobe.jpg', 'book.jpg'}","{'lobe.jpg', 'book.jpg'}",1.0
31,3DR23U6WE60IKMN98EXB5J0IFG9ETS,AB7MYP65HZ2MH,3K1H3NEY7LL71RP92HIIBY7G61LGDM,Submitted,2022-05-12 23:04:41+03:00,solve_create_qualification_244,"['toothbrush.jpg', 'landscape.jpg', 'book.jpg', 'lobe.jpg', 'phone.jpg']","{'lobe.jpg', 'book.jpg'}","{'lobe.jpg', 'book.jpg'}",1.0
32,3PS7W85Z80O1PQWS03HPD5Z7OJTT9X,A1FA3QRISJ1RIP,3K1H3NEY7LL71RP92HIIBY7G61LGDM,Submitted,2022-05-12 23:06:54+03:00,solve_create_qualification_244,"['toothbrush.jpg', 'landscape.jpg', 'book.jpg', 'lobe.jpg', 'phone.jpg']","{'lobe.jpg', 'book.jpg'}","{'lobe.jpg', 'book.jpg'}",1.0
33,3LBXNTKX0SH8675C5DIM28KD1FEX9H,A5WWHKD82I8UE,3VGZ74AYTG2XWZJV2LN7RSPYL19GCM,Submitted,2022-05-12 22:59:48+03:00,solve_create_qualification_273,"['magician.jpg', 'fat.jpg', 'button.jpg', 'laboratory.jpg', 'tummy.jpg']","{'tummy.jpg', 'fat.jpg'}","{'tummy.jpg', 'fat.jpg'}",1.0
34,3JRJSWSMQI7DL5PFTZRKN6WKLHW3E0,AB7MYP65HZ2MH,3VGZ74AYTG2XWZJV2LN7RSPYL19GCM,Submitted,2022-05-12 23:03:58+03:00,solve_create_qualification_273,"['magician.jpg', 'fat.jpg', 'button.jpg', 'laboratory.jpg', 'tummy.jpg']","{'tummy.jpg', 'fat.jpg'}","{'tummy.jpg', 'fat.jpg'}",1.0
35,3C5W7UE9CGCNDRO6UMMR7UQX1EOMX8,A3135Y3RMFC3PK,3VGZ74AYTG2XWZJV2LN7RSPYL19GCM,Submitted,2022-05-12 23:05:24+03:00,solve_create_qualification_273,"['magician.jpg', 'fat.jpg', 'button.jpg', 'laboratory.jpg', 'tummy.jpg']","{'tummy.jpg', 'fat.jpg'}","{'tummy.jpg', 'fat.jpg'}",1.0
36,3U088ZLJVLFBLDC9VC377E5DP9D0WE,A5WWHKD82I8UE,3XAOZ9UYRZD4ML3BPK3Z4AA9NRRQ11,Submitted,2022-05-12 22:52:32+03:00,solve_create_qualification_201,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg', 'candy.jpg', 'pigeon.jpg']","{'pigeon.jpg', 'costume.jpg'}","{'pigeon.jpg', 'costume.jpg'}",1.0
37,3JBT3HLQF9OI3PLYNK24LJ03EJVPZ2,A14GKRTUEHBLBZ,3XAOZ9UYRZD4ML3BPK3Z4AA9NRRQ11,Submitted,2022-05-12 23:02:09+03:00,solve_create_qualification_201,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg', 'candy.jpg', 'pigeon.jpg']","{'pigeon.jpg', 'costume.jpg'}","{'pigeon.jpg', 'costume.jpg'}",1.0
38,3OLQQLKKNTBO6JR4WKJ73DD9HEIEJN,AB7MYP65HZ2MH,3XAOZ9UYRZD4ML3BPK3Z4AA9NRRQ11,Submitted,2022-05-12 23:04:32+03:00,solve_create_qualification_201,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg', 'candy.jpg', 'pigeon.jpg']","{'pigeon.jpg', 'costume.jpg'}","{'pigeon.jpg', 'costume.jpg'}",1.0
39,3U84XHCDIDZWEWZFP0AGILP8NNWZ4I,A3135Y3RMFC3PK,3M93N4X8HK9NUIYS7DYA3ALWZWCSJW,Submitted,2022-05-12 22:53:18+03:00,solve_create_qualification_297,"['steakhouse.jpg', 'church.jpg', 'toaster.jpg', 'waterfall.jpg', 'bullseye.jpg', 'bible.jpg']","{'toaster.jpg', 'bullseye.jpg'}","{'toaster.jpg', 'waterfall.jpg'}",0.3333333333333333
40,3EA3QWIZ4JHU0RPV4XN2QYYA79CIT1,A14GKRTUEHBLBZ,3M93N4X8HK9NUIYS7DYA3ALWZWCSJW,Submitted,2022-05-12 22:54:47+03:00,solve_create_qualification_297,"['steakhouse.jpg', 'church.jpg', 'toaster.jpg', 'waterfall.jpg', 'bullseye.jpg', 'bible.jpg']","{'toaster.jpg', 'bullseye.jpg'}","{'church.jpg', 'bullseye.jpg'}",0.3333333333333333
41,3RU7GD8VPPFL2DZKSS8WPQ30R4VPSX,A35TUIBF05DKM4,3M93N4X8HK9NUIYS7DYA3ALWZWCSJW,Submitted,2022-05-12 23:01:33+03:00,solve_create_qualification_297,"['steakhouse.jpg', 'church.jpg', 'toaster.jpg', 'waterfall.jpg', 'bullseye.jpg', 'bible.jpg']","{'toaster.jpg', 'bullseye.jpg'}","{'church.jpg', 'waterfall.jpg'}",0.0
42,3DZQRBDBSM1EVOUXUUBPCN0ZM80S3L,A5WWHKD82I8UE,3YO4AH2FPD64FWITT1ZZQ5RZIZLQ0Y,Submitted,2022-05-12 22:50:35+03:00,solve_create_qualification_8,"['letter.jpg', 'garden.jpg', 'green.jpg', 'olive.jpg', 'bush.jpg', 'group.jpg']","{'garden.jpg', 'green.jpg'}","{'garden.jpg', 'green.jpg'}",1.0
43,35K3O9HUACZ81H58DUSMOFLHO7YEFH,AZLZA0Q87TJZO,3YO4AH2FPD64FWITT1ZZQ5RZIZLQ0Y,Submitted,2022-05-12 22:57:17+03:00,solve_create_qualification_8,"['letter.jpg', 'garden.jpg', 'green.jpg', 'olive.jpg', 'bush.jpg', 'group.jpg']","{'garden.jpg', 'green.jpg'}","{'garden.jpg', 'olive.jpg'}",0.3333333333333333
44,3ZSY5X72NYXRGYN6Y3VCAGTEVXHORS,A35TUIBF05DKM4,3YO4AH2FPD64FWITT1ZZQ5RZIZLQ0Y,Submitted,2022-05-12 23:03:48+03:00,solve_create_qualification_8,"['letter.jpg', 'garden.jpg', 'green.jpg', 'olive.jpg', 'bush.jpg', 'group.jpg']","{'garden.jpg', 'green.jpg'}","{'garden.jpg', 'olive.jpg'}",0.3333333333333333
45,3J88R45B2HKTYULJM2EJOYKS6JVXPB,A302KOFOYLD89A,3MVY4USGB69RZ7EMPVDAR96WMHNSIK,Submitted,2022-05-12 22:59:46+03:00,solve_create_qualification_283,"['magician.jpg', 'fat.jpg', 'button.jpg', 'laboratory.jpg', 'tummy.jpg']","{'tummy.jpg', 'fat.jpg'}","{'tummy.jpg', 'fat.jpg'}",1.0
46,3DQQ64TANH7E9UGTCXIXMF6LXHTPWE,A35TUIBF05DKM4,3MVY4USGB69RZ7EMPVDAR96WMHNSIK,Submitted,2022-05-12 23:06:17+03:00,solve_create_qualification_283,"['magician.jpg', 'fat.jpg', 'button.jpg', 'laboratory.jpg', 'tummy.jpg']","{'tummy.jpg', 'fat.jpg'}","{'tummy.jpg', 'fat.jpg'}",1.0
47,3E1QT0TDFQVB27X71ZC7Z22NTWV8I6,A1WY3YGT618GC0,3MVY4USGB69RZ7EMPVDAR96WMHNSIK,Submitted,2022-05-12 23:08:15+03:00,solve_create_qualification_283,"['magician.jpg', 'fat.jpg', 'button.jpg', 'laboratory.jpg', 'tummy.jpg']","{'tummy.jpg', 'fat.jpg'}","{'tummy.jpg', 'fat.jpg'}",1.0
48,3TVSS0C0E2MC1M90TERHRP7IMK8TWH,A302KOFOYLD89A,3W9XHF7WGKHJK2HPEY3CEUHVG4QKTC,Submitted,2022-05-12 22:54:08+03:00,solve_create_qualification_269,"['pet.jpg', 'floss.jpg', 'shave.jpg', 'limo.jpg', 'child.jpg', 'typewriter.jpg']","{'floss.jpg', 'shave.jpg'}","{'floss.jpg', 'shave.jpg'}",1.0
49,3FTOP5WARGAPFTCAODKSIOB5ND4J02,A35TUIBF05DKM4,3W9XHF7WGKHJK2HPEY3CEUHVG4QKTC,Submitted,2022-05-12 22:54:18+03:00,solve_create_qualification_269,"['pet.jpg', 'floss.jpg', 'shave.jpg', 'limo.jpg', 'child.jpg', 'typewriter.jpg']","{'floss.jpg', 'shave.jpg'}","{'floss.jpg', 'shave.jpg'}",1.0
50,3Z4XG4ZF49D8S2M20LC82CP2H9VX8R,A1FA3QRISJ1RIP,3W9XHF7WGKHJK2HPEY3CEUHVG4QKTC,Submitted,2022-05-12 22:56:44+03:00,solve_create_qualification_269,"['pet.jpg', 'floss.jpg', 'shave.jpg', 'limo.jpg', 'child.jpg', 'typewriter.jpg']","{'floss.jpg', 'shave.jpg'}","{'floss.jpg', 'shave.jpg'}",1.0
51,35BLDD71I7JV89IU9WB3RBPL07TVZQ,A35TUIBF05DKM4,35NNO802AVIUJUMHHZWOSFWQZIFINY,Submitted,2022-05-12 22:51:26+03:00,solve_create_qualification_74,"['toothbrush.jpg', 'landscape.jpg', 'book.jpg', 'lobe.jpg', 'phone.jpg']","{'lobe.jpg', 'book.jpg'}","{'lobe.jpg', 'book.jpg'}",1.0
52,37M28K1J0RZLG6ASGFHL7UNIWZGJAT,A14GKRTUEHBLBZ,35NNO802AVIUJUMHHZWOSFWQZIFINY,Submitted,2022-05-12 22:56:55+03:00,solve_create_qualification_74,"['toothbrush.jpg', 'landscape.jpg', 'book.jpg', 'lobe.jpg', 'phone.jpg']","{'lobe.jpg', 'book.jpg'}","{'lobe.jpg', 'book.jpg'}",1.0
53,33TIN5LC05WX6CVMA94OLMRM3LBY9R,AB7MYP65HZ2MH,35NNO802AVIUJUMHHZWOSFWQZIFINY,Submitted,2022-05-12 23:06:43+03:00,solve_create_qualification_74,"['toothbrush.jpg', 'landscape.jpg', 'book.jpg', 'lobe.jpg', 'phone.jpg']","{'lobe.jpg', 'book.jpg'}","{'lobe.jpg', 'book.jpg'}",1.0
54,3R2PKQ87NXUQNWZBV0MQ4K3ID1FIMZ,A35TUIBF05DKM4,3OKP4QVBP2J93KMXI7RGLXZALYOGAK,Submitted,2022-05-12 22:50:58+03:00,solve_create_qualification_226,"['line.jpg', 'parade.jpg', 'guacamole.jpg', 'opera.jpg', 'march.jpg', 'list.jpg']","{'parade.jpg', 'guacamole.jpg'}","{'parade.jpg', 'guacamole.jpg'}",1.0
55,3O7L7BFSHFBSB87YE2Y7RCY94ZPIEB,A19UED74G8FXN3,3OKP4QVBP2J93KMXI7RGLXZALYOGAK,Submitted,2022-05-12 22:54:03+03:00,solve_create_qualification_226,"['line.jpg', 'parade.jpg', 'guacamole.jpg', 'opera.jpg', 'march.jpg', 'list.jpg']","{'parade.jpg', 'guacamole.jpg'}","{'parade.jpg', 'guacamole.jpg'}",1.0
56,3L0KT67Y8F2FBRRLJF4F2HWCV9VYSX,A302KOFOYLD89A,3OKP4QVBP2J93KMXI7RGLXZALYOGAK,Submitted,2022-05-12 22:58:39+03:00,solve_create_qualification_226,"['line.jpg', 'parade.jpg', 'guacamole.jpg', 'opera.jpg', 'march.jpg', 'list.jpg']","{'parade.jpg', 'guacamole.jpg'}","{'parade.jpg', 'guacamole.jpg'}",1.0
57,3JZQSN0I3RW6LV1ZJPIAOI6T1NBGFY,A35TUIBF05DKM4,363A7XIFV48SLHCS72Q2LY2K8DCVAO,Submitted,2022-05-12 22:50:47+03:00,solve_create_qualification_20,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'waistband.jpg', 'cat.jpg', 'mustache.jpg'}","{'waistband.jpg', 'cat.jpg', 'mustache.jpg'}",1.0
58,3UWN2HHPUZRLZSN7CDV4L1Y5RPRNSW,AZLZA0Q87TJZO,363A7XIFV48SLHCS72Q2LY2K8DCVAO,Submitted,2022-05-12 22:51:43+03:00,solve_create_qualification_20,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'waistband.jpg', 'cat.jpg', 'mustache.jpg'}","{'waistband.jpg', 'cat.jpg', 'mustache.jpg'}",1.0
59,35BLDD71I7JV89IU9WB3RBPL07YZVZ,A302KOFOYLD89A,363A7XIFV48SLHCS72Q2LY2K8DCVAO,Submitted,2022-05-12 23:10:38+03:00,solve_create_qualification_20,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'waistband.jpg', 'cat.jpg', 'mustache.jpg'}","{'waistband.jpg', 'cat.jpg', 'mustache.jpg'}",1.0
60,3P529IW9KZ7M7NF0UGFQ1AB1X4XFL3,A35TUIBF05DKM4,3VIVIU06FKYO1C1H5YHOF07QUS5IMY,Submitted,2022-05-12 22:49:56+03:00,solve_create_qualification_260,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'diary.jpg', 'waistband.jpg'}","{'diary.jpg', 'waistband.jpg'}",1.0
61,3LRKMWOKB63MBIKSLMRSP6SA3902ZP,A302KOFOYLD89A,3VIVIU06FKYO1C1H5YHOF07QUS5IMY,Submitted,2022-05-12 22:52:12+03:00,solve_create_qualification_260,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'diary.jpg', 'waistband.jpg'}","{'diary.jpg', 'cat.jpg'}",0.3333333333333333
62,3WJ1OXY92B2WWPE9PBKUI4E4GOO8A0,AB7MYP65HZ2MH,3VIVIU06FKYO1C1H5YHOF07QUS5IMY,Submitted,2022-05-12 23:00:57+03:00,solve_create_qualification_260,"['mustache.jpg', 'cat.jpg', 'diary.jpg', 'waistband.jpg', 'nebula.jpg']","{'diary.jpg', 'waistband.jpg'}","{'diary.jpg', 'waistband.jpg'}",1.0
63,3MHW492WW1ZV92JBU7L9J9TCL3CVMA,A19UED74G8FXN3,3N5YJ55YXGPFDC3J5B4BBH87MAANAZ,Submitted,2022-05-12 22:54:39+03:00,solve_create_qualification_298,"['letter.jpg', 'garden.jpg', 'green.jpg', 'olive.jpg', 'bush.jpg', 'group.jpg']","{'garden.jpg', 'olive.jpg'}","{'garden.jpg', 'olive.jpg'}",1.0
64,3137ONMDKHREFH13OEY460LTPMYEGG,A5WWHKD82I8UE,3N5YJ55YXGPFDC3J5B4BBH87MAANAZ,Submitted,2022-05-12 22:56:14+03:00,solve_create_qualification_298,"['letter.jpg', 'garden.jpg', 'green.jpg', 'olive.jpg', 'bush.jpg', 'group.jpg']","{'garden.jpg', 'olive.jpg'}","{'garden.jpg', 'olive.jpg'}",1.0
65,3O6CYIULEENR1ZOPTJHRWLTK5YIWUE,AB7MYP65HZ2MH,3N5YJ55YXGPFDC3J5B4BBH87MAANAZ,Submitted,2022-05-12 22:59:11+03:00,solve_create_qualification_298,"['letter.jpg', 'garden.jpg', 'green.jpg', 'olive.jpg', 'bush.jpg', 'group.jpg']","{'garden.jpg', 'olive.jpg'}","{'garden.jpg', 'olive.jpg'}",1.0
