,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates
14,340UGXU9DZNEMAOK39CVAJA6ZRFUV6,A16184N1RO5OJV,3ZQX1VYFTDRJC9AG9SKAUF2HM1XO83,Submitted,2022-05-21 01:12:27+03:00,random_994,"['shake.jpg', 'pub.jpg']","['bolt.jpg', 'meter.jpg', 'pentagon.jpg']",0,0,hangout,construction,"['shop.jpg', 'bolt.jpg', 'shake.jpg', 'pub.jpg', 'meter.jpg', 'pentagon.jpg']"
15,31LVTDXBL8WJADK9LBFKIZPK1R3LRY,AZLZA0Q87TJZO,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 19:06:22+03:00,random_332,"['radio.jpg', 'director.jpg']","['radio.jpg', 'director.jpg']",67,67,engineer,signal,"['scotch.jpg', 'hyena.jpg', 'radio.jpg', 'railing.jpg', 'director.jpg']"
16,3K2755HG5TP39BR8HZH2IX3WPWXFDS,A1HKYY6XI2OHO1,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 21:44:22+03:00,random_332,"['hyena.jpg', 'railing.jpg']","['radio.jpg', 'director.jpg']",0,100,climb,message,"['scotch.jpg', 'hyena.jpg', 'radio.jpg', 'railing.jpg', 'director.jpg']"
17,35USIKEBNS2GCUPA50S1KW2DA246N8,A2QX3YJXAAHHVV,3X4Q1O9UBH8FCV5XZNS4GF6MBHRO7G,Submitted,2022-05-20 22:10:41+03:00,random_332,"['hyena.jpg', 'railing.jpg']","['scotch.jpg', 'railing.jpg']",0,67,wall,trademark,"['scotch.jpg', 'hyena.jpg', 'radio.jpg', 'railing.jpg', 'director.jpg']"
18,3EJPLAJKEN2ATJ3T8O3VFJ9MKBU6ZX,A382S0KJMW3K9S,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-20 14:13:57+03:00,random_579,"['thyme.jpg', 'manure.jpg']","['thyme.jpg', 'manure.jpg']",67,67,herbs,herb,"['earth.jpg', 'bouquet.jpg', 'piercing.jpg', 'thyme.jpg', 'manure.jpg']"
19,3C8HJ7UOP8GCIMOLV4AC4F68AFGZMF,A1HKYY6XI2OHO1,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-20 21:40:06+03:00,random_579,"['piercing.jpg', 'manure.jpg']","['bouquet.jpg', 'thyme.jpg']",67,67,worm,buyable,"['earth.jpg', 'bouquet.jpg', 'piercing.jpg', 'thyme.jpg', 'manure.jpg']"
20,3018Q3ZVOJC2EUT5OKQU9L997I9RAX,A2QX3YJXAAHHVV,3W9XHF7WGKHJK2HPEY3CEUHVG98TKD,Submitted,2022-05-21 01:00:23+03:00,random_579,"['bouquet.jpg', 'piercing.jpg']","['earth.jpg', 'piercing.jpg']",67,67,gift,dark,"['earth.jpg', 'bouquet.jpg', 'piercing.jpg', 'thyme.jpg', 'manure.jpg']"
21,3W2LOLRXLC18Q72R0B3J3ZC5CPURKT,A382S0KJMW3K9S,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-20 14:10:07+03:00,random_33,"['calculator.jpg', 'flannel.jpg']","['calculator.jpg', 'flannel.jpg']",67,67,brain,abacus,"['metal.jpg', 'cog.jpg', 'wrist.jpg', 'calculator.jpg', 'flannel.jpg']"
22,3PJUZCGDJ72IR644X56UM93KB3598G,A1HKYY6XI2OHO1,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-20 15:46:44+03:00,random_33,"['cog.jpg', 'calculator.jpg']","['calculator.jpg', 'flannel.jpg']",100,67,precision,researcher,"['metal.jpg', 'cog.jpg', 'wrist.jpg', 'calculator.jpg', 'flannel.jpg']"
23,3C2NJ6JBKB3SUT69IYGYUJL1UXSN2Y,A302KOFOYLD89A,3HJ1EVZS2O508PWQP36IXTZBH2PR3N,Submitted,2022-05-21 01:17:36+03:00,random_33,"['metal.jpg', 'cog.jpg']","['metal.jpg', 'calculator.jpg']",0,67,alloy,flat,"['metal.jpg', 'cog.jpg', 'wrist.jpg', 'calculator.jpg', 'flannel.jpg']"
24,3A0EX8ZRN9AGU5AJ8TIKCSMCSNJYBB,A2QX3YJXAAHHVV,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 22:13:50+03:00,random_645,"['orthodontist.jpg', 'toilet.jpg']","['cooker.jpg', 'rifle.jpg']",0,0,porcelain,black,"['orthodontist.jpg', 'cooker.jpg', 'insulin.jpg', 'toilet.jpg', 'rifle.jpg']"
25,3PJUZCGDJ72IR644X56UM93KB8E89Y,A1HKYY6XI2OHO1,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 22:14:45+03:00,random_645,"['orthodontist.jpg', 'toilet.jpg']","['cooker.jpg', 'toilet.jpg']",67,0,brush,lid,"['orthodontist.jpg', 'cooker.jpg', 'insulin.jpg', 'toilet.jpg', 'rifle.jpg']"
26,37TRT2X24RDQZGFKMTHH257OFJQBJA,A16184N1RO5OJV,3QMELQS6Y5XZ58J8854G4WBVRUS6RB,Submitted,2022-05-20 23:46:52+03:00,random_645,"['insulin.jpg', 'rifle.jpg']","['orthodontist.jpg', 'toilet.jpg']",67,0,shot,hygiene,"['orthodontist.jpg', 'cooker.jpg', 'insulin.jpg', 'toilet.jpg', 'rifle.jpg']"
27,336KAV9KYREM6SANP0P9BZJ8YCM2YJ,A382S0KJMW3K9S,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 13:49:50+03:00,random_793,"['doll.jpg', 'parent.jpg']","['doll.jpg', 'parent.jpg']",100,0,play,toys,"['doll.jpg', 'euro.jpg', 'toaster.jpg', 'sheath.jpg', 'parent.jpg']"
28,3IKZ72A5B52CVNIL6TV5E2FQ3ZKFNT,A16184N1RO5OJV,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 20:04:35+03:00,random_793,"['doll.jpg', 'parent.jpg']","['toaster.jpg', 'parent.jpg']",100,67,play,mom,"['doll.jpg', 'euro.jpg', 'toaster.jpg', 'sheath.jpg', 'parent.jpg']"
29,3ATTHHXXWBA1H8YF97OZF1JGL78XIC,A1HKYY6XI2OHO1,3O0M2G5VC6OFMLJ8V0BFGDRNPHG491,Submitted,2022-05-20 22:08:43+03:00,random_793,"['sheath.jpg', 'parent.jpg']","['euro.jpg', 'toaster.jpg']",67,67,provider,exchange,"['doll.jpg', 'euro.jpg', 'toaster.jpg', 'sheath.jpg', 'parent.jpg']"
30,33CID57105FRRBZ7ALEO01M4VFRL32,A1HKYY6XI2OHO1,3ZUE82NE0ANP6WXNAP1K7LT3U178F4,Submitted,2022-05-20 21:37:58+03:00,random_147,"['target.jpg', 'buttons.jpg']","['poodle.jpg', 'landlord.jpg']",0,67,thread,deposit,"['insulin.jpg', 'target.jpg', 'buttons.jpg', 'poodle.jpg', 'landlord.jpg']"
31,3N2BF7Y2VRGQR1ORPI454823EP2MHF,A2QX3YJXAAHHVV,3ZUE82NE0ANP6WXNAP1K7LT3U178F4,Submitted,2022-05-20 21:46:15+03:00,random_147,"['insulin.jpg', 'poodle.jpg']","['insulin.jpg', 'landlord.jpg']",67,0,immunity,label,"['insulin.jpg', 'target.jpg', 'buttons.jpg', 'poodle.jpg', 'landlord.jpg']"
32,3ZQIG0FLQF2REEDPY9RWS7V3K7JVWZ,AZLZA0Q87TJZO,3ZUE82NE0ANP6WXNAP1K7LT3U178F4,Submitted,2022-05-21 00:21:45+03:00,random_147,"['target.jpg', 'poodle.jpg', 'landlord.jpg']","['insulin.jpg', 'target.jpg', 'poodle.jpg']",50,80,tag,brand,"['insulin.jpg', 'target.jpg', 'buttons.jpg', 'poodle.jpg', 'landlord.jpg']"
33,3M68NM076IT1RSH2Y79ITG7NBYI6RJ,A2QX3YJXAAHHVV,32CAVSKPCEBWEEAS6TN4EB7YQIG1UC,Submitted,2022-05-20 21:36:21+03:00,random_1511,"['lock.jpg', 'author.jpg']","['lock.jpg', 'author.jpg']",100,67,digit,number,"['lock.jpg', 'author.jpg', 'crab.jpg', 'rose.jpg', 'ice.jpg', 'poppy.jpg']"
34,39GAF6DQWSMYDDXM1L2BZH59OTGV14,A1HKYY6XI2OHO1,32CAVSKPCEBWEEAS6TN4EB7YQIG1UC,Submitted,2022-05-20 21:42:57+03:00,random_1511,"['rose.jpg', 'poppy.jpg']","['crab.jpg', 'ice.jpg']",0,67,field,leftovers,"['lock.jpg', 'author.jpg', 'crab.jpg', 'rose.jpg', 'ice.jpg', 'poppy.jpg']"
35,3137ONMDKHREFH13OEY460LTQO2EGP,A382S0KJMW3K9S,32CAVSKPCEBWEEAS6TN4EB7YQIG1UC,Submitted,2022-05-21 02:02:45+03:00,random_1511,"['rose.jpg', 'poppy.jpg']","['rose.jpg', 'poppy.jpg']",0,0,flora,bees,"['lock.jpg', 'author.jpg', 'crab.jpg', 'rose.jpg', 'ice.jpg', 'poppy.jpg']"
36,3PJ71Z61R5O0G6KJYKXF7ZGCXZB194,AZLZA0Q87TJZO,3I4E7AFQ2KLO9IB7WD30DFHI1K8TJE,Submitted,2022-05-20 18:22:59+03:00,random_1227,"['pipe.jpg', 'cement.jpg', 'mining.jpg', 'bark.jpg']","['jack.jpg', 'pipe.jpg', 'siren.jpg']",67,80,dust,strain,"['jack.jpg', 'pipe.jpg', 'cement.jpg', 'mining.jpg', 'siren.jpg', 'bark.jpg']"
37,3B3WTRP3DCO75R2FHOXTCIQHP8092A,A382S0KJMW3K9S,3I4E7AFQ2KLO9IB7WD30DFHI1K8TJE,Submitted,2022-05-20 23:38:00+03:00,random_1227,"['pipe.jpg', 'bark.jpg']","['pipe.jpg', 'bark.jpg']",67,0,burn,fire,"['jack.jpg', 'pipe.jpg', 'cement.jpg', 'mining.jpg', 'siren.jpg', 'bark.jpg']"
38,3TVSS0C0E2MC1M90TERHRP7INM1WTI,A1HKYY6XI2OHO1,3I4E7AFQ2KLO9IB7WD30DFHI1K8TJE,Submitted,2022-05-21 00:03:23+03:00,random_1227,"['cement.jpg', 'mining.jpg']","['pipe.jpg', 'bark.jpg']",67,0,heavy,carve,"['jack.jpg', 'pipe.jpg', 'cement.jpg', 'mining.jpg', 'siren.jpg', 'bark.jpg']"
39,3K3R2QNK8CPGP3BH087ZI1L98ULU95,A382S0KJMW3K9S,3XU9MCX6VOYBN707L3SDEJUJBOPR2C,Submitted,2022-05-20 13:59:43+03:00,random_203,"['surfer.jpg', 'umbrella.jpg']","['surfer.jpg', 'umbrella.jpg']",67,67,water,soaked,"['surfer.jpg', 'marshmallow.jpg', 'umbrella.jpg', 'kitchen.jpg', 'mom.jpg']"
40,3QY5DC2MXS6PQD2U3U7RSX7KBUHFUN,AZLZA0Q87TJZO,3XU9MCX6VOYBN707L3SDEJUJBOPR2C,Submitted,2022-05-20 18:54:41+03:00,random_203,"['surfer.jpg', 'marshmallow.jpg', 'kitchen.jpg']","['marshmallow.jpg', 'mom.jpg']",50,0,holiday,twist,"['surfer.jpg', 'marshmallow.jpg', 'umbrella.jpg', 'kitchen.jpg', 'mom.jpg']"
41,3B837J3LDPI6EQFZ5KCLUL3FTN8SRK,A1HKYY6XI2OHO1,3XU9MCX6VOYBN707L3SDEJUJBOPR2C,Submitted,2022-05-20 21:27:48+03:00,random_203,"['surfer.jpg', 'umbrella.jpg']","['kitchen.jpg', 'mom.jpg']",67,67,soaked,nurture,"['surfer.jpg', 'marshmallow.jpg', 'umbrella.jpg', 'kitchen.jpg', 'mom.jpg']"
42,38SKSKU7R2J6HEHQVOLB47OTETGILJ,A382S0KJMW3K9S,38RHULDV9Y1K6OVV90NBOY9HSZ1WIV,Submitted,2022-05-20 14:05:14+03:00,random_1782,"['t-shirt.jpg', 'kneel.jpg', 'bow tie.jpg']","['t-shirt.jpg', 'kneel.jpg', 'bow tie.jpg']",50,50,clothes,male,"['air conditioning.jpg', 't-shirt.jpg', 'step.jpg', 'two.jpg', 'kneel.jpg', 'bow tie.jpg']"
43,3IKZ72A5B52CVNIL6TV5E2FQ30HFNS,AZLZA0Q87TJZO,38RHULDV9Y1K6OVV90NBOY9HSZ1WIV,Submitted,2022-05-20 21:13:58+03:00,random_1782,"['t-shirt.jpg', 'kneel.jpg']","['t-shirt.jpg', 'step.jpg', 'kneel.jpg']",67,80,huddle,deodorant,"['air conditioning.jpg', 't-shirt.jpg', 'step.jpg', 'two.jpg', 'kneel.jpg', 'bow tie.jpg']"
44,3FTYUGLFSV7B7EYJBN4TWLCJ03QD5G,A1HKYY6XI2OHO1,38RHULDV9Y1K6OVV90NBOY9HSZ1WIV,Submitted,2022-05-20 22:06:17+03:00,random_1782,"['kneel.jpg', 'bow tie.jpg']","['air conditioning.jpg', 'step.jpg']",100,67,uncomfortable,plastic,"['air conditioning.jpg', 't-shirt.jpg', 'step.jpg', 'two.jpg', 'kneel.jpg', 'bow tie.jpg']"
45,3FPRZHYEPZTUNGB1OPGUNAK6MC8V38,A1HKYY6XI2OHO1,3CMIQF80GNCZT748VQFGZ61QV8Q6QA,Submitted,2022-05-20 19:43:29+03:00,random_1092,"['thesaurus.jpg', 'blueprint.jpg']","['jug.jpg', 'waitress.jpg']",67,0,print,jugs,"['committee.jpg', 'silver.jpg', 'jug.jpg', 'thesaurus.jpg', 'waitress.jpg', 'blueprint.jpg']"
46,32VNZTT0A8QNC5DOFJG3WIN9F7SR4Z,AZLZA0Q87TJZO,3CMIQF80GNCZT748VQFGZ61QV8Q6QA,Submitted,2022-05-20 21:04:42+03:00,random_1092,"['committee.jpg', 'waitress.jpg']","['jug.jpg', 'waitress.jpg']",67,0,wait,recipe,"['committee.jpg', 'silver.jpg', 'jug.jpg', 'thesaurus.jpg', 'waitress.jpg', 'blueprint.jpg']"
47,30MVJZJNHNZ7BN0NO93LBZCYRIZJ9I,A2QX3YJXAAHHVV,3CMIQF80GNCZT748VQFGZ61QV8Q6QA,Submitted,2022-05-20 21:44:50+03:00,random_1092,"['committee.jpg', 'waitress.jpg']","['committee.jpg', 'thesaurus.jpg', 'blueprint.jpg']",67,50,table,teach,"['committee.jpg', 'silver.jpg', 'jug.jpg', 'thesaurus.jpg', 'waitress.jpg', 'blueprint.jpg']"
48,3YDGXNSEO0GHU0YSGAA351S4PFL48H,A1HKYY6XI2OHO1,311HQEI8RS2RBZJ41W3LWDDQVLUZ7T,Submitted,2022-05-20 21:30:53+03:00,random_390,"['stock.jpg', 'canyon.jpg']","['calculator.jpg', 'stock.jpg']",100,0,bottom,percentage,"['calculator.jpg', 'flea.jpg', 'stock.jpg', 'canyon.jpg', 'mitten.jpg']"
49,358UUM7WR0PKVSV7HHEAZU7J6AY7RH,AZLZA0Q87TJZO,311HQEI8RS2RBZJ41W3LWDDQVLUZ7T,Submitted,2022-05-21 00:28:24+03:00,random_390,"['flea.jpg', 'canyon.jpg']","['calculator.jpg', 'flea.jpg', 'mitten.jpg']",0,50,arid,smash,"['calculator.jpg', 'flea.jpg', 'stock.jpg', 'canyon.jpg', 'mitten.jpg']"
50,333U7HK6IA1JEDD40P8NXVVOI4DDJU,A2QX3YJXAAHHVV,311HQEI8RS2RBZJ41W3LWDDQVLUZ7T,Submitted,2022-05-21 01:08:17+03:00,random_390,"['stock.jpg', 'canyon.jpg']","['canyon.jpg', 'mitten.jpg']",67,100,lost,fabric,"['calculator.jpg', 'flea.jpg', 'stock.jpg', 'canyon.jpg', 'mitten.jpg']"
51,3KGTPGBS6Y75PJQIFZSK8EDV2SPU2Z,A2QX3YJXAAHHVV,3LN3BXKGC0H6AXP0JCN83MW1DM9WG3,Submitted,2022-05-20 21:50:56+03:00,random_150,"['robot.jpg', 'yawn.jpg']","['caramel.jpg', 'acid.jpg']",100,0,smooth,treat,"['caramel.jpg', 'robot.jpg', 'yawn.jpg', 'poem.jpg', 'acid.jpg']"
52,3QILPRALQ6H3G88YYFPZ4AY4GX8N8P,A1HKYY6XI2OHO1,3LN3BXKGC0H6AXP0JCN83MW1DM9WG3,Submitted,2022-05-20 23:33:11+03:00,random_150,"['robot.jpg', 'yawn.jpg']","['poem.jpg', 'acid.jpg']",0,67,fool,inspire,"['caramel.jpg', 'robot.jpg', 'yawn.jpg', 'poem.jpg', 'acid.jpg']"
53,3PPTZCWALR6331MDNXHTLOQDKHLQZ3,A382S0KJMW3K9S,3LN3BXKGC0H6AXP0JCN83MW1DM9WG3,Submitted,2022-05-21 02:25:38+03:00,random_150,"['robot.jpg', 'yawn.jpg']","['yawn.jpg', 'acid.jpg']",0,67,hairless,human,"['caramel.jpg', 'robot.jpg', 'yawn.jpg', 'poem.jpg', 'acid.jpg']"
54,3EFE17QCRDRTPW1W9F0RGH196EGSHT,A2QX3YJXAAHHVV,3MJ28H2Y1EU0PRREBUD7IVSQKBWO51,Submitted,2022-05-20 21:35:48+03:00,random_220,"['walrus.jpg', 'dinner.jpg']","['walrus.jpg', 'dinner.jpg']",100,67,wet,liquid,"['rod.jpg', 'spreadsheet.jpg', 'walrus.jpg', 'dinner.jpg', 'fried.jpg']"
55,3FTF2T8WLS4TH70MV8M00P66TFH9WE,A1HKYY6XI2OHO1,3MJ28H2Y1EU0PRREBUD7IVSQKBWO51,Submitted,2022-05-20 22:18:46+03:00,random_220,"['dinner.jpg', 'fried.jpg']","['dinner.jpg', 'fried.jpg']",0,67,menu,napkin,"['rod.jpg', 'spreadsheet.jpg', 'walrus.jpg', 'dinner.jpg', 'fried.jpg']"
56,3X3OR7WPZ0MDS85DM29KRIUFB2F8LF,AZLZA0Q87TJZO,3MJ28H2Y1EU0PRREBUD7IVSQKBWO51,Submitted,2022-05-21 00:30:35+03:00,random_220,"['walrus.jpg', 'dinner.jpg', 'fried.jpg']","['walrus.jpg', 'dinner.jpg', 'fried.jpg']",0,50,eat,oil,"['rod.jpg', 'spreadsheet.jpg', 'walrus.jpg', 'dinner.jpg', 'fried.jpg']"
57,3GM6G9ZBKOJGWAFMPCLUIR5RPKQMTK,A1HKYY6XI2OHO1,3B6F54KMR2YGZ1IOHOS4ZAPA5LV1SW,Submitted,2022-05-21 00:26:59+03:00,random_857,"['boot.jpg', 'twins.jpg']","['boot.jpg', 'arcade.jpg']",0,67,pair,soulless,"['boot.jpg', 'engineer.jpg', 'acid.jpg', 'arcade.jpg', 'twins.jpg']"
58,3M0NZ3JDP2KEAF3F35TQNDVMOLQZ5R,A2QX3YJXAAHHVV,3B6F54KMR2YGZ1IOHOS4ZAPA5LV1SW,Submitted,2022-05-21 00:52:53+03:00,random_857,"['acid.jpg', 'arcade.jpg']","['boot.jpg', 'engineer.jpg']",67,67,pleasure,professional,"['boot.jpg', 'engineer.jpg', 'acid.jpg', 'arcade.jpg', 'twins.jpg']"
59,3QHK8ZVMIN4WU63KPETUIKKGJ88BLP,AZLZA0Q87TJZO,3B6F54KMR2YGZ1IOHOS4ZAPA5LV1SW,Submitted,2022-05-21 01:23:30+03:00,random_857,"['boot.jpg', 'engineer.jpg']","['boot.jpg', 'arcade.jpg']",67,0,armor,battle,"['boot.jpg', 'engineer.jpg', 'acid.jpg', 'arcade.jpg', 'twins.jpg']"
60,3S0TNUHWKU4UUWHL9LBW85MA2T88DU,A1HKYY6XI2OHO1,3WGZLY9VCH8S8CJRJJ6UJLQIIOR8DT,Submitted,2022-05-20 23:49:11+03:00,random_1454,"['sunny.jpg', 'statue.jpg']","['skull.jpg', 'statue.jpg']",67,67,opportunity,immobile,"['trash.jpg', 'sunny.jpg', 'needles.jpg', 'skull.jpg', 'statue.jpg', 'star.jpg']"
61,3LYA37P8IR9LA0L24EHT3K71U8UKBM,AZLZA0Q87TJZO,3WGZLY9VCH8S8CJRJJ6UJLQIIOR8DT,Submitted,2022-05-21 00:23:48+03:00,random_1454,"['trash.jpg', 'needles.jpg']","['sunny.jpg', 'needles.jpg']",67,67,dump,gauge,"['trash.jpg', 'sunny.jpg', 'needles.jpg', 'skull.jpg', 'statue.jpg', 'star.jpg']"
62,308XBLVESJQ7X4YXUYQQ4WTFP0SRBQ,A2QX3YJXAAHHVV,3WGZLY9VCH8S8CJRJJ6UJLQIIOR8DT,Submitted,2022-05-21 00:41:51+03:00,random_1454,"['needles.jpg', 'star.jpg']","['statue.jpg', 'star.jpg']",67,67,colorful,grandeur,"['trash.jpg', 'sunny.jpg', 'needles.jpg', 'skull.jpg', 'statue.jpg', 'star.jpg']"
63,379J5II41P2U19F4Z5VKJSQ1M3GELJ,A1HKYY6XI2OHO1,3VMV5CHJZ81EIGL6O7IXG2P29SRTGA,Submitted,2022-05-20 20:28:19+03:00,random_1671,"['yarn.jpg', 'racket.jpg']","['lime.jpg', 'kangaroo.jpg']",0,0,netting,matures,"['yarn.jpg', 'lime.jpg', 'kangaroo.jpg', 'timer.jpg', 'bullseye.jpg', 'racket.jpg']"
64,3XC1O3LBOT8WQSX1P0KFIEQ2PF6LTN,AZLZA0Q87TJZO,3VMV5CHJZ81EIGL6O7IXG2P29SRTGA,Submitted,2022-05-21 01:16:38+03:00,random_1671,"['kangaroo.jpg', 'racket.jpg']","['timer.jpg', 'bullseye.jpg', 'racket.jpg']",67,80,leap,aim,"['yarn.jpg', 'lime.jpg', 'kangaroo.jpg', 'timer.jpg', 'bullseye.jpg', 'racket.jpg']"
