,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images,score,userCue,personal_details
10,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,15,"['mustache.jpg', 'diary.jpg']",67,power,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
11,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,0,"['troll.jpg', 'costume.jpg']",0,creepy,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
12,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,3,"['iris.jpg', 'sink.jpg']",67,pristine,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
13,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,9,"['fat.jpg', 'button.jpg', 'tummy.jpg']",50,progeny,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
14,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,17,"['book.jpg', 'phone.jpg']",67,inspiration,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
15,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,29,"['dirty.jpg', 'ink.jpg']",67,darkness,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
16,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,31,"['line.jpg', 'parade.jpg', 'march.jpg']",50,show,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
17,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,32,"['toaster.jpg', 'bullseye.jpg', 'bible.jpg']",100,perfection,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
18,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,27,"['green.jpg', 'bush.jpg']",67,greasy,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
19,3LWJHTCVCD8XYKVDMLNMIWAV6EAFQP,A14GKRTUEHBLBZ,3OCZWXS7ZOTSJ6OHY2XFQEOWPULL5N,Approved,2022-05-09 02:04:01+03:00,38,"['floss.jpg', 'limo.jpg']",67,fun,"{'ages': 33, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
20,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,15,"['mustache.jpg', 'cat.jpg', 'nebula.jpg']",50,hair,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
21,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,0,"['costume.jpg', 'pumpkin.jpg']",67,costume,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
22,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,3,"['air.jpg', 'water.jpg', 'sink.jpg']",50,splash,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
23,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,9,"['fat.jpg', 'button.jpg', 'laboratory.jpg']",50,hair,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
24,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,29,"['dirty.jpg', 'dirt.jpg', 'arachnid.jpg']",50,organism,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
25,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,31,"['line.jpg', 'march.jpg', 'list.jpg']",0,line,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
26,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,32,"['church.jpg', 'bible.jpg']",0,church,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
27,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,27,"['garden.jpg', 'green.jpg', 'olive.jpg']",0,agriculture,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
28,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,38,"['pet.jpg', 'limo.jpg', 'child.jpg']",50,animals,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
29,3L4PIM1GQU23ACR84Q4AC7RG8ASRYN,A2V3P1XE33NYC3,3VGZ74AYTG2XWZJV2LN7RSPYLULGCK,Approved,2022-05-08 00:17:21+03:00,17,"['toothbrush.jpg', 'lobe.jpg']",67,tool,"{'ages': 51, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
30,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,15,"['cat.jpg', 'diary.jpg']",67,closed,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
31,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,0,"['troll.jpg', 'costume.jpg', 'pigeon.jpg']",80,edible,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
32,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,3,"['air.jpg', 'water.jpg', 'iris.jpg']",50,active,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
33,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,9,"['fat.jpg', 'button.jpg', 'laboratory.jpg']",50,examine,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
34,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,17,"['toothbrush.jpg', 'phone.jpg']",100,float,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
35,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,29,"['dirty.jpg', 'quarter.jpg']",67,vision,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
36,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,31,"['line.jpg', 'parade.jpg', 'march.jpg']",50,group,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
37,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,32,"['steakhouse.jpg', 'toaster.jpg']",0,hungry,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
38,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,27,"['green.jpg', 'olive.jpg']",67,organic,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
39,3GGAI1SQEWKZATDB3QQ4TH5NZAECM1,AZLZA0Q87TJZO,3FCO4VKOZ4ZT04S859P8B3C873FE78,Approved,2022-05-10 18:05:51+03:00,38,"['floss.jpg', 'shave.jpg']",0,hygienic,"{'ages': 43, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
40,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,15,"['cat.jpg', 'waistband.jpg']",67,bind,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
41,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,0,"['costume.jpg', 'pumpkin.jpg', 'pigeon.jpg']",80,belly,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
42,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,3,"['water.jpg', 'iris.jpg']",100,unseen,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
43,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,9,"['magician.jpg', 'button.jpg']",67,pick,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
44,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,17,"['toothbrush.jpg', 'landscape.jpg', 'phone.jpg']",50,clean,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
45,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,29,"['quarter.jpg', 'dirt.jpg']",67,bury,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
46,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,31,"['line.jpg', 'march.jpg', 'list.jpg']",0,order,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
47,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,32,"['church.jpg', 'waterfall.jpg']",67,cheers,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
48,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,27,"['green.jpg', 'olive.jpg', 'bush.jpg']",50,shrub,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
49,3W2LOLRXLC18Q72R0B3J3ZC5AVPKRR,A2UAHW3Q7S45JP,36818Z1KV3Z898A9NSKW23A1HMV3AX,Approved,2022-05-08 02:54:32+03:00,38,"['limo.jpg', 'child.jpg', 'typewriter.jpg']",80,analog,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
50,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,15,"['mustache.jpg', 'cat.jpg', 'nebula.jpg']",0,animal,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
51,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,0,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg']",50,october,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
52,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,3,"['air.jpg', 'water.jpg', 'sink.jpg']",50,element,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
53,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,9,"['magician.jpg', 'fat.jpg', 'button.jpg']",50,one,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
54,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,17,"['book.jpg', 'phone.jpg']",67,gallery,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
55,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,29,"['dirty.jpg', 'arachnid.jpg']",67,appendage,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
56,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,31,"['line.jpg', 'march.jpg', 'list.jpg']",80,crease,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
57,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,32,"['church.jpg', 'toaster.jpg']",67,goal,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
58,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,27,"['green.jpg', 'bush.jpg']",67,follow,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
59,3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,38,"['floss.jpg', 'shave.jpg']",0,hygiene,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
60,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,15,"['cat.jpg', 'diary.jpg']",67,lock,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
61,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,0,"['costume.jpg', 'candy.jpg']",67,treat,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
62,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,3,"['air.jpg', 'water.jpg']",67,dive,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
63,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,9,"['magician.jpg', 'button.jpg']",67,poker,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
64,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,17,"['landscape.jpg', 'phone.jpg']",0,photo,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
65,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,29,"['dirty.jpg', 'dirt.jpg']",67,stain,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
66,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,31,"['line.jpg', 'march.jpg', 'list.jpg']",0,line,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
67,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,32,"['toaster.jpg', 'bible.jpg']",67,sacred,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
68,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,27,"['green.jpg', 'olive.jpg', 'bush.jpg']",50,bush,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
69,3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,38,"['shave.jpg', 'limo.jpg']",67,groom,"{'ages': 58, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
70,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,15,"['cat.jpg', 'diary.jpg', 'nebula.jpg']",50,care,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
71,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,0,"['costume.jpg', 'pumpkin.jpg', 'pigeon.jpg']",50,fall,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
72,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,3,"['air.jpg', 'water.jpg', 'iris.jpg']",80,wet,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
73,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,9,"['fat.jpg', 'button.jpg', 'tummy.jpg']",50,health,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
74,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,17,"['toothbrush.jpg', 'lobe.jpg']",67,learn,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
75,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,29,"['ink.jpg', 'quarter.jpg']",0,stamp,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
76,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,31,"['line.jpg', 'march.jpg', 'list.jpg']",80,attention,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
77,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,32,"['church.jpg', 'toaster.jpg', 'bible.jpg']",50,grace,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
78,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,27,"['green.jpg', 'bush.jpg', 'group.jpg']",50,unity,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
79,3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,38,"['shave.jpg', 'limo.jpg', 'child.jpg']",80,gentle,"{'ages': 53, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
80,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,15,"['cat.jpg', 'diary.jpg', 'nebula.jpg']",50,secret,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
