,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard,personal_details
20,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'cat.jpg', 'snake.jpg'}","{'cat.jpg', 'snake.jpg'}",1.0,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
21,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'king.jpg', 'ruler.jpg', 'penguin.jpg'}","{'cobra.jpg', 'king.jpg', 'penguin.jpg'}",0.5,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
22,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
23,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'food.jpg', 'cheese.jpg', 'pie.jpg'}","{'food.jpg', 'cheese.jpg', 'pie.jpg'}",1.0,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
24,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
25,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'pond.jpg', 'mirror.jpg', 'water.jpg'}","{'pond.jpg', 'mirror.jpg', 'water.jpg'}",1.0,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
26,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'fire.jpg', 'lizard.jpg', 'newt.jpg'}","{'pat.jpg', 'lizard.jpg', 'newt.jpg'}",0.5,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
27,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'clock.jpg', 'insect.jpg', 'bug.jpg'}","{'clock.jpg', 'insect.jpg', 'bug.jpg'}",1.0,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
28,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'diamond.jpg', 'skin.jpg'}","{'diamond.jpg', 'skin.jpg'}",1.0,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
29,3WRFBPLXRBAHFB2SMYU3DTQT0ERN3E,AVOF14300525D,3TLFH2L6Y9AO3MDZPSX8EYV1ZAL2T1,Submitted,2022-05-23 03:21:28+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'goose.jpg', 'road.jpg'}","{'road.jpg', 'morse code.jpg'}",0.3333333333333333,"{""ages"": 61, ""gender"": ""female"", ""education"": ""Master"", ""speaker"": ""Native""}"
30,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'cat.jpg', 'snake.jpg'}","{'cat.jpg', 'snake.jpg'}",1.0,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
31,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'king.jpg', 'ruler.jpg', 'penguin.jpg'}","{'cobra.jpg', 'king.jpg', 'penguin.jpg'}",0.5,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
32,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
33,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'food.jpg', 'cheese.jpg', 'pie.jpg'}","{'food.jpg', 'cheese.jpg', 'pie.jpg'}",1.0,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
34,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
35,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'pond.jpg', 'mirror.jpg', 'water.jpg'}","{'pond.jpg', 'mirror.jpg', 'water.jpg'}",1.0,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
36,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'fire.jpg', 'lizard.jpg', 'newt.jpg'}","{'lizard.jpg', 'arc.jpg', 'newt.jpg'}",0.5,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
37,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'clock.jpg', 'insect.jpg', 'bug.jpg'}","{'wrench.jpg', 'clock.jpg', 'bug.jpg'}",0.5,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
38,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'diamond.jpg', 'skin.jpg'}","{'diamond.jpg', 'skin.jpg'}",1.0,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
39,3FPRZHYEPZTUNGB1OPGUNAK6MHVV35,A1GC6CN3F0IHWN,359AP8GAGG6E368U9IJDLFC5M47C78,Submitted,2022-05-23 04:18:12+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'goose.jpg', 'road.jpg'}","{'road.jpg', 'morse code.jpg'}",0.3333333333333333,"{""ages"": 34, ""gender"": ""male"", ""education"": ""Master"", ""speaker"": ""Native""}"
40,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'cat.jpg', 'snake.jpg'}","{'cat.jpg', 'snake.jpg'}",1.0,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
41,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'king.jpg', 'ruler.jpg', 'penguin.jpg'}","{'cobra.jpg', 'king.jpg', 'penguin.jpg'}",0.5,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
42,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
43,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'food.jpg', 'cheese.jpg', 'pie.jpg'}","{'food.jpg', 'cheese.jpg', 'pie.jpg'}",1.0,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
44,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
45,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'pond.jpg', 'mirror.jpg', 'water.jpg'}","{'mirror.jpg', 'snot.jpg', 'water.jpg'}",0.5,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
46,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'fire.jpg', 'lizard.jpg', 'newt.jpg'}","{'fire.jpg', 'lizard.jpg', 'newt.jpg'}",1.0,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
47,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'clock.jpg', 'insect.jpg', 'bug.jpg'}","{'clock.jpg', 'bug.jpg', 'jacket.jpg'}",0.5,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
48,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'diamond.jpg', 'skin.jpg'}","{'diamond.jpg', 'crowd.jpg'}",0.3333333333333333,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
49,3LJ7UR74RIZ2X7LWMCZMNYIZEENN4Z,A1YSYI926BBOHW,3PKJ68EHDNIY49KCWJMBZWEUQRCHJT,Submitted,2022-05-23 03:18:42+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'goose.jpg', 'road.jpg'}","{'road.jpg', 'morse code.jpg'}",0.3333333333333333,"{""ages"": 38, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}"
50,3D4CH1LGEBFXKLAMG3IIEMKIZUHG9I,A26L91YL0GDGD8,3T8DUCXY0NSZ36YYA1CNOL3F5GV9T0,Submitted,2022-05-23 04:18:37+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'cat.jpg', 'snake.jpg'}","{'cat.jpg', 'snake.jpg'}",1.0,"{""ages"": 55, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}"
51,3D4CH1LGEBFXKLAMG3IIEMKIZUHG9I,A26L91YL0GDGD8,3T8DUCXY0NSZ36YYA1CNOL3F5GV9T0,Submitted,2022-05-23 04:18:37+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'king.jpg', 'ruler.jpg', 'penguin.jpg'}","{'cobra.jpg', 'notebook.jpg', 'penguin.jpg'}",0.2,"{""ages"": 55, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}"
52,3D4CH1LGEBFXKLAMG3IIEMKIZUHG9I,A26L91YL0GDGD8,3T8DUCXY0NSZ36YYA1CNOL3F5GV9T0,Submitted,2022-05-23 04:18:37+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'woods.jpg', 'bush.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{""ages"": 55, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}"
53,3D4CH1LGEBFXKLAMG3IIEMKIZUHG9I,A26L91YL0GDGD8,3T8DUCXY0NSZ36YYA1CNOL3F5GV9T0,Submitted,2022-05-23 04:18:37+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'food.jpg', 'cheese.jpg', 'pie.jpg'}","{'food.jpg', 'cheese.jpg', 'pie.jpg'}",1.0,"{""ages"": 55, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}"
