,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard,personal_details
10,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
11,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'penguin.jpg', 'king.jpg', 'ruler.jpg'}","{'penguin.jpg', 'cobra.jpg', 'king.jpg'}",0.5,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
12,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'bush.jpg', 'woods.jpg'}","{'bush.jpg', 'woods.jpg'}",1.0,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
13,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'pie.jpg', 'food.jpg', 'cheese.jpg'}","{'pie.jpg', 'food.jpg', 'cheese.jpg'}",1.0,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
14,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
15,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'pond.jpg', 'water.jpg', 'mirror.jpg'}","{'pond.jpg', 'water.jpg', 'mirror.jpg'}",1.0,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
16,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}",1.0,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
17,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'clock.jpg', 'insect.jpg'}","{'bug.jpg', 'clock.jpg', 'insect.jpg'}",1.0,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
18,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'crust.jpg', 'diamond.jpg'}",0.3333333333333333,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
19,3OHYZ19UGDRZHH1PWS9QFQ44UOCOAS,A3BUWQ5C39GRQC,3BC9H1KCYUY6WOA0DI9EAM35I5IYWW,Submitted,2022-05-06 02:20:46+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'road.jpg', 'air force.jpg'}",0.3333333333333333,"{'ages': 41, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
20,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
21,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'penguin.jpg', 'king.jpg', 'ruler.jpg'}","{'penguin.jpg', 'cobra.jpg', 'ruler.jpg'}",0.5,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
22,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'bush.jpg', 'woods.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
23,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'pie.jpg', 'food.jpg', 'cheese.jpg'}","{'pie.jpg', 'food.jpg', 'cheese.jpg'}",1.0,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
24,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
25,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'pond.jpg', 'water.jpg', 'mirror.jpg'}","{'pond.jpg', 'water.jpg', 'mirror.jpg'}",1.0,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
26,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}",1.0,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
27,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'clock.jpg', 'insect.jpg'}","{'bug.jpg', 'clock.jpg', 'insect.jpg'}",1.0,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
28,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'crust.jpg', 'diamond.jpg'}",0.3333333333333333,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
29,3R8YZBNQ9I4KJRG742PAU4XE8HWQ7J,A3135Y3RMFC3PK,3CVDZS288HM4RLZR4QB3C3UYESEMFW,Submitted,2022-05-06 02:59:40+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'road.jpg', 'morse code.jpg'}",0.3333333333333333,"{'ages': 54, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
30,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
31,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'penguin.jpg', 'king.jpg', 'ruler.jpg'}","{'penguin.jpg', 'cobra.jpg', 'king.jpg'}",0.5,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
32,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'bush.jpg', 'woods.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
33,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'pie.jpg', 'food.jpg', 'cheese.jpg'}","{'pie.jpg', 'food.jpg', 'cheese.jpg'}",1.0,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
34,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
35,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'pond.jpg', 'water.jpg', 'mirror.jpg'}","{'snot.jpg', 'pond.jpg', 'mirror.jpg'}",0.5,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
36,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}",1.0,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
37,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'clock.jpg', 'insect.jpg'}","{'woodwind.jpg', 'wrench.jpg', 'clock.jpg'}",0.2,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
38,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'crust.jpg', 'diamond.jpg'}",0.3333333333333333,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
39,38JBBYETQPWY318JTDW3XBOQYCH4E0,ABO9F0JD9NN54,3U74KRR67M7KS82SBBVS6MYZARWTNB,Submitted,2022-05-06 02:49:34+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'road.jpg', 'morse code.jpg'}",0.3333333333333333,"{'ages': 35, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
40,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
41,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'penguin.jpg', 'king.jpg', 'ruler.jpg'}","{'penguin.jpg', 'cobra.jpg', 'king.jpg'}",0.5,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
42,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'bush.jpg', 'woods.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
43,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'pie.jpg', 'food.jpg', 'cheese.jpg'}","{'pie.jpg', 'food.jpg', 'cheese.jpg'}",1.0,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
44,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
45,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,24,"['mirror.jpg', 'snot.jpg', 'pond.jpg', 'vitamin.jpg', 'eating.jpg', 'water.jpg']","{'pond.jpg', 'water.jpg', 'mirror.jpg'}","{'pond.jpg', 'water.jpg', 'mirror.jpg'}",1.0,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
46,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,25,"['pat.jpg', 'arc.jpg', 'horn.jpg', 'newt.jpg', 'fire.jpg', 'lizard.jpg']","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}","{'newt.jpg', 'fire.jpg', 'lizard.jpg'}",1.0,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
47,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,30,"['insect.jpg', 'clock.jpg', 'woodwind.jpg', 'bug.jpg', 'jacket.jpg', 'wrench.jpg']","{'bug.jpg', 'clock.jpg', 'insect.jpg'}","{'bug.jpg', 'clock.jpg', 'insect.jpg'}",1.0,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
48,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,37,"['crowd.jpg', 'teddy.jpg', 'skin.jpg', 'diamond.jpg', 'tin.jpg', 'crust.jpg']","{'skin.jpg', 'diamond.jpg'}","{'skin.jpg', 'diamond.jpg'}",1.0,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
49,3VA45EW49O93NTOP09GX4PB1QUH1OS,A2ONILC0LZKG6Y,3DGDV62G7OVQBUKS8BOO9OU4ATKP2B,Submitted,2022-05-06 03:29:17+03:00,39,"['road.jpg', 'homework.jpg', 'air force.jpg', 'weed.jpg', 'goose.jpg', 'morse code.jpg']","{'road.jpg', 'goose.jpg'}","{'road.jpg', 'morse code.jpg'}",0.3333333333333333,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
50,3LOZAJ85YEZX6NKDK437SLCZU9Y2XN,AXB86SVXU5SEG,3RWO3EJELHVJM92WP7OA45KZIN6P1U,Submitted,2022-05-06 22:16:22+03:00,16,"['stewardess.jpg', 'van.jpg', 'snake.jpg', 'limp.jpg', 'cat.jpg']","{'snake.jpg', 'cat.jpg'}","{'snake.jpg', 'cat.jpg'}",1.0,"{'ages': 42, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
51,3LOZAJ85YEZX6NKDK437SLCZU9Y2XN,AXB86SVXU5SEG,3RWO3EJELHVJM92WP7OA45KZIN6P1U,Submitted,2022-05-06 22:16:22+03:00,11,"['cobra.jpg', 'ruler.jpg', 'penguin.jpg', 'notebook.jpg', 'king.jpg']","{'penguin.jpg', 'king.jpg', 'ruler.jpg'}","{'penguin.jpg', 'cobra.jpg', 'king.jpg'}",0.5,"{'ages': 42, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
52,3LOZAJ85YEZX6NKDK437SLCZU9Y2XN,AXB86SVXU5SEG,3RWO3EJELHVJM92WP7OA45KZIN6P1U,Submitted,2022-05-06 22:16:22+03:00,18,"['crane.jpg', 'microscope.jpg', 'van.jpg', 'woods.jpg', 'bush.jpg']","{'bush.jpg', 'woods.jpg'}","{'crane.jpg', 'woods.jpg'}",0.3333333333333333,"{'ages': 42, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
53,3LOZAJ85YEZX6NKDK437SLCZU9Y2XN,AXB86SVXU5SEG,3RWO3EJELHVJM92WP7OA45KZIN6P1U,Submitted,2022-05-06 22:16:22+03:00,8,"['food.jpg', 'groundhog.jpg', 'drool.jpg', 'pie.jpg', 'cheese.jpg']","{'pie.jpg', 'food.jpg', 'cheese.jpg'}","{'pie.jpg', 'food.jpg', 'cheese.jpg'}",1.0,"{'ages': 42, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
54,3LOZAJ85YEZX6NKDK437SLCZU9Y2XN,AXB86SVXU5SEG,3RWO3EJELHVJM92WP7OA45KZIN6P1U,Submitted,2022-05-06 22:16:22+03:00,1,"['salt.jpg', 'bread.jpg', 'landlord.jpg', 'witch.jpg', 'snack.jpg']","{'bread.jpg', 'salt.jpg', 'snack.jpg'}","{'bread.jpg', 'salt.jpg', 'snack.jpg'}",1.0,"{'ages': 42, 'gender': 'female', 'education': 'Master', 'speaker': 'Native'}"
