,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard
11,37FMASSAYDDU45VE4BWHQ4SO046BI1,A30BPQ2QGZOXN8,3D4BBDG7ZHIW2N7776GN8Y0PHPE3CX,Submitted,2022-05-07 18:59:53+03:00,1247,"['voice.jpg', 'opera.jpg', 'hawk.jpg', 'marijuana.jpg', 'choir.jpg', 'music.jpg']","{'music.jpg', 'opera.jpg', 'choir.jpg', 'voice.jpg'}","{'music.jpg', 'opera.jpg', 'choir.jpg', 'voice.jpg'}",1.0
12,32AT8R96GMVYUI7G9E7QZWQZYNBUSP,A30BPQ2QGZOXN8,34D9ZRXCYRGCTPVOD7LXABID92SASU,Submitted,2022-05-07 17:36:51+03:00,639,"['market.jpg', 'smartphone.jpg', 'sieve.jpg', 'painting.jpg', 'shop.jpg']","{'shop.jpg', 'market.jpg'}","{'shop.jpg', 'market.jpg'}",1.0
13,3S3AMIZX3VRW6Z7YQXR1ARITQKVCD4,A2M9JNCHRKMCC4,34D9ZRXCYRGCTPVOD7LXABID92SASU,Submitted,2022-05-07 17:58:06+03:00,639,"['market.jpg', 'smartphone.jpg', 'sieve.jpg', 'painting.jpg', 'shop.jpg']","{'shop.jpg', 'market.jpg'}","{'shop.jpg', 'market.jpg'}",1.0
14,3GS6S824SRJE694GWI55IQ1QW4JNWA,A19UED74G8FXN3,34D9ZRXCYRGCTPVOD7LXABID92SASU,Submitted,2022-05-07 19:36:40+03:00,639,"['market.jpg', 'smartphone.jpg', 'sieve.jpg', 'painting.jpg', 'shop.jpg']","{'shop.jpg', 'market.jpg'}","{'shop.jpg', 'market.jpg'}",1.0
15,39N5ACM9HF93XY3LJM858VYAYIV9PY,A2QX3YJXAAHHVV,33NKDW9FFX48ILELRVNBFEPTOKFCX6,Submitted,2022-05-07 17:56:40+03:00,615,"['gold.jpg', 'ice cream.jpg', 'rice.jpg', 'wave.jpg', 'money.jpg']","{'money.jpg', 'gold.jpg'}","{'money.jpg', 'gold.jpg'}",1.0
16,3WYGZ5XF3X1KRM24F03OT9H1WWFKSK,A2M9JNCHRKMCC4,33NKDW9FFX48ILELRVNBFEPTOKFCX6,Submitted,2022-05-07 18:24:01+03:00,615,"['gold.jpg', 'ice cream.jpg', 'rice.jpg', 'wave.jpg', 'money.jpg']","{'money.jpg', 'gold.jpg'}","{'money.jpg', 'gold.jpg'}",1.0
17,3A1COHJ8NKHB6CMNVHUMZQ18SL68H6,A30BPQ2QGZOXN8,33NKDW9FFX48ILELRVNBFEPTOKFCX6,Submitted,2022-05-07 18:55:15+03:00,615,"['gold.jpg', 'ice cream.jpg', 'rice.jpg', 'wave.jpg', 'money.jpg']","{'money.jpg', 'gold.jpg'}","{'money.jpg', 'gold.jpg'}",1.0
18,3SNVL38CI5E4K5D8IEDOE4DJATSCKH,A2QX3YJXAAHHVV,3HYV4299H0IX0IXRFEHEP383INJ8EN,Submitted,2022-05-07 17:58:45+03:00,141,"['dollar.jpg', 'coin.jpg', 'kiwi.jpg', 'submarine.jpg', 'money.jpg']","{'money.jpg', 'dollar.jpg', 'coin.jpg'}","{'money.jpg', 'dollar.jpg', 'coin.jpg'}",1.0
19,3OWEPKL08AYZGU3FOAXTQA293D7N75,A2M9JNCHRKMCC4,3HYV4299H0IX0IXRFEHEP383INJ8EN,Submitted,2022-05-07 18:22:39+03:00,141,"['dollar.jpg', 'coin.jpg', 'kiwi.jpg', 'submarine.jpg', 'money.jpg']","{'money.jpg', 'dollar.jpg', 'coin.jpg'}","{'money.jpg', 'dollar.jpg', 'coin.jpg'}",1.0
20,31QTRG6Q2UZIYZBTRY0L7CR17RIPY5,A30BPQ2QGZOXN8,3HYV4299H0IX0IXRFEHEP383INJ8EN,Submitted,2022-05-07 18:48:43+03:00,141,"['dollar.jpg', 'coin.jpg', 'kiwi.jpg', 'submarine.jpg', 'money.jpg']","{'money.jpg', 'dollar.jpg', 'coin.jpg'}","{'money.jpg', 'dollar.jpg', 'coin.jpg'}",1.0
21,3KRVW3HTZO7FHA270CG48M95L18SMV,A30BPQ2QGZOXN8,36FQTHX3Z3DDSIF1T6KSXEU7Z4E3BQ,Submitted,2022-05-07 17:40:53+03:00,465,"['phlegm.jpg', 'punch.jpg', 'ball.jpg', 'tarmac.jpg', 'foot.jpg']","{'punch.jpg', 'foot.jpg', 'ball.jpg'}","{'punch.jpg', 'foot.jpg', 'ball.jpg'}",1.0
22,3A4TN5196L4DIFC0CTAR1CXRICOHCI,A2QX3YJXAAHHVV,36FQTHX3Z3DDSIF1T6KSXEU7Z4E3BQ,Submitted,2022-05-07 17:56:20+03:00,465,"['phlegm.jpg', 'punch.jpg', 'ball.jpg', 'tarmac.jpg', 'foot.jpg']","{'punch.jpg', 'foot.jpg', 'ball.jpg'}","{'phlegm.jpg', 'foot.jpg', 'ball.jpg'}",0.5
23,308Q0PEVB9ZBGCGH6RILZYXYC419IN,A2M9JNCHRKMCC4,36FQTHX3Z3DDSIF1T6KSXEU7Z4E3BQ,Submitted,2022-05-07 18:16:23+03:00,465,"['phlegm.jpg', 'punch.jpg', 'ball.jpg', 'tarmac.jpg', 'foot.jpg']","{'punch.jpg', 'foot.jpg', 'ball.jpg'}","{'phlegm.jpg', 'foot.jpg', 'ball.jpg'}",0.5
24,3LKC68YZ3BPWOU4SXX5IXF1VMEKWOU,A2QX3YJXAAHHVV,3ZXV7Q5FJBARIZN0R1HP97PMKFJFCI,Submitted,2022-05-07 18:00:04+03:00,170,"['tie.jpg', 'pig.jpg', 'knot.jpg', 'tool.jpg', 'shoe.jpg']","{'shoe.jpg', 'knot.jpg', 'tie.jpg'}","{'shoe.jpg', 'knot.jpg', 'tie.jpg'}",1.0
25,3UNH76FOCTRCDWEGZI8TQ8X62M6MY5,A2M9JNCHRKMCC4,3ZXV7Q5FJBARIZN0R1HP97PMKFJFCI,Submitted,2022-05-07 18:21:29+03:00,170,"['tie.jpg', 'pig.jpg', 'knot.jpg', 'tool.jpg', 'shoe.jpg']","{'shoe.jpg', 'knot.jpg', 'tie.jpg'}","{'shoe.jpg', 'knot.jpg', 'tie.jpg'}",1.0
26,3VHHR074H439SU0UCXHEDIYKYI8L72,A30BPQ2QGZOXN8,3ZXV7Q5FJBARIZN0R1HP97PMKFJFCI,Submitted,2022-05-07 18:48:24+03:00,170,"['tie.jpg', 'pig.jpg', 'knot.jpg', 'tool.jpg', 'shoe.jpg']","{'shoe.jpg', 'knot.jpg', 'tie.jpg'}","{'shoe.jpg', 'knot.jpg', 'tie.jpg'}",1.0
27,3K4J6M3CXFFBP4KR89WIAHV239PGAF,A30BPQ2QGZOXN8,3PKJ68EHDNIY49KCWJMBZWEUQE5HJW,Submitted,2022-05-07 17:27:28+03:00,254,"['meat.jpg', 'nurse.jpg', 'sandwich.jpg', 'hash.jpg', 'photo.jpg']","{'hash.jpg', 'meat.jpg', 'sandwich.jpg'}","{'hash.jpg', 'meat.jpg', 'sandwich.jpg'}",1.0
28,3JNQLM5FT5826T3O6L0JHRHCN2KL2K,A2M9JNCHRKMCC4,3PKJ68EHDNIY49KCWJMBZWEUQE5HJW,Submitted,2022-05-07 18:01:43+03:00,254,"['meat.jpg', 'nurse.jpg', 'sandwich.jpg', 'hash.jpg', 'photo.jpg']","{'hash.jpg', 'meat.jpg', 'sandwich.jpg'}","{'hash.jpg', 'meat.jpg', 'sandwich.jpg'}",1.0
29,3QILPRALQ6H3G88YYFPZ4AY4EXSN87,AHB3QFZSFN9DL,3PKJ68EHDNIY49KCWJMBZWEUQE5HJW,Submitted,2022-05-07 22:14:24+03:00,254,"['meat.jpg', 'nurse.jpg', 'sandwich.jpg', 'hash.jpg', 'photo.jpg']","{'hash.jpg', 'meat.jpg', 'sandwich.jpg'}","{'hash.jpg', 'meat.jpg', 'sandwich.jpg'}",1.0
30,3KV0LJBBH373GV2ULNGZIC49ZZRRM8,A2M9JNCHRKMCC4,3M47JKRKCXNTN34C9WYGDFGQ1PV680,Submitted,2022-05-07 18:20:26+03:00,526,"['crater.jpg', 'fetus.jpg', 'store.jpg', 'tar.jpg', 'money.jpg']","{'money.jpg', 'store.jpg'}","{'money.jpg', 'store.jpg'}",1.0
31,3JV9LGBJWU00R8ESIS10BCF7SQXGOI,A30BPQ2QGZOXN8,3M47JKRKCXNTN34C9WYGDFGQ1PV680,Submitted,2022-05-07 18:59:07+03:00,526,"['crater.jpg', 'fetus.jpg', 'store.jpg', 'tar.jpg', 'money.jpg']","{'money.jpg', 'store.jpg'}","{'money.jpg', 'store.jpg'}",1.0
32,3PW9OPU9PR6PGMZKDBI0XC8YPWJ21Z,A19UED74G8FXN3,3M47JKRKCXNTN34C9WYGDFGQ1PV680,Submitted,2022-05-07 19:19:49+03:00,526,"['crater.jpg', 'fetus.jpg', 'store.jpg', 'tar.jpg', 'money.jpg']","{'money.jpg', 'store.jpg'}","{'money.jpg', 'store.jpg'}",1.0
33,3ERET4BTVNV2M7656U3XCECB48P9KX,A2M9JNCHRKMCC4,34HEO7RUG6G0SAVBYILSK1DHN09AR6,Submitted,2022-05-07 17:56:11+03:00,1853,"['bowl.jpg', 'siren.jpg', 'puppy.jpg', 'butter.jpg', 'pillow.jpg', 'food.jpg']","{'butter.jpg', 'food.jpg'}","{'butter.jpg', 'food.jpg'}",1.0
34,3R2PKQ87NXUQNWZBV0MQ4K3IC39IMW,A30BPQ2QGZOXN8,34HEO7RUG6G0SAVBYILSK1DHN09AR6,Submitted,2022-05-07 18:49:39+03:00,1853,"['bowl.jpg', 'siren.jpg', 'puppy.jpg', 'butter.jpg', 'pillow.jpg', 'food.jpg']","{'butter.jpg', 'food.jpg'}","{'butter.jpg', 'food.jpg'}",1.0
35,31QNSG6A5SFEDNGBI88A8DCEEIM78F,AHB3QFZSFN9DL,34HEO7RUG6G0SAVBYILSK1DHN09AR6,Submitted,2022-05-07 21:52:09+03:00,1853,"['bowl.jpg', 'siren.jpg', 'puppy.jpg', 'butter.jpg', 'pillow.jpg', 'food.jpg']","{'butter.jpg', 'food.jpg'}","{'butter.jpg', 'pillow.jpg'}",0.3333333333333333
36,39KFRKBFIOH0DZZSCYN6ICMBXMKOYL,A2QX3YJXAAHHVV,3KI0JD2ZU14PNPZTZR6AZFKVQ5P67D,Submitted,2022-05-07 17:55:12+03:00,322,"['teenager.jpg', 'sleep.jpg', 'pill.jpg', 'drug.jpg', 'mushroom.jpg']","{'sleep.jpg', 'pill.jpg', 'drug.jpg'}","{'mushroom.jpg', 'sleep.jpg', 'drug.jpg'}",0.5
37,3GNCZX450J9H2HDQBSM54Q9U40DPAT,A2M9JNCHRKMCC4,3KI0JD2ZU14PNPZTZR6AZFKVQ5P67D,Submitted,2022-05-07 17:57:26+03:00,322,"['teenager.jpg', 'sleep.jpg', 'pill.jpg', 'drug.jpg', 'mushroom.jpg']","{'sleep.jpg', 'pill.jpg', 'drug.jpg'}","{'sleep.jpg', 'pill.jpg', 'drug.jpg'}",1.0
38,3LPW2N6LKUOXOG95XIUI6LG7K375U2,A30BPQ2QGZOXN8,3KI0JD2ZU14PNPZTZR6AZFKVQ5P67D,Submitted,2022-05-07 18:52:09+03:00,322,"['teenager.jpg', 'sleep.jpg', 'pill.jpg', 'drug.jpg', 'mushroom.jpg']","{'sleep.jpg', 'pill.jpg', 'drug.jpg'}","{'mushroom.jpg', 'sleep.jpg', 'drug.jpg'}",0.5
39,3A1COHJ8NKHB6CMNVHUMZQ18SL2H8B,A30BPQ2QGZOXN8,32FESTC2NHCG1HKQMQCOV7QPU2YCUE,Submitted,2022-05-07 17:36:32+03:00,454,"['pond.jpg', 'text.jpg', 'letter.jpg', 'shuttle.jpg', 'email.jpg']","{'text.jpg', 'email.jpg', 'letter.jpg'}","{'text.jpg', 'email.jpg', 'letter.jpg'}",1.0
40,3RU7GD8VPPFL2DZKSS8WPQ30Q6KPSP,A2QX3YJXAAHHVV,32FESTC2NHCG1HKQMQCOV7QPU2YCUE,Submitted,2022-05-07 17:59:46+03:00,454,"['pond.jpg', 'text.jpg', 'letter.jpg', 'shuttle.jpg', 'email.jpg']","{'text.jpg', 'email.jpg', 'letter.jpg'}","{'text.jpg', 'email.jpg', 'letter.jpg'}",1.0
41,39RP059MEIFG0OL5PQU9IXZ5HDOMBQ,A2M9JNCHRKMCC4,32FESTC2NHCG1HKQMQCOV7QPU2YCUE,Submitted,2022-05-07 18:18:43+03:00,454,"['pond.jpg', 'text.jpg', 'letter.jpg', 'shuttle.jpg', 'email.jpg']","{'text.jpg', 'email.jpg', 'letter.jpg'}","{'text.jpg', 'email.jpg', 'letter.jpg'}",1.0
42,3BC8WZX3V4IUDBFMQVCG4BYJ5MPRRV,A2M9JNCHRKMCC4,36818Z1KV3Z898A9NSKW23A1HMT3AV,Submitted,2022-05-07 17:55:50+03:00,1698,"['onion.jpg', 'people.jpg', 'chalk.jpg', 'group.jpg', 'knot.jpg', 'eraser.jpg']","{'group.jpg', 'people.jpg'}","{'group.jpg', 'people.jpg'}",1.0
43,3K9FOBBF2I5YVFSHS4Y39FKAYXDNLF,A30BPQ2QGZOXN8,36818Z1KV3Z898A9NSKW23A1HMT3AV,Submitted,2022-05-07 18:49:03+03:00,1698,"['onion.jpg', 'people.jpg', 'chalk.jpg', 'group.jpg', 'knot.jpg', 'eraser.jpg']","{'group.jpg', 'people.jpg'}","{'group.jpg', 'people.jpg'}",1.0
44,3KMS4QQVK3CBNHXI9G3PMAYM760KFG,AHB3QFZSFN9DL,36818Z1KV3Z898A9NSKW23A1HMT3AV,Submitted,2022-05-07 22:12:40+03:00,1698,"['onion.jpg', 'people.jpg', 'chalk.jpg', 'group.jpg', 'knot.jpg', 'eraser.jpg']","{'group.jpg', 'people.jpg'}","{'group.jpg', 'people.jpg'}",1.0
45,3FFJ6VRIL2ATKIS46VZS6NW59060I1,A30BPQ2QGZOXN8,3P6ENY9P79I29Y06E11BNVZUDZGHIK,Submitted,2022-05-07 17:42:05+03:00,813,"['mortar.jpg', 'rain.jpg', 'king.jpg', 'salon.jpg', 'wet.jpg']","{'rain.jpg', 'wet.jpg'}","{'rain.jpg', 'wet.jpg'}",1.0
46,3I2PTA7R3UG8E6NRNWEJY920E8TKQU,A2M9JNCHRKMCC4,3P6ENY9P79I29Y06E11BNVZUDZGHIK,Submitted,2022-05-07 18:00:52+03:00,813,"['mortar.jpg', 'rain.jpg', 'king.jpg', 'salon.jpg', 'wet.jpg']","{'rain.jpg', 'wet.jpg'}","{'rain.jpg', 'wet.jpg'}",1.0
47,3Z4AIRP3C7ZQH22H103TN22U25GX11,A2QX3YJXAAHHVV,3P6ENY9P79I29Y06E11BNVZUDZGHIK,Submitted,2022-05-07 18:02:11+03:00,813,"['mortar.jpg', 'rain.jpg', 'king.jpg', 'salon.jpg', 'wet.jpg']","{'rain.jpg', 'wet.jpg'}","{'rain.jpg', 'wet.jpg'}",1.0
48,3ND9UOO81LOOI91VK5PQ5YX1R9FWLD,A2M9JNCHRKMCC4,374UMBUHN5B11451MLMEQB4NBORCTN,Submitted,2022-05-07 17:59:43+03:00,673,"['glasses.jpg', 'eyes.jpg', 'bee.jpg', 'freeway.jpg', 'crown.jpg']","{'eyes.jpg', 'glasses.jpg'}","{'eyes.jpg', 'glasses.jpg'}",1.0
49,3HOSI13XH0A6BRDCQTMCUX0BBKADD8,A30BPQ2QGZOXN8,374UMBUHN5B11451MLMEQB4NBORCTN,Submitted,2022-05-07 18:55:08+03:00,673,"['glasses.jpg', 'eyes.jpg', 'bee.jpg', 'freeway.jpg', 'crown.jpg']","{'eyes.jpg', 'glasses.jpg'}","{'eyes.jpg', 'glasses.jpg'}",1.0
50,3X08E93BHW4859JI6J6KILGRDC166I,A19UED74G8FXN3,374UMBUHN5B11451MLMEQB4NBORCTN,Submitted,2022-05-07 19:17:29+03:00,673,"['glasses.jpg', 'eyes.jpg', 'bee.jpg', 'freeway.jpg', 'crown.jpg']","{'eyes.jpg', 'glasses.jpg'}","{'eyes.jpg', 'glasses.jpg'}",1.0
51,3XUHV3NRVLKSJU3LXJNJN6RHQV3H5B,A2M9JNCHRKMCC4,3Y40HMYLL1444FVLDM8B9KBZVKLUXX,Submitted,2022-05-07 18:14:35+03:00,255,"['sand.jpg', 'picture.jpg', 'triangle.jpg', 'mercury.jpg', 'desert.jpg']","{'desert.jpg', 'triangle.jpg', 'sand.jpg'}","{'desert.jpg', 'triangle.jpg', 'sand.jpg'}",1.0
52,3M68NM076IT1RSH2Y79ITG7N9ZE6RF,A30BPQ2QGZOXN8,3Y40HMYLL1444FVLDM8B9KBZVKLUXX,Submitted,2022-05-07 18:59:46+03:00,255,"['sand.jpg', 'picture.jpg', 'triangle.jpg', 'mercury.jpg', 'desert.jpg']","{'desert.jpg', 'triangle.jpg', 'sand.jpg'}","{'desert.jpg', 'triangle.jpg', 'sand.jpg'}",1.0
53,3C2NJ6JBKB3SUT69IYGYUJL1SXO2N7,A19UED74G8FXN3,3Y40HMYLL1444FVLDM8B9KBZVKLUXX,Submitted,2022-05-07 19:12:59+03:00,255,"['sand.jpg', 'picture.jpg', 'triangle.jpg', 'mercury.jpg', 'desert.jpg']","{'desert.jpg', 'triangle.jpg', 'sand.jpg'}","{'desert.jpg', 'triangle.jpg', 'sand.jpg'}",1.0
54,386PBUZZXGJ2CP1WD66BG83TPD7LJ8,A2M9JNCHRKMCC4,32XN26MTXZ5TOZ2G1WR39JS58M80LF,Submitted,2022-05-07 18:15:20+03:00,204,"['push.jpg', 'blackboard.jpg', 'throw.jpg', 'caravan.jpg', 'vomit.jpg']","{'push.jpg', 'vomit.jpg', 'throw.jpg'}","{'push.jpg', 'vomit.jpg', 'throw.jpg'}",1.0
55,3TE3O85731UD9RY1B5XF33QBTUBR2I,A30BPQ2QGZOXN8,32XN26MTXZ5TOZ2G1WR39JS58M80LF,Submitted,2022-05-07 18:54:48+03:00,204,"['push.jpg', 'blackboard.jpg', 'throw.jpg', 'caravan.jpg', 'vomit.jpg']","{'push.jpg', 'vomit.jpg', 'throw.jpg'}","{'push.jpg', 'vomit.jpg', 'throw.jpg'}",1.0
56,3C5W7UE9CGCNDRO6UMMR7UQX0HXXMX,A3FQNVDMR1ORAT,32XN26MTXZ5TOZ2G1WR39JS58M80LF,Submitted,2022-05-07 23:38:11+03:00,204,"['push.jpg', 'blackboard.jpg', 'throw.jpg', 'caravan.jpg', 'vomit.jpg']","{'push.jpg', 'vomit.jpg', 'throw.jpg'}","{'push.jpg', 'caravan.jpg', 'throw.jpg'}",0.5
57,33F859I567ZU8AKUYTEWQSR90RPHBC,A2M9JNCHRKMCC4,31GECDVA9J86JPLOGH1IT1KZVU566E,Submitted,2022-05-07 18:15:34+03:00,1046,"['petal.jpg', 'kitchen.jpg', 'water.jpg', 'fly.jpg', 'soap.jpg', 'dirty.jpg']","{'soap.jpg', 'dirty.jpg', 'kitchen.jpg', 'water.jpg'}","{'soap.jpg', 'dirty.jpg', 'kitchen.jpg', 'water.jpg'}",1.0
58,3R6BYFZZP8YH7HWP8ZIEC46O3F1XF4,A30BPQ2QGZOXN8,31GECDVA9J86JPLOGH1IT1KZVU566E,Submitted,2022-05-07 18:48:09+03:00,1046,"['petal.jpg', 'kitchen.jpg', 'water.jpg', 'fly.jpg', 'soap.jpg', 'dirty.jpg']","{'soap.jpg', 'dirty.jpg', 'kitchen.jpg', 'water.jpg'}","{'soap.jpg', 'dirty.jpg', 'kitchen.jpg', 'water.jpg'}",1.0
59,3483FV8BEF5KN80HJHUHS8ZFX7Z621,A19UED74G8FXN3,31GECDVA9J86JPLOGH1IT1KZVU566E,Submitted,2022-05-07 19:17:00+03:00,1046,"['petal.jpg', 'kitchen.jpg', 'water.jpg', 'fly.jpg', 'soap.jpg', 'dirty.jpg']","{'soap.jpg', 'dirty.jpg', 'kitchen.jpg', 'water.jpg'}","{'soap.jpg', 'dirty.jpg', 'kitchen.jpg', 'water.jpg'}",1.0
60,3GU1KF0O4JNMLRIIH6M1Z1T0MIYPBO,A2M9JNCHRKMCC4,3WGZLY9VCH8S8CJRJJ6UJLQIIBI8DU,Submitted,2022-05-07 17:57:47+03:00,1025,"['shoe.jpg', 'vacuum cleaner.jpg', 'joint.jpg', 'grease.jpg', 'knee.jpg', 'arm.jpg']","{'grease.jpg', 'joint.jpg', 'knee.jpg', 'arm.jpg'}","{'knee.jpg', 'joint.jpg', 'vacuum cleaner.jpg', 'arm.jpg'}",0.6
61,34FNN24DCNVE5PTA7JR796MKGRI5Y0,A30BPQ2QGZOXN8,3WGZLY9VCH8S8CJRJJ6UJLQIIBI8DU,Submitted,2022-05-07 18:53:10+03:00,1025,"['shoe.jpg', 'vacuum cleaner.jpg', 'joint.jpg', 'grease.jpg', 'knee.jpg', 'arm.jpg']","{'grease.jpg', 'joint.jpg', 'knee.jpg', 'arm.jpg'}","{'grease.jpg', 'joint.jpg', 'knee.jpg', 'arm.jpg'}",1.0
62,31T4R4OBOT2GPQ6OZKOFAZ8X497C7Q,AHB3QFZSFN9DL,3WGZLY9VCH8S8CJRJJ6UJLQIIBI8DU,Submitted,2022-05-07 21:53:05+03:00,1025,"['shoe.jpg', 'vacuum cleaner.jpg', 'joint.jpg', 'grease.jpg', 'knee.jpg', 'arm.jpg']","{'grease.jpg', 'joint.jpg', 'knee.jpg', 'arm.jpg'}","{'knee.jpg', 'joint.jpg', 'vacuum cleaner.jpg', 'arm.jpg'}",0.6
63,3GA6AFUKOPAP5FGHJ0ZQ89TXCZCH3L,A2M9JNCHRKMCC4,3S8APUMBJX588UVUD1LUYNJ42UJFBB,Submitted,2022-05-07 18:14:24+03:00,1086,"['water.jpg', 'street.jpg', 'wood.jpg', 'leaf.jpg', 'referee.jpg', 'tree.jpg']","{'street.jpg', 'leaf.jpg', 'tree.jpg', 'wood.jpg'}","{'street.jpg', 'leaf.jpg', 'tree.jpg', 'wood.jpg'}",1.0
64,3DY46V3X3Q4G31JQWHMAY9ORLME55K,A30BPQ2QGZOXN8,3S8APUMBJX588UVUD1LUYNJ42UJFBB,Submitted,2022-05-07 18:50:22+03:00,1086,"['water.jpg', 'street.jpg', 'wood.jpg', 'leaf.jpg', 'referee.jpg', 'tree.jpg']","{'street.jpg', 'leaf.jpg', 'tree.jpg', 'wood.jpg'}","{'leaf.jpg', 'wood.jpg', 'tree.jpg', 'water.jpg'}",0.6
65,3LRLIPTPERVGRQGAY0HX89NVARUAK2,A3FQNVDMR1ORAT,3S8APUMBJX588UVUD1LUYNJ42UJFBB,Submitted,2022-05-07 23:39:43+03:00,1086,"['water.jpg', 'street.jpg', 'wood.jpg', 'leaf.jpg', 'referee.jpg', 'tree.jpg']","{'street.jpg', 'leaf.jpg', 'tree.jpg', 'wood.jpg'}","{'leaf.jpg', 'wood.jpg', 'tree.jpg', 'water.jpg'}",0.6
